footfall_id,store_id,footfall_date,footfall_month,day_of_week,visitor_count,transaction_count,conversion_rate,avg_dwell_time_mins,peak_hour,weather
22431,106,2025-02-14,2025-02,Friday,87,19,0.227,18,17:00,Cloudy
22432,106,2025-02-17,2025-02,Monday,71,15,0.212,18,14:00,Sunny
22433,106,2025-02-19,2025-02,Wednesday,109,33,0.309,24,17:00,Cloudy
22434,106,2025-02-21,2025-02,Friday,92,21,0.235,15,13:00,Rainy
22435,106,2025-02-23,2025-02,Sunday,123,23,0.193,21,15:00,Cloudy
22436,106,2025-02-26,2025-02,Wednesday,107,36,0.34,20,16:00,Rainy
22437,106,2025-02-28,2025-02,Friday,83,28,0.348,21,13:00,Sunny
22438,106,2025-03-03,2025-03,Monday,78,21,0.282,9,13:00,Cloudy
22439,106,2025-03-04,2025-03,Tuesday,104,22,0.218,9,12:00,Sunny
22440,106,2025-03-07,2025-03,Friday,98,21,0.223,18,13:00,Cloudy
22441,106,2025-03-10,2025-03,Monday,101,33,0.331,20,14:00,Rainy
22442,106,2025-03-12,2025-03,Wednesday,119,38,0.323,13,15:00,Cold
22443,106,2025-03-13,2025-03,Thursday,100,23,0.238,8,14:00,Rainy
22444,106,2025-03-16,2025-03,Sunday,112,22,0.2,13,16:00,Rainy
22445,106,2025-03-17,2025-03,Monday,116,39,0.342,18,16:00,Sunny
22446,106,2025-03-18,2025-03,Tuesday,96,33,0.347,14,14:00,Sunny
22447,106,2025-03-21,2025-03,Friday,93,21,0.233,19,15:00,Sunny
22448,106,2025-03-24,2025-03,Monday,100,34,0.34,11,14:00,Sunny
22449,106,2025-03-25,2025-03,Tuesday,114,32,0.283,10,17:00,Rainy
22450,106,2025-03-28,2025-03,Friday,137,33,0.248,24,12:00,Rainy
22451,106,2025-03-30,2025-03,Sunday,109,26,0.247,15,17:00,Rainy
22452,106,2025-04-01,2025-04,Tuesday,111,24,0.219,25,13:00,Cloudy
22453,106,2025-04-04,2025-04,Friday,92,27,0.297,9,12:00,Cold
22454,106,2025-04-06,2025-04,Sunday,137,20,0.151,8,13:00,Cloudy
22455,106,2025-04-09,2025-04,Wednesday,121,24,0.202,24,12:00,Sunny
22456,106,2025-04-12,2025-04,Saturday,190,30,0.163,9,13:00,Sunny
22457,106,2025-04-13,2025-04,Sunday,132,23,0.177,22,15:00,Rainy
22458,106,2025-04-14,2025-04,Monday,110,21,0.193,14,17:00,Rainy
22459,106,2025-04-17,2025-04,Thursday,115,33,0.294,9,14:00,Cloudy
22460,106,2025-04-18,2025-04,Friday,103,27,0.27,18,13:00,Rainy
22461,106,2025-04-21,2025-04,Monday,102,35,0.35,10,12:00,Rainy
22462,106,2025-04-23,2025-04,Wednesday,107,29,0.28,19,15:00,Cloudy
22463,106,2025-04-25,2025-04,Friday,108,35,0.333,17,16:00,Cold
22464,106,2025-04-26,2025-04,Saturday,176,49,0.281,9,16:00,Rainy
22465,106,2025-04-27,2025-04,Sunday,143,48,0.337,23,15:00,Cloudy
22466,106,2025-04-30,2025-04,Wednesday,101,21,0.21,22,15:00,Sunny
22467,106,2025-05-01,2025-05,Thursday,106,21,0.204,10,15:00,Sunny
22468,106,2025-05-04,2025-05,Sunday,113,38,0.339,10,12:00,Cloudy
22469,106,2025-05-07,2025-05,Wednesday,113,30,0.268,14,14:00,Cloudy
22470,106,2025-05-10,2025-05,Saturday,159,48,0.302,25,17:00,Cloudy
22471,106,2025-05-12,2025-05,Monday,96,18,0.188,9,13:00,Sunny
22472,106,2025-05-14,2025-05,Wednesday,95,22,0.236,11,16:00,Rainy
22473,106,2025-05-16,2025-05,Friday,109,27,0.253,11,14:00,Cloudy
22474,106,2025-05-19,2025-05,Monday,88,23,0.271,12,12:00,Rainy
22475,106,2025-05-21,2025-05,Wednesday,99,19,0.193,12,12:00,Rainy
22476,106,2025-05-24,2025-05,Saturday,155,33,0.214,14,14:00,Rainy
22477,106,2025-05-26,2025-05,Monday,84,16,0.198,22,13:00,Cloudy
22478,106,2025-05-29,2025-05,Thursday,94,26,0.277,23,15:00,Cold
22479,106,2025-05-30,2025-05,Friday,124,20,0.169,20,13:00,Cold
22480,106,2025-05-31,2025-05,Saturday,155,46,0.299,21,15:00,Sunny
22481,106,2025-06-01,2025-06,Sunday,114,26,0.236,25,16:00,Cloudy
22482,106,2025-06-03,2025-06,Tuesday,107,30,0.281,22,12:00,Cloudy
22483,106,2025-06-05,2025-06,Thursday,135,31,0.231,16,13:00,Cloudy
22484,106,2025-06-08,2025-06,Sunday,136,37,0.275,19,12:00,Rainy
22485,106,2025-06-09,2025-06,Monday,97,20,0.215,21,16:00,Cloudy
22486,106,2025-06-10,2025-06,Tuesday,123,22,0.186,18,16:00,Rainy
22487,106,2025-06-13,2025-06,Friday,121,37,0.314,22,17:00,Cloudy
22488,106,2025-06-15,2025-06,Sunday,115,18,0.163,25,14:00,Rainy
22489,106,2025-06-17,2025-06,Tuesday,94,24,0.261,17,17:00,Rainy
22490,106,2025-06-19,2025-06,Thursday,127,37,0.296,17,12:00,Rainy
22491,106,2025-06-21,2025-06,Saturday,157,46,0.296,24,13:00,Cold
22492,106,2025-06-23,2025-06,Monday,78,27,0.349,19,16:00,Sunny
22493,106,2025-06-26,2025-06,Thursday,101,19,0.192,16,14:00,Rainy
22494,106,2025-06-27,2025-06,Friday,113,19,0.171,11,16:00,Cloudy
22495,106,2025-06-29,2025-06,Sunday,124,18,0.153,15,15:00,Sunny
22496,106,2025-07-02,2025-07,Wednesday,128,44,0.347,12,15:00,Cloudy
22497,106,2025-07-03,2025-07,Thursday,134,45,0.34,9,16:00,Sunny
22498,106,2025-07-05,2025-07,Saturday,130,35,0.272,10,17:00,Sunny
22499,106,2025-07-07,2025-07,Monday,81,13,0.163,18,17:00,Rainy
22500,106,2025-07-08,2025-07,Tuesday,133,38,0.291,21,15:00,Sunny
22501,106,2025-07-09,2025-07,Wednesday,110,29,0.269,24,12:00,Sunny
22502,106,2025-07-12,2025-07,Saturday,141,41,0.295,14,12:00,Sunny
22503,106,2025-07-13,2025-07,Sunday,137,47,0.349,19,16:00,Sunny
22504,106,2025-07-15,2025-07,Tuesday,113,33,0.298,18,17:00,Sunny
22505,106,2025-07-17,2025-07,Thursday,106,21,0.206,19,15:00,Cloudy
22506,106,2025-07-20,2025-07,Sunday,127,23,0.184,15,16:00,Cloudy
22507,106,2025-07-23,2025-07,Wednesday,130,32,0.247,20,12:00,Cloudy
22508,106,2025-07-25,2025-07,Friday,120,24,0.206,25,16:00,Sunny
22509,106,2025-07-27,2025-07,Sunday,151,30,0.199,24,12:00,Rainy
22510,106,2025-07-28,2025-07,Monday,107,24,0.233,11,15:00,Cloudy
22511,106,2025-07-29,2025-07,Tuesday,109,26,0.242,9,12:00,Cloudy
22512,106,2025-07-31,2025-07,Thursday,94,29,0.318,9,17:00,Cloudy
22513,106,2025-08-02,2025-08,Saturday,184,62,0.337,19,17:00,Sunny
22514,106,2025-08-05,2025-08,Tuesday,99,19,0.196,10,15:00,Sunny
22515,106,2025-08-08,2025-08,Friday,102,35,0.35,18,12:00,Cloudy
22516,106,2025-08-11,2025-08,Monday,108,29,0.276,16,16:00,Cold
22517,106,2025-08-12,2025-08,Tuesday,99,15,0.161,9,13:00,Sunny
22518,106,2025-08-15,2025-08,Friday,129,27,0.217,18,14:00,Cloudy
22519,106,2025-08-17,2025-08,Sunday,105,29,0.285,8,13:00,Cloudy
22520,106,2025-08-19,2025-08,Tuesday,96,30,0.314,11,15:00,Sunny
22521,106,2025-08-20,2025-08,Wednesday,113,32,0.288,8,15:00,Cloudy
22522,106,2025-08-22,2025-08,Friday,103,21,0.207,23,13:00,Sunny
22523,106,2025-08-25,2025-08,Monday,104,16,0.156,13,12:00,Sunny
22524,106,2025-08-28,2025-08,Thursday,113,20,0.184,14,15:00,Cold
22525,106,2025-08-30,2025-08,Saturday,172,36,0.213,8,16:00,Cloudy
22526,106,2025-09-01,2025-09,Monday,94,22,0.239,15,14:00,Cloudy
22527,106,2025-09-03,2025-09,Wednesday,121,34,0.284,18,15:00,Cloudy
22528,106,2025-09-06,2025-09,Saturday,163,34,0.211,17,15:00,Cloudy
22529,106,2025-09-07,2025-09,Sunday,128,30,0.239,15,17:00,Sunny
22530,106,2025-09-09,2025-09,Tuesday,111,30,0.274,16,17:00,Sunny
22531,106,2025-09-11,2025-09,Thursday,131,38,0.292,10,17:00,Sunny
22532,106,2025-09-13,2025-09,Saturday,162,34,0.214,16,15:00,Rainy
22533,106,2025-09-15,2025-09,Monday,96,26,0.28,21,17:00,Cold
22534,106,2025-09-16,2025-09,Tuesday,97,25,0.264,24,16:00,Cloudy
22535,106,2025-09-17,2025-09,Wednesday,118,38,0.327,12,12:00,Cold
22536,106,2025-09-20,2025-09,Saturday,190,37,0.199,16,17:00,Sunny
22537,106,2025-09-23,2025-09,Tuesday,128,31,0.244,23,15:00,Cloudy
22538,106,2025-09-25,2025-09,Thursday,127,22,0.177,9,13:00,Rainy
22539,106,2025-09-26,2025-09,Friday,107,18,0.177,23,16:00,Cloudy
22540,106,2025-09-28,2025-09,Sunday,135,35,0.26,23,12:00,Cloudy
22541,106,2025-09-29,2025-09,Monday,83,25,0.308,22,12:00,Rainy
22542,106,2025-10-01,2025-10,Wednesday,133,20,0.153,14,12:00,Cloudy
22543,106,2025-10-04,2025-10,Saturday,147,24,0.167,22,14:00,Cloudy
22544,106,2025-10-07,2025-10,Tuesday,99,16,0.17,8,17:00,Sunny
22545,106,2025-10-08,2025-10,Wednesday,127,19,0.15,18,17:00,Sunny
22546,106,2025-10-09,2025-10,Thursday,103,25,0.251,18,13:00,Sunny
22547,106,2025-10-12,2025-10,Sunday,149,26,0.177,14,15:00,Sunny
22548,106,2025-10-14,2025-10,Tuesday,135,25,0.189,9,15:00,Cloudy
22549,106,2025-10-17,2025-10,Friday,116,35,0.304,15,17:00,Rainy
22550,106,2025-10-20,2025-10,Monday,92,24,0.261,8,16:00,Cloudy
22551,106,2025-10-23,2025-10,Thursday,117,23,0.198,24,17:00,Cloudy
22552,106,2025-10-26,2025-10,Sunday,148,36,0.249,20,14:00,Cloudy
22553,106,2025-10-28,2025-10,Tuesday,130,23,0.184,17,16:00,Cloudy
22554,106,2025-10-29,2025-10,Wednesday,119,27,0.231,23,12:00,Cloudy
22555,106,2025-10-30,2025-10,Thursday,135,26,0.199,17,15:00,Cold
22556,106,2025-10-31,2025-10,Friday,124,36,0.294,22,16:00,Sunny
22557,106,2025-11-02,2025-11,Sunday,143,46,0.323,13,17:00,Cold
22558,106,2025-11-03,2025-11,Monday,110,28,0.26,13,12:00,Cold
22559,106,2025-11-05,2025-11,Wednesday,162,42,0.26,15,12:00,Cloudy
22560,106,2025-11-06,2025-11,Thursday,155,46,0.297,13,13:00,Sunny
22561,106,2025-11-07,2025-11,Friday,124,22,0.179,12,15:00,Rainy
22562,106,2025-11-08,2025-11,Saturday,203,68,0.338,9,12:00,Rainy
22563,106,2025-11-09,2025-11,Sunday,194,61,0.315,18,14:00,Cloudy
22564,106,2025-11-10,2025-11,Monday,151,50,0.333,11,17:00,Cloudy
22565,106,2025-11-13,2025-11,Thursday,154,35,0.228,24,12:00,Sunny
22566,106,2025-11-16,2025-11,Sunday,138,44,0.322,8,15:00,Cloudy
22567,106,2025-11-18,2025-11,Tuesday,168,49,0.295,8,17:00,Sunny
22568,106,2025-11-20,2025-11,Thursday,154,39,0.258,16,15:00,Rainy
22569,106,2025-11-22,2025-11,Saturday,181,39,0.217,18,17:00,Cloudy
22570,106,2025-11-23,2025-11,Sunday,138,32,0.239,11,16:00,Cloudy
22571,106,2025-11-25,2025-11,Tuesday,128,28,0.221,22,15:00,Sunny
22572,106,2025-11-26,2025-11,Wednesday,146,24,0.168,23,13:00,Rainy
22573,106,2025-11-29,2025-11,Saturday,176,53,0.305,12,15:00,Sunny
22574,106,2025-11-30,2025-11,Sunday,182,44,0.242,14,12:00,Rainy
22575,106,2025-12-01,2025-12,Monday,134,27,0.202,14,12:00,Cloudy
22576,106,2025-12-03,2025-12,Wednesday,169,26,0.156,19,13:00,Sunny
22577,106,2025-12-04,2025-12,Thursday,142,32,0.229,19,17:00,Sunny
22578,106,2025-12-06,2025-12,Saturday,246,65,0.268,15,12:00,Rainy
22579,106,2025-12-09,2025-12,Tuesday,163,31,0.192,8,15:00,Cloudy
22580,106,2025-12-10,2025-12,Wednesday,138,20,0.152,25,14:00,Rainy
22581,106,2025-12-11,2025-12,Thursday,124,35,0.284,17,15:00,Cloudy
22582,106,2025-12-13,2025-12,Saturday,227,67,0.299,9,14:00,Cloudy
22583,106,2025-12-14,2025-12,Sunday,162,41,0.254,23,17:00,Sunny
22584,106,2025-12-17,2025-12,Wednesday,144,34,0.24,16,15:00,Rainy
22585,106,2025-12-18,2025-12,Thursday,158,44,0.28,9,17:00,Cloudy
22586,106,2025-12-21,2025-12,Sunday,148,49,0.337,16,16:00,Rainy
22587,106,2025-12-24,2025-12,Wednesday,159,25,0.163,8,12:00,Cloudy
22588,106,2025-12-27,2025-12,Saturday,216,69,0.324,14,15:00,Sunny
22589,106,2025-12-30,2025-12,Tuesday,175,45,0.261,10,17:00,Sunny
22590,106,2026-01-02,2026-01,Friday,103,17,0.173,20,12:00,Rainy
22591,106,2026-01-04,2026-01,Sunday,98,23,0.242,9,16:00,Sunny
22592,106,2026-01-06,2026-01,Tuesday,115,23,0.208,25,12:00,Cold
22593,106,2026-01-08,2026-01,Thursday,95,29,0.309,21,13:00,Sunny
22594,106,2026-01-10,2026-01,Saturday,124,24,0.199,21,15:00,Sunny
22595,106,2026-01-12,2026-01,Monday,92,18,0.199,21,13:00,Cloudy
22596,106,2026-01-14,2026-01,Wednesday,99,29,0.299,15,17:00,Sunny
22597,106,2026-01-17,2026-01,Saturday,152,46,0.307,11,17:00,Cloudy
22598,106,2026-01-19,2026-01,Monday,86,24,0.289,11,12:00,Cloudy
22599,106,2026-01-21,2026-01,Wednesday,81,18,0.233,21,13:00,Rainy
22600,106,2026-01-23,2026-01,Friday,94,16,0.176,9,15:00,Cloudy
22601,106,2026-01-25,2026-01,Sunday,113,26,0.233,16,15:00,Cloudy
22602,106,2026-01-26,2026-01,Monday,71,23,0.324,12,17:00,Cloudy
22603,106,2026-01-29,2026-01,Thursday,91,25,0.279,25,17:00,Rainy
22604,106,2026-01-30,2026-01,Friday,90,20,0.231,17,12:00,Cold
22605,106,2026-01-31,2026-01,Saturday,119,24,0.202,20,15:00,Cold
22606,106,2026-02-01,2026-02,Sunday,87,28,0.328,25,12:00,Cloudy
22607,106,2026-02-04,2026-02,Wednesday,96,33,0.35,18,13:00,Sunny
22608,106,2026-02-07,2026-02,Saturday,144,24,0.172,25,17:00,Cold
22609,106,2026-02-08,2026-02,Sunday,93,20,0.223,14,13:00,Cloudy
22610,106,2026-02-11,2026-02,Wednesday,79,24,0.315,14,14:00,Cloudy
22611,106,2026-02-13,2026-02,Friday,88,14,0.165,10,16:00,Rainy
22612,106,2026-02-15,2026-02,Sunday,108,19,0.182,10,13:00,Cloudy
22613,106,2026-02-18,2026-02,Wednesday,107,29,0.275,24,15:00,Sunny
22614,106,2026-02-21,2026-02,Saturday,163,32,0.197,25,17:00,Rainy
22615,106,2026-02-22,2026-02,Sunday,107,23,0.217,23,12:00,Cloudy
22616,106,2026-02-25,2026-02,Wednesday,99,26,0.263,9,14:00,Rainy
22617,106,2026-02-27,2026-02,Friday,84,21,0.253,24,14:00,Cold
22618,107,2025-01-01,2025-01,Wednesday,41,6,0.162,12,15:00,Rainy
22619,107,2025-01-03,2025-01,Friday,59,11,0.193,25,16:00,Sunny
22620,107,2025-01-05,2025-01,Sunday,54,15,0.286,24,17:00,Cloudy
22621,107,2025-01-07,2025-01,Tuesday,52,8,0.165,11,13:00,Cloudy
22622,107,2025-01-10,2025-01,Friday,51,11,0.217,13,16:00,Cloudy
22623,107,2025-01-13,2025-01,Monday,51,10,0.215,24,16:00,Cloudy
22624,107,2025-01-16,2025-01,Thursday,45,10,0.239,9,12:00,Cloudy
22625,107,2025-01-19,2025-01,Sunday,66,22,0.334,23,16:00,Cold
22626,107,2025-01-20,2025-01,Monday,39,11,0.296,23,16:00,Sunny
22627,107,2025-01-21,2025-01,Tuesday,49,8,0.181,18,14:00,Rainy
22628,107,2025-01-23,2025-01,Thursday,40,11,0.287,22,14:00,Rainy
22629,107,2025-01-24,2025-01,Friday,45,7,0.166,15,17:00,Sunny
22630,107,2025-01-26,2025-01,Sunday,61,20,0.339,21,12:00,Rainy
22631,107,2025-01-28,2025-01,Tuesday,40,10,0.273,13,17:00,Cloudy
22632,107,2025-01-29,2025-01,Wednesday,42,8,0.201,22,15:00,Cloudy
22633,107,2025-01-30,2025-01,Thursday,56,14,0.253,13,13:00,Sunny
22634,107,2025-02-02,2025-02,Sunday,44,15,0.348,12,15:00,Cloudy
22635,107,2025-02-04,2025-02,Tuesday,40,12,0.32,10,16:00,Sunny
22636,107,2025-02-05,2025-02,Wednesday,58,11,0.202,23,12:00,Rainy
22637,107,2025-02-08,2025-02,Saturday,74,12,0.174,19,12:00,Rainy
22638,107,2025-02-11,2025-02,Tuesday,56,15,0.268,18,12:00,Cloudy
22639,107,2025-02-14,2025-02,Friday,42,8,0.196,22,17:00,Rainy
22640,107,2025-02-15,2025-02,Saturday,64,19,0.31,20,16:00,Cloudy
22641,107,2025-02-17,2025-02,Monday,36,9,0.257,12,15:00,Cold
22642,107,2025-02-20,2025-02,Thursday,40,10,0.257,21,16:00,Rainy
22643,107,2025-02-21,2025-02,Friday,58,16,0.287,13,13:00,Cloudy
22644,107,2025-02-22,2025-02,Saturday,62,10,0.169,20,13:00,Cloudy
22645,107,2025-02-24,2025-02,Monday,39,10,0.27,19,14:00,Cloudy
22646,107,2025-02-25,2025-02,Tuesday,59,20,0.349,8,15:00,Cloudy
22647,107,2025-02-26,2025-02,Wednesday,49,12,0.257,16,16:00,Cloudy
22648,107,2025-02-28,2025-02,Friday,47,10,0.226,25,12:00,Cloudy
22649,107,2025-03-01,2025-03,Saturday,79,26,0.33,22,13:00,Rainy
22650,107,2025-03-04,2025-03,Tuesday,69,19,0.28,13,13:00,Cold
22651,107,2025-03-05,2025-03,Wednesday,68,23,0.349,15,16:00,Cloudy
22652,107,2025-03-08,2025-03,Saturday,87,19,0.222,21,13:00,Rainy
22653,107,2025-03-10,2025-03,Monday,40,11,0.295,19,14:00,Sunny
22654,107,2025-03-12,2025-03,Wednesday,58,14,0.251,9,16:00,Sunny
22655,107,2025-03-13,2025-03,Thursday,50,13,0.265,8,14:00,Rainy
22656,107,2025-03-15,2025-03,Saturday,76,13,0.175,15,13:00,Cloudy
22657,107,2025-03-16,2025-03,Sunday,73,19,0.263,21,15:00,Sunny
22658,107,2025-03-18,2025-03,Tuesday,48,15,0.313,24,15:00,Cloudy
22659,107,2025-03-20,2025-03,Thursday,65,17,0.274,24,12:00,Sunny
22660,107,2025-03-21,2025-03,Friday,55,9,0.177,16,15:00,Cloudy
22661,107,2025-03-23,2025-03,Sunday,73,12,0.174,16,13:00,Rainy
22662,107,2025-03-26,2025-03,Wednesday,49,15,0.309,21,12:00,Cloudy
22663,107,2025-03-28,2025-03,Friday,49,10,0.213,12,16:00,Sunny
22664,107,2025-03-29,2025-03,Saturday,86,22,0.266,20,13:00,Sunny
22665,107,2025-03-30,2025-03,Sunday,55,14,0.267,9,15:00,Cloudy
22666,107,2025-04-01,2025-04,Tuesday,52,17,0.334,19,16:00,Rainy
22667,107,2025-04-03,2025-04,Thursday,61,13,0.215,13,17:00,Sunny
22668,107,2025-04-04,2025-04,Friday,52,11,0.223,16,17:00,Cold
22669,107,2025-04-05,2025-04,Saturday,93,18,0.201,15,15:00,Rainy
22670,107,2025-04-06,2025-04,Sunday,70,13,0.198,18,12:00,Cloudy
22671,107,2025-04-07,2025-04,Monday,56,9,0.162,11,17:00,Cloudy
22672,107,2025-04-08,2025-04,Tuesday,66,13,0.212,25,14:00,Cold
22673,107,2025-04-10,2025-04,Thursday,61,20,0.344,9,17:00,Rainy
22674,107,2025-04-12,2025-04,Saturday,95,31,0.336,24,15:00,Sunny
22675,107,2025-04-15,2025-04,Tuesday,56,17,0.318,24,17:00,Sunny
22676,107,2025-04-16,2025-04,Wednesday,69,22,0.323,8,12:00,Cloudy
22677,107,2025-04-17,2025-04,Thursday,53,10,0.202,8,16:00,Rainy
22678,107,2025-04-18,2025-04,Friday,70,17,0.256,19,14:00,Cold
22679,107,2025-04-21,2025-04,Monday,46,11,0.249,8,13:00,Rainy
22680,107,2025-04-22,2025-04,Tuesday,62,18,0.291,20,12:00,Sunny
22681,107,2025-04-25,2025-04,Friday,59,14,0.24,13,14:00,Cold
22682,107,2025-04-27,2025-04,Sunday,61,19,0.315,20,12:00,Rainy
22683,107,2025-04-28,2025-04,Monday,55,12,0.226,8,14:00,Sunny
22684,107,2025-04-30,2025-04,Wednesday,69,21,0.315,24,13:00,Rainy
22685,107,2025-05-03,2025-05,Saturday,98,31,0.321,9,14:00,Rainy
22686,107,2025-05-06,2025-05,Tuesday,48,13,0.275,9,13:00,Sunny
22687,107,2025-05-07,2025-05,Wednesday,54,9,0.183,12,12:00,Cloudy
22688,107,2025-05-09,2025-05,Friday,62,9,0.157,15,12:00,Rainy
22689,107,2025-05-12,2025-05,Monday,47,7,0.16,10,14:00,Rainy
22690,107,2025-05-14,2025-05,Wednesday,51,13,0.259,9,13:00,Cloudy
22691,107,2025-05-15,2025-05,Thursday,63,19,0.311,22,14:00,Cloudy
22692,107,2025-05-18,2025-05,Sunday,75,21,0.292,25,15:00,Sunny
22693,107,2025-05-21,2025-05,Wednesday,69,14,0.212,18,14:00,Sunny
22694,107,2025-05-22,2025-05,Thursday,54,18,0.343,20,13:00,Sunny
22695,107,2025-05-23,2025-05,Friday,61,21,0.349,15,14:00,Rainy
22696,107,2025-05-25,2025-05,Sunday,74,23,0.314,10,15:00,Cloudy
22697,107,2025-05-26,2025-05,Monday,51,11,0.23,17,12:00,Rainy
22698,107,2025-05-29,2025-05,Thursday,64,13,0.212,21,14:00,Cloudy
22699,107,2025-05-30,2025-05,Friday,49,14,0.3,23,13:00,Sunny
22700,107,2025-06-02,2025-06,Monday,55,11,0.201,21,12:00,Rainy
22701,107,2025-06-03,2025-06,Tuesday,52,13,0.263,22,14:00,Cloudy
22702,107,2025-06-05,2025-06,Thursday,69,18,0.265,24,14:00,Rainy
22703,107,2025-06-06,2025-06,Friday,59,17,0.302,22,15:00,Cloudy
22704,107,2025-06-08,2025-06,Sunday,73,14,0.203,9,14:00,Cloudy
22705,107,2025-06-11,2025-06,Wednesday,60,15,0.262,14,16:00,Cloudy
22706,107,2025-06-13,2025-06,Friday,64,12,0.197,22,15:00,Sunny
22707,107,2025-06-14,2025-06,Saturday,98,26,0.269,11,17:00,Sunny
22708,107,2025-06-17,2025-06,Tuesday,63,15,0.243,24,12:00,Cloudy
22709,107,2025-06-20,2025-06,Friday,56,10,0.179,9,15:00,Cloudy
22710,107,2025-06-21,2025-06,Saturday,86,17,0.207,21,13:00,Cloudy
22711,107,2025-06-22,2025-06,Sunday,69,23,0.338,18,17:00,Rainy
22712,107,2025-06-24,2025-06,Tuesday,64,20,0.317,25,12:00,Rainy
22713,107,2025-06-26,2025-06,Thursday,69,11,0.16,15,14:00,Cloudy
22714,107,2025-06-27,2025-06,Friday,53,10,0.202,12,15:00,Cloudy
22715,107,2025-06-30,2025-06,Monday,47,8,0.174,8,13:00,Cloudy
22716,107,2025-07-02,2025-07,Wednesday,65,13,0.204,8,17:00,Cloudy
22717,107,2025-07-03,2025-07,Thursday,62,12,0.201,17,14:00,Cloudy
22718,107,2025-07-05,2025-07,Saturday,86,18,0.216,10,16:00,Sunny
22719,107,2025-07-06,2025-07,Sunday,61,12,0.209,21,17:00,Sunny
22720,107,2025-07-09,2025-07,Wednesday,58,10,0.181,20,14:00,Cloudy
22721,107,2025-07-11,2025-07,Friday,54,12,0.225,17,17:00,Cloudy
22722,107,2025-07-14,2025-07,Monday,51,17,0.346,21,16:00,Sunny
22723,107,2025-07-15,2025-07,Tuesday,67,11,0.171,18,14:00,Cloudy
22724,107,2025-07-18,2025-07,Friday,58,13,0.234,8,16:00,Cloudy
22725,107,2025-07-20,2025-07,Sunday,64,17,0.275,17,16:00,Rainy
22726,107,2025-07-22,2025-07,Tuesday,58,18,0.324,24,15:00,Cloudy
22727,107,2025-07-24,2025-07,Thursday,60,11,0.198,22,15:00,Rainy
22728,107,2025-07-25,2025-07,Friday,55,8,0.157,19,15:00,Rainy
22729,107,2025-07-28,2025-07,Monday,54,15,0.289,8,17:00,Cloudy
22730,107,2025-07-29,2025-07,Tuesday,57,9,0.175,10,12:00,Cloudy
22731,107,2025-07-30,2025-07,Wednesday,55,10,0.185,19,15:00,Cloudy
22732,107,2025-08-01,2025-08,Friday,70,19,0.285,12,12:00,Sunny
22733,107,2025-08-04,2025-08,Monday,47,13,0.294,19,14:00,Rainy
22734,107,2025-08-07,2025-08,Thursday,64,21,0.329,9,16:00,Sunny
22735,107,2025-08-08,2025-08,Friday,63,21,0.347,17,14:00,Cloudy
22736,107,2025-08-09,2025-08,Saturday,91,20,0.23,16,13:00,Cloudy
22737,107,2025-08-11,2025-08,Monday,46,12,0.273,13,13:00,Cold
22738,107,2025-08-12,2025-08,Tuesday,64,19,0.299,16,14:00,Cold
22739,107,2025-08-13,2025-08,Wednesday,60,12,0.2,15,15:00,Sunny
22740,107,2025-08-15,2025-08,Friday,70,14,0.212,14,12:00,Sunny
22741,107,2025-08-18,2025-08,Monday,55,13,0.249,10,13:00,Cold
22742,107,2025-08-21,2025-08,Thursday,50,7,0.151,22,13:00,Cloudy
22743,107,2025-08-22,2025-08,Friday,47,7,0.169,24,15:00,Cold
22744,107,2025-08-24,2025-08,Sunday,69,14,0.211,8,14:00,Sunny
22745,107,2025-08-25,2025-08,Monday,51,16,0.33,23,17:00,Rainy
22746,107,2025-08-26,2025-08,Tuesday,50,14,0.296,12,17:00,Cold
22747,107,2025-08-27,2025-08,Wednesday,60,9,0.164,12,12:00,Cloudy
22748,107,2025-08-30,2025-08,Saturday,77,14,0.182,23,12:00,Sunny
22749,107,2025-08-31,2025-08,Sunday,57,18,0.331,23,12:00,Rainy
22750,107,2025-09-02,2025-09,Tuesday,70,21,0.312,21,13:00,Cloudy
22751,107,2025-09-05,2025-09,Friday,65,17,0.274,21,13:00,Sunny
22752,107,2025-09-08,2025-09,Monday,56,18,0.324,12,16:00,Cloudy
22753,107,2025-09-09,2025-09,Tuesday,61,13,0.226,13,16:00,Cloudy
22754,107,2025-09-11,2025-09,Thursday,60,9,0.163,10,17:00,Rainy
22755,107,2025-09-13,2025-09,Saturday,84,17,0.203,10,12:00,Cloudy
22756,107,2025-09-15,2025-09,Monday,44,8,0.193,9,15:00,Cloudy
22757,107,2025-09-18,2025-09,Thursday,57,17,0.303,22,13:00,Sunny
22758,107,2025-09-19,2025-09,Friday,53,17,0.324,10,12:00,Rainy
22759,107,2025-09-20,2025-09,Saturday,79,23,0.299,12,12:00,Cold
22760,107,2025-09-22,2025-09,Monday,40,13,0.329,10,15:00,Cloudy
22761,107,2025-09-23,2025-09,Tuesday,63,21,0.346,24,13:00,Rainy
22762,107,2025-09-24,2025-09,Wednesday,68,21,0.318,18,17:00,Sunny
22763,107,2025-09-25,2025-09,Thursday,60,13,0.232,9,15:00,Cold
22764,107,2025-09-27,2025-09,Saturday,66,19,0.289,15,15:00,Cloudy
22765,107,2025-09-28,2025-09,Sunday,69,18,0.269,10,16:00,Sunny
22766,107,2025-09-30,2025-09,Tuesday,52,12,0.233,15,16:00,Cloudy
22767,107,2025-10-01,2025-10,Wednesday,57,19,0.348,9,12:00,Sunny
