churn_id,subscriber_key,churn_date,churn_reason,churn_reason_detail,competitor_name,tenure_months,lifetime_value,retention_attempts,retention_offer_made,retention_offer_accepted,final_bill_status,port_out,win_back_eligible
1537,15679,2023-10-15,Network Coverage,Poor signal in home/work area,,42,1565.07,2,True,False,Paid,True,True
1538,15681,2023-04-12,Price,Found cheaper alternative with competitor,Virgin Mobile,5,85.39,0,False,False,Paid,True,False
1539,15717,2025-01-31,Network Coverage,Poor signal in home/work area,,9,196.3,0,False,False,Paid,True,True
1540,15719,2024-04-29,Customer Service,Dissatisfied with support experience,,22,392.82,1,True,False,Paid,False,True
1541,15726,2024-08-05,Network Coverage,Poor signal in home/work area,,29,1162.84,1,True,False,Paid,True,True
1542,15730,2024-03-17,Price,Found cheaper alternative with competitor,Sky Mobile,8,260.82,3,True,False,Outstanding,True,False
1543,15733,2024-02-14,Price,Found cheaper alternative with competitor,Three,41,999.9,1,True,False,Paid,True,True
1544,15734,2023-07-31,Contract End,"Contract ended, chose not to renew",,29,857.19,2,True,False,Paid,False,True
1545,15738,2022-12-17,Price,Found cheaper alternative with competitor,giffgaff,16,412.22,1,True,False,Paid,True,True
1546,15756,2021-07-14,Bundle Deal,Switched to competitor bundle offer,Vodafone,8,155.32,0,False,False,Paid,True,True
1547,15758,2025-08-05,Network Coverage,Poor signal in home/work area,,23,476.34,2,True,False,Paid,True,True
1548,15806,2024-01-19,Contract End,"Contract ended, chose not to renew",,12,353.2,1,True,False,Paid,False,True
1549,15819,2024-05-02,Price,Found cheaper alternative with competitor,O2,31,657.82,1,True,False,Paid,True,True
1550,15830,2022-05-14,Network Coverage,Poor signal in home/work area,,16,301.44,1,True,False,Paid,True,True
1551,15834,2025-11-24,Billing Issues,Disputes over charges,,24,719.98,1,True,False,Paid,False,True
1552,15835,2023-07-16,Customer Service,Dissatisfied with support experience,,15,540.74,2,True,False,Paid,False,True
1553,15836,2024-05-01,Price,Found cheaper alternative with competitor,Sky Mobile,15,339.86,1,True,False,Paid,True,True
1554,15847,2023-11-01,Contract End,"Contract ended, chose not to renew",,40,794.07,1,True,False,Paid,False,True
1555,15851,2022-03-10,Network Coverage,Poor signal in home/work area,,13,441.21,1,True,False,Paid,True,True
1556,15852,2025-07-19,Device Issues,Device not supported on network,,22,837.75,1,True,False,Paid,False,True
1557,15856,2024-09-20,Contract End,"Contract ended, chose not to renew",,10,280.5,2,True,False,Paid,False,True
1558,15860,2023-03-25,Network Quality,Slow speeds or poor performance,,15,426.58,1,True,False,Paid,False,True
1559,15877,2025-09-28,Bundle Deal,Switched to competitor bundle offer,O2,21,818.77,0,False,False,Paid,True,True
1560,15883,2025-02-09,Competitor Promotion,Attracted by competitor offer,EE,26,648.78,1,True,False,Paid,True,True
1561,15888,2024-06-05,Contract End,"Contract ended, chose not to renew",,33,996.56,2,True,False,Paid,False,True
1562,15915,2023-07-21,Network Coverage,Poor signal in home/work area,,31,1124.69,0,False,False,Paid,True,True
1563,15923,2025-04-03,Contract End,"Contract ended, chose not to renew",,8,258.8,0,False,False,Paid,False,True
1564,15925,2023-09-12,Customer Service,Dissatisfied with support experience,,9,181.28,1,True,False,Paid,False,True
1565,15927,2024-09-03,Relocation,Moving abroad or to area without coverage,,15,281.82,1,True,False,Paid,False,True
1566,15940,2022-05-08,Network Quality,Slow speeds or poor performance,,8,221.45,1,True,False,Paid,False,True
1567,15944,2026-01-18,Price,Found cheaper alternative with competitor,Vodafone,37,937.04,2,True,False,Paid,True,True
1568,15948,2024-09-07,Network Coverage,Poor signal in home/work area,,26,1133.23,1,True,False,Paid,True,True
1569,15949,2025-10-20,Contract End,"Contract ended, chose not to renew",,16,437.0,2,True,False,Paid,False,True
1570,15968,2026-02-19,Competitor Promotion,Attracted by competitor offer,Three,47,2099.08,1,True,False,Paid,True,True
1571,15970,2025-11-21,Price,Found cheaper alternative with competitor,O2,50,1418.33,2,True,False,Paid,True,True
1572,15983,2021-09-17,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,14,347.68,2,True,False,Paid,True,True
1573,15989,2023-08-23,Network Coverage,Poor signal in home/work area,,37,859.46,3,True,False,Paid,True,True
1574,16005,2023-11-25,Contract End,"Contract ended, chose not to renew",,46,1673.25,3,True,False,Paid,False,True
1575,16012,2022-12-10,Customer Service,Dissatisfied with support experience,,34,1122.09,1,True,False,Paid,False,True
1576,16021,2021-07-22,Network Coverage,Poor signal in home/work area,,5,161.91,0,False,False,Paid,True,False
1577,16042,2022-11-11,Network Coverage,Poor signal in home/work area,,14,220.1,2,True,False,Paid,True,True
1578,16077,2023-06-19,Network Coverage,Poor signal in home/work area,,28,575.25,1,True,False,Paid,True,True
1579,16091,2021-09-15,Bundle Deal,Switched to competitor bundle offer,Vodafone,4,69.71,1,True,False,Paid,True,False
1580,16093,2024-04-22,Contract End,"Contract ended, chose not to renew",,32,1306.7,0,False,False,Paid,False,True
1581,16095,2021-03-13,Price,Found cheaper alternative with competitor,Tesco Mobile,6,184.74,1,True,False,Paid,True,True
1582,16098,2024-09-29,Customer Service,Dissatisfied with support experience,,45,1486.06,0,False,False,Paid,False,True
1583,16116,2024-03-08,Bundle Deal,Switched to competitor bundle offer,EE,18,743.43,1,True,False,Paid,True,True
1584,16126,2025-02-28,Network Coverage,Poor signal in home/work area,,27,614.11,1,True,False,Paid,True,True
1585,16127,2024-05-25,Network Coverage,Poor signal in home/work area,,27,637.57,2,True,False,Paid,True,True
1586,16140,2022-03-15,Price,Found cheaper alternative with competitor,Vodafone,10,440.46,1,True,False,Paid,True,True
1587,16144,2024-07-19,Contract End,"Contract ended, chose not to renew",,43,983.63,1,True,False,Paid,False,True
1588,16154,2022-08-07,Customer Service,Dissatisfied with support experience,,24,715.16,1,True,False,Paid,False,True
1589,16155,2025-09-09,Contract End,"Contract ended, chose not to renew",,38,1122.28,0,False,False,Paid,False,True
1590,16159,2024-02-03,Network Coverage,Poor signal in home/work area,,43,1053.3,2,True,False,Paid,True,True
1591,16163,2023-12-16,Price,Found cheaper alternative with competitor,VOXI,34,1325.46,2,True,False,Paid,True,True
1592,16175,2022-06-19,Customer Service,Dissatisfied with support experience,,7,125.87,1,True,False,Paid,False,True
1593,16185,2022-05-17,Price,Found cheaper alternative with competitor,Three,18,722.75,2,True,False,Written Off,True,False
1594,16200,2024-07-11,Bundle Deal,Switched to competitor bundle offer,giffgaff,8,345.75,0,False,False,Paid,True,True
1595,16205,2025-04-24,Contract End,"Contract ended, chose not to renew",,11,290.26,1,True,False,Paid,False,True
1596,16212,2022-08-26,Price,Found cheaper alternative with competitor,Tesco Mobile,13,295.47,0,False,False,Paid,True,True
1597,16216,2025-02-04,Customer Service,Dissatisfied with support experience,,32,711.83,2,True,False,Paid,False,True
1598,16220,2023-09-07,Price,Found cheaper alternative with competitor,VOXI,16,305.18,0,False,False,Paid,True,True
1599,16227,2020-08-12,Price,Found cheaper alternative with competitor,EE,3,79.85,2,True,False,Paid,True,False
1600,16228,2023-06-11,Contract End,"Contract ended, chose not to renew",,7,194.56,0,False,False,Paid,False,True
1601,16229,2024-07-12,Billing Issues,Disputes over charges,,41,630.42,1,True,False,Outstanding,False,False
1602,16232,2021-08-06,Network Coverage,Poor signal in home/work area,,15,611.67,0,False,False,Paid,True,True
1603,16258,2025-10-02,Customer Service,Dissatisfied with support experience,,13,302.67,3,True,False,Paid,False,True
1604,16265,2024-07-02,Network Quality,Slow speeds or poor performance,,40,1506.98,0,False,False,Paid,False,True
1605,16270,2023-03-20,Bundle Deal,Switched to competitor bundle offer,Vodafone,9,333.95,2,True,False,Paid,True,True
1606,16277,2022-02-17,Billing Issues,Disputes over charges,,9,180.06,3,True,False,Paid,False,True
1607,16300,2023-04-08,Contract End,"Contract ended, chose not to renew",,29,911.01,0,False,False,Paid,False,True
1608,16310,2022-02-19,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,14,422.03,1,True,False,Paid,True,True
1609,16311,2022-10-08,Bundle Deal,Switched to competitor bundle offer,giffgaff,17,454.28,2,True,False,Paid,True,True
1610,16323,2024-02-21,Customer Service,Dissatisfied with support experience,,29,759.61,0,False,False,Paid,False,True
1611,16335,2023-11-15,Network Quality,Slow speeds or poor performance,,23,847.46,2,True,False,Paid,False,True
1612,16336,2025-04-16,Network Quality,Slow speeds or poor performance,,23,363.2,3,True,False,Paid,False,True
1613,16341,2024-12-01,Customer Service,Dissatisfied with support experience,,43,1326.06,1,True,False,Paid,False,True
1614,16345,2025-08-09,No Longer Needed,No longer requires mobile service,,4,112.04,2,True,False,Paid,False,False
1615,16346,2025-07-07,Network Coverage,Poor signal in home/work area,,3,111.43,1,True,False,Paid,True,False
1616,16349,2021-04-30,Bundle Deal,Switched to competitor bundle offer,O2,8,125.95,1,True,False,Paid,True,True
1617,16361,2025-02-08,Price,Found cheaper alternative with competitor,Tesco Mobile,14,489.43,1,True,False,Paid,True,True
1618,16374,2022-09-17,Price,Found cheaper alternative with competitor,Virgin Mobile,3,75.16,2,True,False,Paid,True,False
1619,16395,2024-09-05,Bundle Deal,Switched to competitor bundle offer,Vodafone,3,64.37,1,True,False,Paid,True,False
1620,16398,2025-05-23,Price,Found cheaper alternative with competitor,VOXI,36,617.09,3,True,False,Paid,True,True
1621,16411,2025-09-02,Billing Issues,Disputes over charges,,24,433.18,1,True,False,Paid,False,True
1622,16413,2025-06-15,Price,Found cheaper alternative with competitor,O2,15,399.43,1,True,False,Paid,True,True
1623,16422,2025-03-20,Competitor Promotion,Attracted by competitor offer,Sky Mobile,20,870.46,1,True,False,Paid,True,True
1624,16460,2023-03-08,Network Coverage,Poor signal in home/work area,,10,424.24,2,True,False,Paid,True,True
1625,16464,2026-01-23,Contract End,"Contract ended, chose not to renew",,28,798.89,2,True,False,Paid,False,True
1626,16476,2021-09-05,Contract End,"Contract ended, chose not to renew",,6,269.67,1,True,False,Paid,False,True
1627,16482,2021-10-23,Network Coverage,Poor signal in home/work area,,5,99.79,0,False,False,Paid,True,False
1628,16490,2023-07-08,Billing Issues,Disputes over charges,,25,456.08,0,False,False,Paid,False,True
1629,16511,2024-10-25,Customer Service,Dissatisfied with support experience,,45,1252.1,2,True,False,Paid,False,True
1630,16512,2021-11-19,Billing Issues,Disputes over charges,,18,274.89,2,True,False,Paid,False,True
1631,16551,2023-05-06,Contract End,"Contract ended, chose not to renew",,7,229.51,0,False,False,Paid,False,True
1632,16555,2024-07-13,Network Coverage,Poor signal in home/work area,,3,111.96,1,True,False,Paid,True,False
1633,16564,2023-11-20,Customer Service,Dissatisfied with support experience,,17,523.0,2,True,False,Paid,False,True
1634,16569,2025-07-21,Price,Found cheaper alternative with competitor,EE,14,527.77,1,True,False,Paid,True,True
1635,16615,2024-05-09,Contract End,"Contract ended, chose not to renew",,9,367.44,0,False,False,Paid,False,True
1636,16632,2025-01-28,Customer Service,Dissatisfied with support experience,,9,325.36,1,True,False,Paid,False,True
1637,16641,2021-02-27,Price,Found cheaper alternative with competitor,Tesco Mobile,4,118.11,1,True,False,Paid,True,False
1638,16650,2021-03-27,Customer Service,Dissatisfied with support experience,,14,529.77,2,True,False,Paid,False,True
1639,16655,2024-02-27,Network Quality,Slow speeds or poor performance,,4,148.11,1,True,False,Paid,False,False
1640,16661,2024-08-16,Contract End,"Contract ended, chose not to renew",,19,671.81,1,True,False,Paid,False,True
1641,16676,2025-07-13,Network Coverage,Poor signal in home/work area,,11,402.7,0,False,False,Paid,True,True
1642,16678,2026-02-21,Price,Found cheaper alternative with competitor,Vodafone,49,1312.22,0,False,False,Paid,True,True
1643,16686,2022-07-09,Price,Found cheaper alternative with competitor,VOXI,23,370.61,1,True,False,Paid,True,True
1644,16719,2024-08-21,Bundle Deal,Switched to competitor bundle offer,VOXI,32,504.11,0,False,False,Paid,True,True
1645,16734,2025-05-13,Billing Issues,Disputes over charges,,28,674.73,0,False,False,Paid,False,True
1646,16739,2021-06-20,Price,Found cheaper alternative with competitor,Virgin Mobile,7,309.78,1,True,False,Paid,True,True
1647,16740,2024-10-10,Network Quality,Slow speeds or poor performance,,7,127.13,3,True,False,Paid,False,True
1648,16752,2022-06-14,Price,Found cheaper alternative with competitor,Tesco Mobile,28,470.65,2,True,False,Paid,True,True
1649,16755,2025-09-09,Contract End,"Contract ended, chose not to renew",,26,398.8,0,False,False,Paid,False,True
1650,16756,2024-11-25,Network Coverage,Poor signal in home/work area,,42,711.54,1,True,False,Paid,True,True
1651,16763,2022-08-10,Bundle Deal,Switched to competitor bundle offer,giffgaff,22,836.01,0,False,False,Paid,True,True
1652,16764,2024-01-12,Network Quality,Slow speeds or poor performance,,32,788.79,3,True,False,Paid,False,True
1653,16772,2023-12-20,Bundle Deal,Switched to competitor bundle offer,giffgaff,8,344.08,2,True,False,Paid,True,True
1654,16773,2024-12-15,Bundle Deal,Switched to competitor bundle offer,Tesco Mobile,49,2160.32,1,True,False,Paid,True,True
1655,16784,2025-06-13,Network Quality,Slow speeds or poor performance,,39,1280.57,1,True,False,Paid,False,True
1656,16786,2022-09-08,Customer Service,Dissatisfied with support experience,,4,68.73,2,True,False,Paid,False,False
1657,16796,2025-12-29,Device Issues,Device not supported on network,,9,340.27,0,False,False,Paid,False,True
1658,16809,2025-05-31,Network Coverage,Poor signal in home/work area,,14,309.09,1,True,False,Paid,True,True
1659,16810,2023-11-17,Contract End,"Contract ended, chose not to renew",,26,1168.12,0,False,False,Paid,False,True
1660,16814,2024-08-18,Price,Found cheaper alternative with competitor,Sky Mobile,22,344.07,3,True,False,Paid,True,True
1661,16848,2021-06-01,Competitor Promotion,Attracted by competitor offer,Sky Mobile,17,354.15,1,True,False,Paid,True,True
1662,16865,2023-12-24,Network Coverage,Poor signal in home/work area,,35,750.25,3,True,False,Paid,True,True
1663,16883,2026-01-27,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,36,627.42,1,True,False,Paid,True,True
1664,16887,2023-07-02,Customer Service,Dissatisfied with support experience,,16,296.14,3,True,False,Paid,False,True
1665,16895,2024-12-25,Device Issues,Device not supported on network,,13,272.21,1,True,False,Paid,False,True
1666,16902,2025-08-06,Price,Found cheaper alternative with competitor,EE,19,689.27,1,True,False,Paid,True,True
1667,16905,2023-09-04,Contract End,"Contract ended, chose not to renew",,22,774.25,1,True,False,Paid,False,True
1668,16906,2025-09-21,Price,Found cheaper alternative with competitor,Tesco Mobile,28,1135.34,3,True,False,Paid,True,True
1669,16914,2023-04-13,Network Coverage,Poor signal in home/work area,,30,553.71,2,True,False,Outstanding,True,False
1670,16923,2024-07-06,Bundle Deal,Switched to competitor bundle offer,EE,43,1630.48,1,True,False,Paid,True,True
1671,16925,2025-05-27,Bundle Deal,Switched to competitor bundle offer,Vodafone,8,330.21,2,True,False,Paid,True,True
1672,16930,2023-05-13,Network Coverage,Poor signal in home/work area,,9,276.68,2,True,False,Paid,True,True
1673,16937,2025-11-07,Price,Found cheaper alternative with competitor,Virgin Mobile,43,1591.69,1,True,False,Paid,True,True
1674,16951,2025-11-28,Billing Issues,Disputes over charges,,39,1268.59,3,True,False,Paid,False,True
1675,16975,2024-07-13,Customer Service,Dissatisfied with support experience,,21,787.9,1,True,False,Paid,False,True
1676,16981,2026-01-26,Customer Service,Dissatisfied with support experience,,11,272.54,2,True,False,Paid,False,True
1677,16983,2022-12-22,Competitor Promotion,Attracted by competitor offer,EE,15,522.31,3,True,False,Paid,True,True
1678,16991,2024-12-22,Price,Found cheaper alternative with competitor,Three,25,420.7,1,True,False,Paid,True,True
