element_id,element_name,element_type,category,site_key,vendor,model,serial_number,ip_address,city,county,status,install_date,last_maintenance,capacity_gbps,criticality
7538,ENO-BRI-07538,eNodeB,Radio,15,Ericsson,Ericsson-AIR-6488,SN570313365,10.227.163.38,Bristol,Avon,Active,2018-08-19,2022-10-07,1.3,Critical
7539,ENO-NEW-07539,eNodeB,Radio,47,ZTE,ZTE-R8988,SN663662669,10.109.238.107,Newcastle,Tyne and Wear,Maintenance,2015-03-17,2017-02-15,4.5,Low
7540,ENO-SHE-07540,eNodeB,Radio,26,ZTE,ZTE-R8988,SN260490353,10.1.1.145,Sheffield,South Yorkshire,Degraded,2024-12-02,2025-07-15,4.3,Low
7541,ENO-GLA-07541,eNodeB,Radio,21,ZTE,ZTE-Prx-AAU,SN828609894,10.57.167.63,Glasgow,Scotland,Degraded,2022-01-12,2025-02-20,3.2,Low
7542,ENO-MAN-07542,eNodeB,Radio,6,Samsung,Samsung-Compact-Macro,SN648454740,10.185.123.167,Manchester,Greater Manchester,Active,2019-06-26,2021-08-05,1.4,Medium
7543,ENO-REA-07543,eNodeB,Radio,27,Huawei,Huawei-BBU5900,SN747343644,10.31.53.253,Reading,Berkshire,Offline,2021-11-10,2024-08-16,2.3,Medium
7544,ENO-REA-07544,eNodeB,Radio,43,Nokia,Nokia-ABIA,SN583249713,10.56.171.89,Reading,Berkshire,Degraded,2020-11-07,2023-07-05,1.4,Medium
7545,ENO-REA-07545,eNodeB,Radio,14,ZTE,ZTE-Prx-AAU,SN416292468,10.29.209.211,Reading,Berkshire,Maintenance,2019-12-07,2021-07-29,1.8,Low
7546,ENO-SOU-07546,eNodeB,Radio,10,ZTE,ZTE-R8988,SN943084446,10.215.208.158,Southampton,Hampshire,Maintenance,2017-01-27,2024-02-15,3.0,Low
7547,ENO-SOU-07547,eNodeB,Radio,7,Nokia,Nokia-AirScale-AEQE,SN348999222,10.221.17.98,Southampton,Hampshire,Maintenance,2023-04-20,2025-04-16,3.6,Low
7548,ENO-REA-07548,eNodeB,Radio,8,Huawei,Huawei-BBU5900,SN834457190,10.54.180.202,Reading,Berkshire,Active,2019-01-09,2025-06-22,1.3,Critical
7549,ENO-BIR-07549,eNodeB,Radio,4,Nokia,Nokia-ABIA,SN546496816,10.47.45.237,Birmingham,West Midlands,Degraded,2021-04-17,2025-10-28,2.9,Low
7550,ENO-BIR-07550,eNodeB,Radio,41,Ericsson,Ericsson-Baseband-6630,SN117650516,10.167.226.200,Birmingham,West Midlands,Active,2020-12-01,2024-06-05,0.8,Critical
7551,ENO-SHE-07551,eNodeB,Radio,5,Samsung,Samsung-Compact-Macro,SN433659767,10.142.58.166,Sheffield,South Yorkshire,Active,2021-04-18,2025-08-19,2.5,Critical
7552,ENO-COV-07552,eNodeB,Radio,26,Samsung,Samsung-Compact-Macro,SN159735790,10.194.64.88,Coventry,West Midlands,Offline,2018-01-06,2025-07-10,2.5,Low
7553,ENO-LEE-07553,eNodeB,Radio,15,Huawei,Huawei-RRU5258,SN751291590,10.228.145.223,Leeds,West Yorkshire,Degraded,2021-04-09,2025-11-29,3.4,Critical
7554,ENO-BRI-07554,eNodeB,Radio,43,Ericsson,Ericsson-Baseband-6630,SN610389686,10.59.194.61,Brighton,East Sussex,Active,2016-10-18,2019-03-14,1.6,Medium
7555,ENO-SHE-07555,eNodeB,Radio,49,Huawei,Huawei-RRU5258,SN216624307,10.121.133.46,Sheffield,South Yorkshire,Active,2015-03-28,2017-01-26,3.8,Medium
7556,ENO-SHE-07556,eNodeB,Radio,21,Huawei,Huawei-AAU5239,SN357595292,10.107.41.123,Sheffield,South Yorkshire,Offline,2020-09-09,2025-03-23,4.0,Critical
7557,ENO-SHE-07557,eNodeB,Radio,44,Samsung,Samsung-Compact-Macro,SN826290552,10.248.104.48,Sheffield,South Yorkshire,Active,2017-10-01,2025-07-05,4.4,Critical
7558,ENO-LIV-07558,eNodeB,Radio,14,Nokia,Nokia-AirScale-AEQE,SN653974746,10.140.161.97,Liverpool,Merseyside,Degraded,2018-09-07,2022-10-14,3.3,Medium
7559,ENO-LEI-07559,eNodeB,Radio,38,Huawei,Huawei-BBU5900,SN570455569,10.139.123.13,Leicester,Leicestershire,Active,2016-03-05,2024-05-18,4.5,High
7560,ENO-SOU-07560,eNodeB,Radio,19,Samsung,Samsung-Access-Unit,SN168724639,10.54.112.24,Southampton,Hampshire,Active,2017-06-09,2025-08-22,2.6,High
7561,ENO-LEE-07561,eNodeB,Radio,45,Ericsson,Ericsson-AIR-6488,SN717091919,10.127.7.172,Leeds,West Yorkshire,Active,2021-03-13,2022-07-30,4.1,High
7562,ENO-LEI-07562,eNodeB,Radio,37,Samsung,Samsung-Compact-Macro,SN999546203,10.250.123.30,Leicester,Leicestershire,Maintenance,2017-01-02,2021-05-23,4.0,Critical
7563,ENO-CAM-07563,eNodeB,Radio,17,ZTE,ZTE-R8988,SN910698892,10.208.31.250,Cambridge,Cambridgeshire,Active,2015-05-10,2019-12-21,4.5,Low
7564,ENO-GLA-07564,eNodeB,Radio,32,Huawei,Huawei-AAU5239,SN976253880,10.122.165.188,Glasgow,Scotland,Active,2016-06-11,2021-09-24,2.2,High
7565,ENO-COV-07565,eNodeB,Radio,42,Nokia,Nokia-ABIA,SN105139614,10.154.203.71,Coventry,West Midlands,Active,2016-02-11,2020-06-13,3.6,Low
7566,ENO-SHE-07566,eNodeB,Radio,3,ZTE,ZTE-R8988,SN729057805,10.137.112.96,Sheffield,South Yorkshire,Active,2024-05-04,2025-06-04,2.4,Medium
7567,ENO-BRI-07567,eNodeB,Radio,45,Ericsson,Ericsson-Radio-4422,SN121546230,10.205.152.142,Brighton,East Sussex,Active,2019-07-02,2020-04-16,3.0,Low
7568,ENO-BRI-07568,eNodeB,Radio,47,Nokia,Nokia-AirScale-AEHC,SN175107787,10.24.198.188,Brighton,East Sussex,Active,2018-04-19,2019-06-14,3.7,High
7569,ENO-EDI-07569,eNodeB,Radio,22,Ericsson,Ericsson-Baseband-6630,SN193004917,10.204.125.151,Edinburgh,Scotland,Active,2023-11-07,2023-11-08,3.7,Medium
7570,ENO-EDI-07570,eNodeB,Radio,50,ZTE,ZTE-Prx-AAU,SN962049126,10.77.29.184,Edinburgh,Scotland,Active,2022-02-20,2025-06-09,3.3,Critical
7571,ENO-BRI-07571,eNodeB,Radio,11,Ericsson,Ericsson-Baseband-6630,SN560867125,10.50.211.152,Bristol,Avon,Maintenance,2025-01-15,2025-07-09,0.8,Low
7572,ENO-OXF-07572,eNodeB,Radio,28,Samsung,Samsung-Compact-Macro,SN822268018,10.216.185.223,Oxford,Oxfordshire,Active,2022-12-25,2024-09-07,1.6,Medium
7573,ENO-BRI-07573,eNodeB,Radio,6,Huawei,Huawei-AAU5239,SN300736321,10.227.77.204,Bristol,Avon,Active,2022-03-03,2025-10-15,3.9,Critical
7574,ENO-REA-07574,eNodeB,Radio,13,ZTE,ZTE-R8988,SN586993530,10.4.88.182,Reading,Berkshire,Active,2016-08-01,2020-01-13,0.6,Low
7575,ENO-MAN-07575,eNodeB,Radio,33,ZTE,ZTE-Prx-AAU,SN603700876,10.215.47.97,Manchester,Greater Manchester,Active,2017-04-15,2025-11-06,2.0,Critical
7576,ENO-SOU-07576,eNodeB,Radio,47,Ericsson,Ericsson-AIR-6488,SN303195067,10.12.213.146,Southampton,Hampshire,Active,2020-08-03,2022-10-02,2.9,Low
7577,ENO-OXF-07577,eNodeB,Radio,5,Huawei,Huawei-BBU5900,SN220226566,10.2.104.226,Oxford,Oxfordshire,Active,2017-01-31,2020-08-15,0.6,Low
7578,ENO-NOT-07578,eNodeB,Radio,15,ZTE,ZTE-Prx-AAU,SN350479642,10.198.8.186,Nottingham,Nottinghamshire,Active,2024-05-02,2024-08-25,2.2,Medium
7579,ENO-REA-07579,eNodeB,Radio,35,ZTE,ZTE-R8988,SN763706762,10.111.115.70,Reading,Berkshire,Offline,2020-05-02,2021-02-05,2.2,Medium
7580,ENO-CAM-07580,eNodeB,Radio,22,Ericsson,Ericsson-Baseband-6630,SN931072687,10.163.231.133,Cambridge,Cambridgeshire,Degraded,2025-05-06,2025-06-28,4.2,High
7581,ENO-NOT-07581,eNodeB,Radio,43,Samsung,Samsung-Compact-Macro,SN615108606,10.220.238.106,Nottingham,Nottinghamshire,Degraded,2022-07-14,2024-07-08,3.1,High
7582,ENO-NEW-07582,eNodeB,Radio,28,Ericsson,Ericsson-Radio-4422,SN236407164,10.15.57.9,Newcastle,Tyne and Wear,Degraded,2022-10-07,2024-03-13,2.3,Low
7583,ENO-CAR-07583,eNodeB,Radio,41,Samsung,Samsung-Compact-Macro,SN457090483,10.211.203.76,Cardiff,Wales,Offline,2015-05-26,2021-05-17,3.7,Critical
7584,ENO-LEE-07584,eNodeB,Radio,24,Ericsson,Ericsson-AIR-6488,SN535888222,10.230.20.120,Leeds,West Yorkshire,Degraded,2016-12-12,2024-08-27,4.2,Critical
7585,ENO-CAM-07585,eNodeB,Radio,42,Ericsson,Ericsson-Radio-4422,SN835322316,10.171.100.53,Cambridge,Cambridgeshire,Active,2024-10-22,2025-03-26,2.9,Medium
7586,ENO-CAR-07586,eNodeB,Radio,46,Nokia,Nokia-AirScale-AEQE,SN210721125,10.181.173.103,Cardiff,Wales,Active,2016-12-06,2020-10-07,4.1,Critical
7587,ENO-EDI-07587,eNodeB,Radio,33,Huawei,Huawei-BBU5900,SN986567577,10.255.98.229,Edinburgh,Scotland,Active,2018-02-28,2022-11-23,1.3,Critical
7588,ENO-LON-07588,eNodeB,Radio,50,ZTE,ZTE-R8988,SN122635627,10.62.143.143,London,Greater London,Active,2015-04-24,2021-12-15,3.7,Critical
7589,ENO-COV-07589,eNodeB,Radio,16,Samsung,Samsung-Compact-Macro,SN863143098,10.220.211.91,Coventry,West Midlands,Offline,2018-08-23,2022-05-13,4.2,Critical
7590,ENO-SOU-07590,eNodeB,Radio,34,ZTE,ZTE-R8988,SN580988869,10.174.162.108,Southampton,Hampshire,Active,2019-01-15,2025-12-28,1.7,Medium
7591,ENO-NEW-07591,eNodeB,Radio,36,Nokia,Nokia-AirScale-AEHC,SN922955993,10.200.108.181,Newcastle,Tyne and Wear,Degraded,2021-06-07,2022-06-26,4.2,Low
7592,ENO-BRI-07592,eNodeB,Radio,39,Samsung,Samsung-Access-Unit,SN381105446,10.193.139.26,Brighton,East Sussex,Active,2016-03-15,2024-09-09,1.5,Medium
7593,ENO-CAM-07593,eNodeB,Radio,3,Samsung,Samsung-Compact-Macro,SN982983274,10.45.177.164,Cambridge,Cambridgeshire,Active,2022-04-11,2025-01-07,4.9,Low
7594,ENO-EDI-07594,eNodeB,Radio,34,Huawei,Huawei-RRU5258,SN353717353,10.15.51.141,Edinburgh,Scotland,Degraded,2017-11-25,2019-05-26,1.1,High
7595,ENO-EDI-07595,eNodeB,Radio,1,Samsung,Samsung-Compact-Macro,SN351095651,10.231.247.156,Edinburgh,Scotland,Maintenance,2016-10-24,2021-02-01,3.8,Critical
7596,ENO-CAR-07596,eNodeB,Radio,2,Ericsson,Ericsson-Radio-4422,SN510697659,10.85.79.105,Cardiff,Wales,Offline,2019-06-30,2025-04-12,4.1,Medium
7597,ENO-CAM-07597,eNodeB,Radio,4,Huawei,Huawei-BBU5900,SN630637772,10.36.65.104,Cambridge,Cambridgeshire,Active,2023-09-03,2025-12-14,1.8,Medium
7598,ENO-SOU-07598,eNodeB,Radio,21,Nokia,Nokia-ABIA,SN285437734,10.63.41.148,Southampton,Hampshire,Active,2024-05-30,2025-05-11,0.9,Critical
7599,ENO-BRI-07599,eNodeB,Radio,15,ZTE,ZTE-R8988,SN651133166,10.5.169.115,Brighton,East Sussex,Offline,2019-11-29,2022-04-27,1.4,Medium
7600,ENO-GLA-07600,eNodeB,Radio,2,ZTE,ZTE-R8988,SN238893077,10.163.252.28,Glasgow,Scotland,Active,2015-04-15,2021-05-24,4.8,Low
7601,ENO-LON-07601,eNodeB,Radio,28,Ericsson,Ericsson-Radio-4422,SN896255021,10.152.194.194,London,Greater London,Maintenance,2016-04-07,2019-08-09,4.8,Medium
7602,ENO-LON-07602,eNodeB,Radio,3,Huawei,Huawei-AAU5239,SN515384589,10.136.182.90,London,Greater London,Active,2017-06-27,2024-10-09,1.7,Medium
7603,ENO-NEW-07603,eNodeB,Radio,43,Samsung,Samsung-Compact-Macro,SN555798296,10.176.93.201,Newcastle,Tyne and Wear,Active,2017-11-26,2024-06-22,1.2,High
7604,ENO-REA-07604,eNodeB,Radio,22,Nokia,Nokia-ABIA,SN907696787,10.145.178.161,Reading,Berkshire,Maintenance,2022-08-12,2024-03-10,2.5,Low
7605,ENO-NEW-07605,eNodeB,Radio,30,Huawei,Huawei-BBU5900,SN182552956,10.96.231.190,Newcastle,Tyne and Wear,Maintenance,2022-09-09,2022-10-02,3.3,High
7606,ENO-CAM-07606,eNodeB,Radio,12,Samsung,Samsung-Access-Unit,SN142355260,10.183.6.4,Cambridge,Cambridgeshire,Degraded,2022-06-07,2024-02-15,4.2,Medium
7607,ENO-SHE-07607,eNodeB,Radio,35,Ericsson,Ericsson-Baseband-6630,SN816079065,10.1.119.147,Sheffield,South Yorkshire,Offline,2023-02-16,2024-12-11,2.5,Critical
7608,ENO-NEW-07608,eNodeB,Radio,17,Ericsson,Ericsson-Baseband-6630,SN153484732,10.144.120.59,Newcastle,Tyne and Wear,Offline,2019-12-25,2020-10-30,1.7,Critical
7609,ENO-SHE-07609,eNodeB,Radio,7,ZTE,ZTE-Prx-AAU,SN605379061,10.160.247.216,Sheffield,South Yorkshire,Active,2016-12-12,2022-08-04,1.6,Critical
7610,ENO-NEW-07610,eNodeB,Radio,25,Huawei,Huawei-RRU5258,SN227728662,10.202.188.99,Newcastle,Tyne and Wear,Active,2015-12-23,2020-04-19,2.6,High
7611,ENO-LEE-07611,eNodeB,Radio,24,ZTE,ZTE-Prx-AAU,SN251029776,10.242.35.1,Leeds,West Yorkshire,Active,2018-01-29,2020-02-19,4.7,Critical
7612,ENO-EDI-07612,eNodeB,Radio,43,Huawei,Huawei-RRU5258,SN601313476,10.44.81.189,Edinburgh,Scotland,Active,2024-03-13,2024-05-22,5.0,Critical
7613,ENO-CAR-07613,eNodeB,Radio,11,Nokia,Nokia-ABIA,SN115815112,10.76.159.238,Cardiff,Wales,Offline,2018-03-08,2024-06-29,4.1,Low
7614,ENO-SHE-07614,eNodeB,Radio,1,Samsung,Samsung-Compact-Macro,SN954743131,10.140.138.31,Sheffield,South Yorkshire,Active,2016-04-03,2024-10-23,3.2,Low
7615,ENO-SHE-07615,eNodeB,Radio,7,Huawei,Huawei-AAU5239,SN889895104,10.140.250.34,Sheffield,South Yorkshire,Active,2015-08-09,2022-01-02,4.3,High
7616,ENO-NOT-07616,eNodeB,Radio,39,Huawei,Huawei-BBU5900,SN797078011,10.145.0.229,Nottingham,Nottinghamshire,Active,2022-02-08,2025-02-27,0.8,High
7617,ENO-COV-07617,eNodeB,Radio,28,Ericsson,Ericsson-Radio-4422,SN916677891,10.218.120.9,Coventry,West Midlands,Active,2019-08-08,2022-08-28,3.8,Critical
7618,ENO-EDI-07618,eNodeB,Radio,49,Samsung,Samsung-Compact-Macro,SN813334683,10.249.180.77,Edinburgh,Scotland,Maintenance,2019-07-29,2024-04-09,2.0,Medium
7619,ENO-OXF-07619,eNodeB,Radio,20,Nokia,Nokia-AirScale-AEHC,SN931150571,10.198.26.57,Oxford,Oxfordshire,Active,2016-03-24,2021-09-09,3.3,Low
7620,ENO-CAR-07620,eNodeB,Radio,10,ZTE,ZTE-R8988,SN245828114,10.36.35.250,Cardiff,Wales,Active,2020-09-27,2021-09-15,1.5,Medium
7621,ENO-BRI-07621,eNodeB,Radio,43,ZTE,ZTE-R8988,SN223003055,10.195.180.224,Brighton,East Sussex,Degraded,2018-10-13,2020-04-08,0.8,Critical
7622,ENO-EDI-07622,eNodeB,Radio,47,Nokia,Nokia-AirScale-AEHC,SN115921669,10.175.142.118,Edinburgh,Scotland,Degraded,2018-02-07,2025-04-11,2.7,Low
7623,ENO-BEL-07623,eNodeB,Radio,40,ZTE,ZTE-R8988,SN857546199,10.9.134.151,Belfast,Northern Ireland,Degraded,2019-07-22,2025-03-15,1.5,Medium
7624,ENO-COV-07624,eNodeB,Radio,25,Ericsson,Ericsson-AIR-6488,SN832339945,10.233.2.210,Coventry,West Midlands,Active,2018-07-24,2020-12-18,1.9,Low
7625,ENO-CAM-07625,eNodeB,Radio,6,Samsung,Samsung-Access-Unit,SN444496490,10.44.76.249,Cambridge,Cambridgeshire,Active,2020-03-24,2021-05-31,2.9,Critical
7626,ENO-CAR-07626,eNodeB,Radio,20,Huawei,Huawei-BBU5900,SN181415103,10.106.22.108,Cardiff,Wales,Active,2024-06-22,2024-12-04,0.8,High
7627,ENO-BIR-07627,eNodeB,Radio,5,Huawei,Huawei-AAU5239,SN725243143,10.115.254.95,Birmingham,West Midlands,Active,2018-04-02,2018-12-05,4.2,Medium
7628,ENO-BRI-07628,eNodeB,Radio,35,Huawei,Huawei-AAU5239,SN102022967,10.45.162.66,Brighton,East Sussex,Maintenance,2023-01-29,2025-01-14,4.5,Medium
7629,ENO-NOT-07629,eNodeB,Radio,24,ZTE,ZTE-Prx-AAU,SN532046252,10.118.231.92,Nottingham,Nottinghamshire,Degraded,2025-03-11,2025-12-31,4.0,High
7630,ENO-COV-07630,eNodeB,Radio,17,Ericsson,Ericsson-AIR-6488,SN287030371,10.161.248.237,Coventry,West Midlands,Active,2021-01-10,2021-08-22,1.9,Low
7631,ENO-SOU-07631,eNodeB,Radio,8,Nokia,Nokia-AirScale-AEQE,SN538201224,10.134.91.21,Southampton,Hampshire,Active,2017-04-06,2020-11-09,0.6,Medium
7632,ENO-BRI-07632,eNodeB,Radio,8,ZTE,ZTE-R8988,SN593502246,10.12.196.112,Brighton,East Sussex,Active,2019-06-15,2021-10-25,3.6,Critical
7633,ENO-LON-07633,eNodeB,Radio,32,Ericsson,Ericsson-Radio-4422,SN171905443,10.27.254.235,London,Greater London,Offline,2023-06-13,2024-12-04,3.2,Medium
7634,ENO-EDI-07634,eNodeB,Radio,3,Ericsson,Ericsson-AIR-6488,SN906844759,10.122.172.49,Edinburgh,Scotland,Active,2024-05-17,2025-12-12,4.4,Low
7635,ENO-BRI-07635,eNodeB,Radio,43,Nokia,Nokia-ABIA,SN294030788,10.63.32.213,Brighton,East Sussex,Active,2021-04-12,2023-10-28,1.0,High
7636,ENO-BRI-07636,eNodeB,Radio,12,ZTE,ZTE-R8988,SN205381350,10.156.200.128,Bristol,Avon,Maintenance,2016-12-05,2019-10-21,4.5,Medium
7637,ENO-CAR-07637,eNodeB,Radio,41,Ericsson,Ericsson-Baseband-6630,SN501883213,10.161.240.229,Cardiff,Wales,Maintenance,2018-06-10,2021-10-16,2.8,Low
7638,ENO-LEE-07638,eNodeB,Radio,47,ZTE,ZTE-Prx-AAU,SN446650828,10.202.110.161,Leeds,West Yorkshire,Active,2024-10-05,2025-02-08,4.6,Low
7639,ENO-CAM-07639,eNodeB,Radio,47,Huawei,Huawei-BBU5900,SN113958411,10.168.175.111,Cambridge,Cambridgeshire,Degraded,2016-05-17,2022-04-26,0.8,High
7640,ENO-CAR-07640,eNodeB,Radio,48,ZTE,ZTE-R8988,SN874951942,10.82.112.185,Cardiff,Wales,Active,2025-05-31,2025-08-14,4.7,Low
7641,ENO-MAN-07641,eNodeB,Radio,32,Huawei,Huawei-RRU5258,SN630545905,10.21.190.138,Manchester,Greater Manchester,Maintenance,2019-10-10,2021-03-18,4.5,Medium
7642,ENO-LEE-07642,eNodeB,Radio,19,Huawei,Huawei-RRU5258,SN701139368,10.50.147.71,Leeds,West Yorkshire,Active,2015-08-27,2022-07-15,1.9,Critical
7643,ENO-LIV-07643,eNodeB,Radio,45,Huawei,Huawei-RRU5258,SN171539147,10.231.114.8,Liverpool,Merseyside,Maintenance,2017-08-24,2024-01-04,3.2,Critical
7644,ENO-BEL-07644,eNodeB,Radio,17,Huawei,Huawei-AAU5239,SN286167115,10.98.129.41,Belfast,Northern Ireland,Active,2018-06-23,2023-10-26,4.9,Critical
7645,ENO-BRI-07645,eNodeB,Radio,41,ZTE,ZTE-Prx-AAU,SN188994575,10.185.87.169,Brighton,East Sussex,Offline,2019-11-07,2022-03-08,1.5,Low
7646,ENO-LON-07646,eNodeB,Radio,3,Huawei,Huawei-AAU5239,SN433133509,10.226.194.19,London,Greater London,Active,2018-11-01,2021-05-27,4.3,High
7647,ENO-LIV-07647,eNodeB,Radio,8,Ericsson,Ericsson-Baseband-6630,SN150555859,10.127.144.218,Liverpool,Merseyside,Active,2015-04-14,2019-11-04,1.8,Low
7648,ENO-EDI-07648,eNodeB,Radio,31,Nokia,Nokia-ABIA,SN165091830,10.97.141.217,Edinburgh,Scotland,Maintenance,2021-11-05,2024-09-30,1.3,Critical
7649,ENO-SHE-07649,eNodeB,Radio,33,Ericsson,Ericsson-AIR-6488,SN375654702,10.97.90.193,Sheffield,South Yorkshire,Maintenance,2016-11-10,2017-01-14,1.2,High
7650,ENO-BRI-07650,eNodeB,Radio,7,Nokia,Nokia-AirScale-AEQE,SN398828262,10.173.179.10,Bristol,Avon,Active,2018-12-09,2025-03-08,2.3,Low
7651,ENO-LON-07651,eNodeB,Radio,25,Samsung,Samsung-Compact-Macro,SN512434216,10.62.162.211,London,Greater London,Active,2021-02-27,2021-08-19,4.9,Critical
7652,ENO-REA-07652,eNodeB,Radio,29,Huawei,Huawei-AAU5239,SN240408714,10.79.7.10,Reading,Berkshire,Active,2016-05-15,2021-03-07,0.5,High
7653,ENO-GLA-07653,eNodeB,Radio,5,Nokia,Nokia-AirScale-AEHC,SN868855410,10.157.122.192,Glasgow,Scotland,Active,2020-09-22,2022-05-17,1.4,Low
7654,ENO-GLA-07654,eNodeB,Radio,47,Samsung,Samsung-Access-Unit,SN878298351,10.223.109.30,Glasgow,Scotland,Active,2019-05-18,2020-02-09,2.2,Medium
7655,ENO-CAM-07655,eNodeB,Radio,15,Ericsson,Ericsson-Baseband-6630,SN655352146,10.17.127.76,Cambridge,Cambridgeshire,Active,2022-09-10,2024-11-28,2.8,High
7656,ENO-CAM-07656,eNodeB,Radio,42,Samsung,Samsung-Compact-Macro,SN513763634,10.4.216.208,Cambridge,Cambridgeshire,Active,2020-05-13,2025-08-16,3.5,Critical
7657,ENO-LON-07657,eNodeB,Radio,44,Samsung,Samsung-Access-Unit,SN243857524,10.151.248.192,London,Greater London,Maintenance,2018-06-23,2021-12-14,4.7,High
7658,ENO-BIR-07658,eNodeB,Radio,46,Nokia,Nokia-ABIA,SN327924032,10.248.122.185,Birmingham,West Midlands,Active,2019-07-06,2025-12-27,1.7,Low
7659,ENO-CAR-07659,eNodeB,Radio,43,ZTE,ZTE-Prx-AAU,SN922399979,10.85.63.98,Cardiff,Wales,Active,2017-02-01,2020-01-20,0.9,Medium
7660,ENO-BRI-07660,eNodeB,Radio,20,Nokia,Nokia-AirScale-AEHC,SN618568928,10.122.127.157,Brighton,East Sussex,Active,2015-05-07,2015-08-20,3.5,Critical
7661,ENO-BIR-07661,eNodeB,Radio,25,ZTE,ZTE-Prx-AAU,SN360928834,10.182.177.208,Birmingham,West Midlands,Offline,2016-03-11,2016-04-11,0.7,High
7662,ENO-BRI-07662,eNodeB,Radio,35,Nokia,Nokia-AirScale-AEQE,SN254155101,10.161.163.213,Bristol,Avon,Offline,2023-09-28,2025-03-01,3.3,Critical
7663,ENO-LON-07663,eNodeB,Radio,31,Samsung,Samsung-Access-Unit,SN702021713,10.7.214.105,London,Greater London,Active,2019-09-29,2021-03-28,4.7,Medium
7664,ENO-GLA-07664,eNodeB,Radio,5,Samsung,Samsung-Compact-Macro,SN751178234,10.43.239.175,Glasgow,Scotland,Degraded,2019-12-26,2020-10-13,2.8,High
7665,ENO-BEL-07665,eNodeB,Radio,2,Ericsson,Ericsson-Baseband-6630,SN814724901,10.157.221.65,Belfast,Northern Ireland,Active,2018-04-22,2018-12-24,2.3,Medium
7666,ENO-BEL-07666,eNodeB,Radio,3,Ericsson,Ericsson-Radio-4422,SN521391500,10.43.182.151,Belfast,Northern Ireland,Active,2020-10-13,2021-11-28,2.3,Low
7667,ENO-LEE-07667,eNodeB,Radio,24,Samsung,Samsung-Compact-Macro,SN714527284,10.150.192.69,Leeds,West Yorkshire,Active,2018-02-08,2021-06-05,3.8,Low
7668,ENO-NEW-07668,eNodeB,Radio,8,Huawei,Huawei-AAU5239,SN922504581,10.172.102.36,Newcastle,Tyne and Wear,Offline,2023-10-10,2023-11-04,4.0,High
7669,ENO-OXF-07669,eNodeB,Radio,37,Samsung,Samsung-Access-Unit,SN497419796,10.85.243.189,Oxford,Oxfordshire,Active,2020-10-29,2022-04-24,3.1,High
7670,ENO-MAN-07670,eNodeB,Radio,16,Nokia,Nokia-AirScale-AEQE,SN926290375,10.171.96.205,Manchester,Greater Manchester,Degraded,2022-06-03,2025-05-11,1.0,Critical
7671,ENO-LIV-07671,eNodeB,Radio,8,Huawei,Huawei-RRU5258,SN516890002,10.221.78.137,Liverpool,Merseyside,Offline,2020-11-27,2023-12-22,2.2,Critical
7672,ENO-MAN-07672,eNodeB,Radio,21,Huawei,Huawei-BBU5900,SN491012938,10.251.33.244,Manchester,Greater Manchester,Active,2019-06-09,2025-06-18,4.2,Critical
7673,ENO-MAN-07673,eNodeB,Radio,24,Huawei,Huawei-BBU5900,SN980860575,10.142.195.106,Manchester,Greater Manchester,Active,2018-11-03,2018-11-05,4.2,Critical
7674,ENO-LON-07674,eNodeB,Radio,46,ZTE,ZTE-Prx-AAU,SN594893514,10.75.112.254,London,Greater London,Active,2023-07-31,2025-01-13,1.1,High
7675,ENO-NOT-07675,eNodeB,Radio,4,ZTE,ZTE-Prx-AAU,SN577454733,10.165.181.119,Nottingham,Nottinghamshire,Degraded,2016-08-21,2024-05-05,4.8,Critical
7676,ENO-OXF-07676,eNodeB,Radio,25,Ericsson,Ericsson-Baseband-6630,SN476452478,10.237.180.147,Oxford,Oxfordshire,Degraded,2022-08-31,2022-12-07,1.3,High
7677,ENO-BRI-07677,eNodeB,Radio,32,Huawei,Huawei-RRU5258,SN100014781,10.165.84.3,Bristol,Avon,Active,2019-04-07,2019-08-02,4.5,Critical
7678,ENO-BEL-07678,eNodeB,Radio,50,Nokia,Nokia-ABIA,SN239374393,10.73.227.37,Belfast,Northern Ireland,Degraded,2016-09-12,2019-11-16,1.4,Medium
7679,ENO-CAR-07679,eNodeB,Radio,10,Ericsson,Ericsson-Baseband-6630,SN620477173,10.59.191.199,Cardiff,Wales,Active,2015-11-04,2024-08-16,2.4,Low
7680,ENO-BRI-07680,eNodeB,Radio,22,ZTE,ZTE-R8988,SN335102702,10.59.87.110,Bristol,Avon,Offline,2020-08-01,2023-01-27,0.5,Low
7681,ENO-REA-07681,eNodeB,Radio,8,ZTE,ZTE-R8988,SN495112548,10.174.135.239,Reading,Berkshire,Active,2016-07-31,2020-11-25,3.9,Critical
7682,ENO-EDI-07682,eNodeB,Radio,28,Ericsson,Ericsson-Radio-4422,SN240594687,10.8.148.51,Edinburgh,Scotland,Active,2020-03-25,2020-06-28,4.5,Low
7683,ENO-CAM-07683,eNodeB,Radio,48,ZTE,ZTE-Prx-AAU,SN912322723,10.158.171.18,Cambridge,Cambridgeshire,Offline,2019-10-16,2025-10-18,1.4,Critical
7684,ENO-LEE-07684,eNodeB,Radio,38,ZTE,ZTE-Prx-AAU,SN273917825,10.152.161.103,Leeds,West Yorkshire,Active,2024-03-31,2024-06-23,2.1,Medium
7685,ENO-OXF-07685,eNodeB,Radio,15,Nokia,Nokia-AirScale-AEHC,SN967224842,10.99.163.59,Oxford,Oxfordshire,Active,2021-04-10,2021-10-27,4.4,Critical
