po_line_id,po_id,product_key,description,quantity_ordered,quantity_received,unit_cost,line_total
24933,4534,63,Item for PO PO004534,414,300,105.89,43838.46
24934,4534,35,Item for PO PO004534,208,72,76.93,16001.44
24935,4534,9,Item for PO PO004534,164,139,478.92,78542.88
24936,4534,11,Item for PO PO004534,500,486,457.48,228740.0
24937,4534,40,Item for PO PO004534,330,61,84.99,28046.7
24938,4534,42,Item for PO PO004534,450,169,412.13,185458.5
24939,4534,12,Item for PO PO004534,755,674,414.72,313113.6
24940,4534,21,Item for PO PO004534,764,112,350.79,268003.56
24941,4534,6,Item for PO PO004534,551,257,139.78,77018.78
24942,4535,48,Item for PO PO004535,779,779,377.7,294228.3
24943,4535,45,Item for PO PO004535,182,182,48.04,8743.28
24944,4535,12,Item for PO PO004535,787,787,85.71,67453.77
24945,4536,41,Item for PO PO004536,797,552,207.89,165688.33
24946,4536,22,Item for PO PO004536,513,4,203.85,104575.05
24947,4536,3,Item for PO PO004536,712,32,160.06,113962.72
24948,4537,61,Item for PO PO004537,203,94,278.22,56478.66
24949,4537,37,Item for PO PO004537,785,447,57.83,45396.55
24950,4537,21,Item for PO PO004537,926,306,491.82,455425.32
24951,4537,56,Item for PO PO004537,733,309,445.57,326602.81
24952,4538,30,Item for PO PO004538,567,127,56.84,32228.28
24953,4538,36,Item for PO PO004538,156,129,478.89,74706.84
24954,4538,46,Item for PO PO004538,664,307,458.21,304251.44
24955,4538,50,Item for PO PO004538,673,455,48.41,32579.93
24956,4538,60,Item for PO PO004538,806,666,203.83,164286.98
24957,4539,16,Item for PO PO004539,564,468,385.54,217444.56
24958,4539,28,Item for PO PO004539,475,475,116.72,55442.0
24959,4539,40,Item for PO PO004539,446,444,498.95,222531.7
24960,4539,17,Item for PO PO004539,737,567,315.03,232177.11
24961,4539,16,Item for PO PO004539,797,550,476.54,379802.38
24962,4539,35,Item for PO PO004539,878,394,442.64,388637.92
24963,4539,38,Item for PO PO004539,926,296,154.78,143326.28
24964,4540,51,Item for PO PO004540,655,544,210.5,137877.5
24965,4540,57,Item for PO PO004540,529,154,468.18,247667.22
24966,4540,44,Item for PO PO004540,333,227,471.48,157002.84
24967,4540,1,Item for PO PO004540,332,175,238.56,79201.92
24968,4540,42,Item for PO PO004540,121,46,396.0,47916.0
24969,4540,4,Item for PO PO004540,724,278,39.11,28315.64
24970,4540,51,Item for PO PO004540,901,489,403.02,363121.02
24971,4540,52,Item for PO PO004540,881,545,19.73,17382.13
24972,4541,28,Item for PO PO004541,352,352,163.71,57625.92
24973,4541,24,Item for PO PO004541,880,880,453.08,398710.4
24974,4541,61,Item for PO PO004541,337,337,285.92,96355.04
24975,4541,54,Item for PO PO004541,60,60,352.84,21170.4
24976,4541,53,Item for PO PO004541,187,187,350.85,65608.95
24977,4542,40,Item for PO PO004542,731,731,19.94,14576.14
24978,4542,27,Item for PO PO004542,78,78,46.25,3607.5
24979,4542,5,Item for PO PO004542,743,743,215.96,160458.28
24980,4542,44,Item for PO PO004542,414,414,427.0,176778.0
24981,4542,2,Item for PO PO004542,217,217,238.87,51834.79
24982,4542,51,Item for PO PO004542,526,526,116.21,61126.46
24983,4542,2,Item for PO PO004542,458,458,376.76,172556.08
24984,4543,18,Item for PO PO004543,47,47,11.61,545.67
24985,4543,10,Item for PO PO004543,765,765,285.18,218162.7
24986,4543,20,Item for PO PO004543,564,564,482.8,272299.2
24987,4543,40,Item for PO PO004543,224,224,351.32,78695.68
24988,4543,27,Item for PO PO004543,538,538,255.55,137485.9
24989,4543,37,Item for PO PO004543,748,748,213.51,159705.48
24990,4543,23,Item for PO PO004543,991,991,287.91,285318.81
24991,4543,46,Item for PO PO004543,441,441,403.05,177745.05
24992,4543,27,Item for PO PO004543,464,464,302.01,140132.64
24993,4543,27,Item for PO PO004543,276,276,49.03,13532.28
24994,4544,61,Item for PO PO004544,369,85,249.47,92054.43
24995,4545,4,Item for PO PO004545,433,352,260.14,112640.62
24996,4545,45,Item for PO PO004545,900,449,36.68,33012.0
24997,4545,3,Item for PO PO004545,218,184,212.55,46335.9
24998,4545,18,Item for PO PO004545,279,235,161.46,45047.34
24999,4545,31,Item for PO PO004545,912,138,339.36,309496.32
25000,4545,34,Item for PO PO004545,926,550,469.82,435053.32
25001,4545,15,Item for PO PO004545,541,406,18.49,10003.09
25002,4545,36,Item for PO PO004545,474,193,402.69,190875.06
25003,4545,8,Item for PO PO004545,599,467,176.2,105543.8
25004,4546,8,Item for PO PO004546,991,991,356.9,353687.9
25005,4546,49,Item for PO PO004546,173,173,348.44,60280.12
25006,4546,30,Item for PO PO004546,658,658,57.47,37815.26
25007,4546,21,Item for PO PO004546,162,162,493.56,79956.72
25008,4546,11,Item for PO PO004546,352,352,64.35,22651.2
25009,4546,47,Item for PO PO004546,44,44,267.83,11784.52
25010,4547,53,Item for PO PO004547,354,354,130.41,46165.14
25011,4547,43,Item for PO PO004547,410,410,193.22,79220.2
25012,4547,29,Item for PO PO004547,319,319,306.06,97633.14
25013,4547,61,Item for PO PO004547,515,515,312.08,160721.2
25014,4547,12,Item for PO PO004547,867,867,481.29,417278.43
25015,4548,17,Item for PO PO004548,700,700,196.61,137627.0
25016,4548,33,Item for PO PO004548,78,78,271.32,21162.96
25017,4548,41,Item for PO PO004548,905,905,394.43,356959.15
25018,4548,25,Item for PO PO004548,476,476,464.5,221102.0
25019,4548,25,Item for PO PO004548,544,544,253.7,138012.8
25020,4548,49,Item for PO PO004548,248,248,336.85,83538.8
25021,4548,40,Item for PO PO004548,792,792,294.26,233053.92
25022,4548,63,Item for PO PO004548,216,216,164.5,35532.0
25023,4548,8,Item for PO PO004548,429,429,92.49,39678.21
25024,4549,38,Item for PO PO004549,303,186,352.04,106668.12
25025,4549,14,Item for PO PO004549,922,249,498.3,459432.6
25026,4549,40,Item for PO PO004549,117,80,428.32,50113.44
25027,4549,23,Item for PO PO004549,491,96,41.63,20440.33
25028,4549,54,Item for PO PO004549,107,70,362.35,38771.45
25029,4549,31,Item for PO PO004549,944,864,172.32,162670.08
25030,4549,47,Item for PO PO004549,988,241,453.42,447978.96
25031,4549,51,Item for PO PO004549,357,198,10.6,3784.2
25032,4550,37,Item for PO PO004550,992,567,61.81,61315.52
25033,4550,64,Item for PO PO004550,344,48,198.69,68349.36
25034,4550,46,Item for PO PO004550,206,136,423.42,87224.52
25035,4550,63,Item for PO PO004550,270,219,409.17,110475.9
25036,4551,50,Item for PO PO004551,288,288,252.59,72745.92
25037,4551,18,Item for PO PO004551,572,572,18.01,10301.72
25038,4551,46,Item for PO PO004551,253,253,255.9,64742.7
25039,4551,54,Item for PO PO004551,453,453,463.79,210096.87
25040,4551,12,Item for PO PO004551,393,393,223.81,87957.33
25041,4551,41,Item for PO PO004551,205,205,111.39,22834.95
25042,4551,4,Item for PO PO004551,662,662,202.83,134273.46
25043,4551,28,Item for PO PO004551,396,396,95.81,37940.76
25044,4551,50,Item for PO PO004551,904,904,285.07,257703.28
25045,4552,43,Item for PO PO004552,496,496,35.2,17459.2
25046,4552,29,Item for PO PO004552,220,220,213.06,46873.2
25047,4552,49,Item for PO PO004552,97,97,396.37,38447.89
25048,4552,18,Item for PO PO004552,883,883,308.76,272635.08
25049,4552,8,Item for PO PO004552,908,908,100.97,91680.76
25050,4552,8,Item for PO PO004552,943,943,338.47,319177.21
25051,4552,63,Item for PO PO004552,388,388,450.14,174654.32
25052,4552,30,Item for PO PO004552,384,384,479.49,184124.16
25053,4553,33,Item for PO PO004553,33,33,225.62,7445.46
25054,4553,56,Item for PO PO004553,421,421,313.45,131962.45
25055,4554,19,Item for PO PO004554,750,460,325.45,244087.5
25056,4554,11,Item for PO PO004554,936,826,91.54,85681.44
25057,4554,5,Item for PO PO004554,352,144,469.26,165179.52
25058,4554,61,Item for PO PO004554,722,280,49.25,35558.5
25059,4554,42,Item for PO PO004554,897,39,230.16,206453.52
25060,4554,29,Item for PO PO004554,951,24,42.09,40027.59
25061,4555,32,Item for PO PO004555,781,276,365.36,285346.16
25062,4555,61,Item for PO PO004555,96,58,17.52,1681.92
25063,4555,45,Item for PO PO004555,293,84,59.94,17562.42
25064,4556,52,Item for PO PO004556,663,33,163.95,108698.85
25065,4556,7,Item for PO PO004556,165,97,252.77,41707.05
25066,4556,10,Item for PO PO004556,577,156,266.43,153730.11
25067,4557,45,Item for PO PO004557,175,175,255.9,44782.5
25068,4558,39,Item for PO PO004558,214,19,37.91,8112.74
25069,4558,3,Item for PO PO004558,932,410,282.37,263168.84
25070,4558,9,Item for PO PO004558,306,213,442.86,135515.16
25071,4558,19,Item for PO PO004558,603,501,247.0,148941.0
25072,4558,20,Item for PO PO004558,259,220,129.28,33483.52
25073,4558,60,Item for PO PO004558,727,18,438.61,318869.47
25074,4558,42,Item for PO PO004558,150,56,450.39,67558.5
25075,4559,1,Item for PO PO004559,179,179,169.81,30395.99
25076,4559,28,Item for PO PO004559,358,358,278.6,99738.8
25077,4559,22,Item for PO PO004559,302,302,265.49,80177.98
25078,4559,23,Item for PO PO004559,493,493,468.14,230793.02
25079,4559,24,Item for PO PO004559,976,976,62.73,61224.48
25080,4559,24,Item for PO PO004559,725,725,108.21,78452.25
25081,4559,26,Item for PO PO004559,897,897,400.63,359365.11
25082,4559,36,Item for PO PO004559,946,946,316.37,299286.02
25083,4560,16,Item for PO PO004560,146,146,33.82,4937.72
25084,4560,17,Item for PO PO004560,752,752,221.17,166319.84
25085,4560,47,Item for PO PO004560,722,722,198.29,143165.38
25086,4560,58,Item for PO PO004560,474,474,450.73,213646.02
25087,4560,29,Item for PO PO004560,842,842,231.15,194628.3
25088,4560,38,Item for PO PO004560,222,222,156.81,34811.82
25089,4560,28,Item for PO PO004560,769,769,202.38,155630.22
25090,4561,61,Item for PO PO004561,774,774,420.36,325358.64
25091,4561,49,Item for PO PO004561,53,53,272.71,14453.63
25092,4561,21,Item for PO PO004561,267,267,34.58,9232.86
25093,4561,58,Item for PO PO004561,614,614,45.76,28096.64
25094,4561,37,Item for PO PO004561,758,758,219.75,166570.5
25095,4561,53,Item for PO PO004561,338,338,21.99,7432.62
25096,4561,63,Item for PO PO004561,99,99,366.36,36269.64
25097,4561,10,Item for PO PO004561,646,646,298.02,192520.92
25098,4561,11,Item for PO PO004561,364,364,251.12,91407.68
25099,4561,42,Item for PO PO004561,585,585,163.03,95372.55
25100,4562,22,Item for PO PO004562,197,113,107.65,21207.05
25101,4562,4,Item for PO PO004562,29,13,33.58,973.82
25102,4562,18,Item for PO PO004562,103,53,285.29,29384.87
25103,4562,13,Item for PO PO004562,689,553,244.28,168308.92
25104,4562,12,Item for PO PO004562,81,38,394.23,31932.63
25105,4562,18,Item for PO PO004562,520,226,394.88,205337.6
25106,4563,44,Item for PO PO004563,679,370,172.22,116937.38
25107,4563,21,Item for PO PO004563,953,117,117.14,111634.42
25108,4563,15,Item for PO PO004563,211,200,152.6,32198.6
25109,4563,51,Item for PO PO004563,711,192,463.73,329712.03
25110,4563,15,Item for PO PO004563,914,367,336.46,307524.44
25111,4563,38,Item for PO PO004563,561,483,316.45,177528.45
25112,4564,17,Item for PO PO004564,772,555,120.62,93118.64
25113,4564,46,Item for PO PO004564,696,621,217.12,151115.52
25114,4564,3,Item for PO PO004564,924,540,22.13,20448.12
25115,4564,50,Item for PO PO004564,988,362,168.87,166843.56
25116,4564,43,Item for PO PO004564,518,63,322.51,167060.18
25117,4564,28,Item for PO PO004564,828,602,99.03,81996.84
25118,4564,38,Item for PO PO004564,815,548,139.53,113716.95
25119,4564,57,Item for PO PO004564,433,266,218.5,94610.5
25120,4565,44,Item for PO PO004565,15,15,459.85,6897.75
25121,4565,45,Item for PO PO004565,486,468,384.87,187046.82
25122,4565,29,Item for PO PO004565,28,28,490.09,13722.52
25123,4565,33,Item for PO PO004565,642,224,464.92,298478.64
25124,4565,48,Item for PO PO004565,744,3,34.66,25787.04
25125,4565,13,Item for PO PO004565,775,337,161.42,125100.5
25126,4566,32,Item for PO PO004566,982,270,304.47,298989.54
25127,4566,10,Item for PO PO004566,62,7,236.69,14674.78
25128,4566,44,Item for PO PO004566,355,291,36.28,12879.4
25129,4566,1,Item for PO PO004566,618,200,139.62,86285.16
25130,4567,12,Item for PO PO004567,310,310,299.81,92941.1
25131,4567,13,Item for PO PO004567,925,925,414.38,383301.5
25132,4567,13,Item for PO PO004567,794,794,287.31,228124.14
25133,4567,61,Item for PO PO004567,703,703,244.46,171855.38
25134,4567,49,Item for PO PO004567,217,217,378.53,82141.01
25135,4567,58,Item for PO PO004567,38,38,334.27,12702.26
25136,4567,14,Item for PO PO004567,360,360,457.1,164556.0
25137,4568,62,Item for PO PO004568,343,343,371.06,127273.58
25138,4568,42,Item for PO PO004568,483,483,407.16,196658.28
25139,4568,14,Item for PO PO004568,854,854,116.96,99883.84
25140,4568,19,Item for PO PO004568,873,873,256.77,224160.21
25141,4568,43,Item for PO PO004568,812,812,207.29,168319.48
25142,4568,39,Item for PO PO004568,71,71,266.94,18952.74
25143,4568,33,Item for PO PO004568,490,490,51.72,25342.8
25144,4568,55,Item for PO PO004568,766,766,325.55,249371.3
25145,4568,63,Item for PO PO004568,767,767,417.8,320452.6
25146,4568,60,Item for PO PO004568,944,944,425.61,401775.84
25147,4569,3,Item for PO PO004569,471,94,438.11,206349.81
25148,4569,4,Item for PO PO004569,634,537,151.04,95759.36
25149,4569,36,Item for PO PO004569,12,5,162.52,1950.24
25150,4569,1,Item for PO PO004569,792,789,168.93,133792.56
25151,4569,27,Item for PO PO004569,898,634,436.45,391932.1
25152,4569,16,Item for PO PO004569,982,101,21.03,20651.46
25153,4570,34,Item for PO PO004570,118,118,468.75,55312.5
25154,4570,18,Item for PO PO004570,425,425,235.78,100206.5
25155,4570,48,Item for PO PO004570,671,671,329.29,220953.59
25156,4570,61,Item for PO PO004570,180,180,439.87,79176.6
25157,4570,18,Item for PO PO004570,513,513,472.51,242397.63
25158,4570,58,Item for PO PO004570,646,646,268.64,173541.44
25159,4570,14,Item for PO PO004570,463,463,204.22,94553.86
25160,4571,30,Item for PO PO004571,37,2,198.2,7333.4
25161,4571,55,Item for PO PO004571,720,482,438.76,315907.2
25162,4571,55,Item for PO PO004571,413,181,126.58,52277.54
25163,4571,21,Item for PO PO004571,360,53,470.17,169261.2
25164,4571,35,Item for PO PO004571,576,24,192.36,110799.36
25165,4571,62,Item for PO PO004571,272,237,438.92,119386.24
25166,4571,13,Item for PO PO004571,482,442,129.6,62467.2
25167,4571,60,Item for PO PO004571,213,124,155.45,33110.85
25168,4571,57,Item for PO PO004571,691,32,164.67,113786.97
25169,4572,5,Item for PO PO004572,169,169,104.25,17618.25
25170,4572,55,Item for PO PO004572,904,904,348.32,314881.28
25171,4572,10,Item for PO PO004572,286,286,411.11,117577.46
25172,4572,48,Item for PO PO004572,901,901,155.55,140150.55
25173,4572,7,Item for PO PO004572,586,586,317.41,186002.26
25174,4572,43,Item for PO PO004572,180,180,36.19,6514.2
25175,4572,36,Item for PO PO004572,94,94,262.26,24652.44
25176,4573,10,Item for PO PO004573,550,550,135.56,74558.0
25177,4573,9,Item for PO PO004573,358,358,358.73,128425.34
25178,4573,32,Item for PO PO004573,785,785,476.25,373856.25
25179,4574,3,Item for PO PO004574,990,990,90.86,89951.4
25180,4574,25,Item for PO PO004574,931,931,353.4,329015.4
25181,4574,27,Item for PO PO004574,478,478,280.1,133887.8
25182,4574,51,Item for PO PO004574,22,22,364.02,8008.44
25183,4575,46,Item for PO PO004575,539,539,488.74,263430.86
25184,4575,56,Item for PO PO004575,198,198,498.2,98643.6
25185,4575,51,Item for PO PO004575,152,152,242.93,36925.36
25186,4575,50,Item for PO PO004575,485,485,266.23,129121.55
25187,4575,14,Item for PO PO004575,400,400,456.98,182792.0
25188,4575,15,Item for PO PO004575,867,867,218.68,189595.56
25189,4576,34,Item for PO PO004576,148,148,80.59,11927.32
25190,4576,41,Item for PO PO004576,711,711,474.11,337092.21
25191,4576,32,Item for PO PO004576,942,942,118.71,111824.82
25192,4576,21,Item for PO PO004576,439,439,258.58,113516.62
25193,4576,3,Item for PO PO004576,464,464,305.47,141738.08
25194,4576,61,Item for PO PO004576,944,944,224.18,211625.92
25195,4576,57,Item for PO PO004576,408,408,383.06,156288.48
25196,4576,21,Item for PO PO004576,107,107,429.27,45931.89
25197,4576,16,Item for PO PO004576,776,776,171.77,133293.52
25198,4576,64,Item for PO PO004576,509,509,198.87,101224.83
25199,4577,48,Item for PO PO004577,655,117,311.14,203796.7
25200,4577,40,Item for PO PO004577,210,30,212.25,44572.5
25201,4577,46,Item for PO PO004577,172,90,119.86,20615.92
25202,4577,60,Item for PO PO004577,147,52,90.26,13268.22
25203,4577,62,Item for PO PO004577,788,91,493.58,388941.04
25204,4577,35,Item for PO PO004577,924,8,417.7,385954.8
25205,4577,61,Item for PO PO004577,244,169,346.4,84521.6
25206,4577,9,Item for PO PO004577,86,21,62.28,5356.08
25207,4578,47,Item for PO PO004578,22,7,298.65,6570.3
25208,4578,25,Item for PO PO004578,805,107,328.69,264595.45
25209,4578,7,Item for PO PO004578,285,231,372.96,106293.6
25210,4578,43,Item for PO PO004578,174,138,243.32,42337.68
25211,4579,24,Item for PO PO004579,352,320,113.74,40036.48
25212,4579,4,Item for PO PO004579,356,188,244.09,86896.04
25213,4579,36,Item for PO PO004579,586,565,269.64,158009.04
25214,4579,49,Item for PO PO004579,468,275,292.68,136974.24
25215,4579,52,Item for PO PO004579,460,143,366.75,168705.0
25216,4579,57,Item for PO PO004579,185,158,341.69,63212.65
25217,4579,37,Item for PO PO004579,596,528,368.48,219614.08
25218,4579,42,Item for PO PO004579,693,575,70.34,48745.62
25219,4580,59,Item for PO PO004580,73,10,243.57,17780.61
25220,4580,31,Item for PO PO004580,311,209,68.6,21334.6
25221,4580,6,Item for PO PO004580,289,113,466.81,134908.09
25222,4581,17,Item for PO PO004581,456,456,37.34,17027.04
25223,4581,17,Item for PO PO004581,333,333,129.21,43026.93
25224,4581,46,Item for PO PO004581,341,341,288.33,98320.53
25225,4581,19,Item for PO PO004581,572,572,437.96,250513.12
25226,4582,54,Item for PO PO004582,125,125,256.03,32003.75
25227,4582,21,Item for PO PO004582,252,252,466.25,117495.0
25228,4582,35,Item for PO PO004582,852,852,390.29,332527.08
25229,4582,50,Item for PO PO004582,480,480,312.0,149760.0
25230,4582,39,Item for PO PO004582,368,368,303.4,111651.2
25231,4582,54,Item for PO PO004582,698,698,297.59,207717.82
25232,4583,10,Item for PO PO004583,659,659,54.31,35790.29
25233,4583,7,Item for PO PO004583,749,749,468.67,351033.83
25234,4584,34,Item for PO PO004584,593,593,354.87,210437.91
25235,4584,18,Item for PO PO004584,925,925,408.54,377899.5
25236,4584,46,Item for PO PO004584,802,802,477.11,382642.22
25237,4584,19,Item for PO PO004584,357,357,349.7,124842.9
25238,4584,3,Item for PO PO004584,637,637,266.44,169722.28
25239,4584,35,Item for PO PO004584,303,303,149.85,45404.55
25240,4584,14,Item for PO PO004584,384,384,233.62,89710.08
25241,4585,28,Item for PO PO004585,776,776,429.68,333431.68
25242,4585,58,Item for PO PO004585,721,721,162.35,117054.35
25243,4585,40,Item for PO PO004585,75,75,35.52,2664.0
25244,4585,26,Item for PO PO004585,245,245,74.75,18313.75
25245,4585,38,Item for PO PO004585,184,184,347.57,63952.88
25246,4585,17,Item for PO PO004585,435,435,79.71,34673.85
25247,4586,24,Item for PO PO004586,659,659,85.03,56034.77
25248,4586,40,Item for PO PO004586,875,875,454.94,398072.5
25249,4586,60,Item for PO PO004586,371,371,240.39,89184.69
25250,4587,4,Item for PO PO004587,872,223,83.51,72820.72
25251,4587,51,Item for PO PO004587,821,413,398.52,327184.92
25252,4587,64,Item for PO PO004587,727,82,450.93,327826.11
25253,4587,17,Item for PO PO004587,635,224,361.12,229311.2
