complaint_id,complaint_reference,customer_key,customer_type,category,channel,received_date,acknowledged_date,resolved_date,outcome,compensation_amount,escalated_to_ombudsman,root_cause
14114,CMP014114,817,B2B,Billing,Social Media,2023-09-19,2023-09-19,2023-10-30,Upheld,15.35,False,System Error
1950,CMP001950,468,Consumer,Pricing,Email,2023-09-19,2023-09-19,2023-11-12,Not Upheld,0.0,False,Staff Error
15266,CMP015266,670,Consumer,Privacy,Regulator,2023-09-19,2023-09-21,2023-10-03,Partially Upheld,200.37,False,Staff Error
4824,CMP004824,3761,Consumer,Network Coverage,Regulator,2023-09-19,2023-09-19,2023-10-11,Withdrawn,0.0,False,System Error
523,CMP000523,672,B2B,Pricing,Social Media,2023-09-19,2023-09-20,2023-11-04,Withdrawn,0.0,False,Staff Error
4770,CMP004770,4715,Consumer,Privacy,Letter,2023-09-19,2023-09-21,2023-10-02,Partially Upheld,26.63,False,Policy Gap
16891,CMP016891,47,B2B,Privacy,Phone,2023-09-19,2023-09-19,,Pending,0.0,False,
2733,CMP002733,2680,Consumer,Pricing,Email,2023-09-19,2023-09-19,2023-09-24,Not Upheld,0.0,False,Customer Misunderstanding
8263,CMP008263,306,Consumer,Contract Terms,Phone,2023-09-19,2023-09-21,2023-11-07,Partially Upheld,450.52,False,System Error
6156,CMP006156,1938,Consumer,Sales Practice,Email,2023-09-19,2023-09-19,2023-10-01,Partially Upheld,356.21,False,Customer Misunderstanding
19845,CMP019845,3599,Consumer,Billing,Social Media,2023-09-19,2023-09-21,2023-10-12,Not Upheld,0.0,False,Policy Gap
18207,CMP018207,951,Consumer,Contract Terms,Letter,2023-09-19,2023-09-20,2023-09-27,Withdrawn,0.0,False,System Error
19313,CMP019313,4539,Consumer,Service Quality,Regulator,2023-09-20,2023-09-22,2023-10-28,Partially Upheld,36.65,False,Process Failure
16605,CMP016605,4057,Consumer,Pricing,Social Media,2023-09-20,2023-09-21,2023-09-29,Not Upheld,0.0,False,Policy Gap
12180,CMP012180,814,B2B,Contract Terms,Regulator,2023-09-20,2023-09-22,2023-10-21,Withdrawn,0.0,False,Staff Error
15906,CMP015906,2045,Consumer,Sales Practice,Regulator,2023-09-20,2023-09-22,2023-10-05,Withdrawn,0.0,False,Process Failure
4139,CMP004139,810,B2B,Pricing,Social Media,2023-09-20,2023-09-20,2023-10-12,Withdrawn,0.0,False,System Error
13679,CMP013679,2158,Consumer,Pricing,Regulator,2023-09-20,2023-09-20,2023-10-11,Withdrawn,0.0,False,System Error
8654,CMP008654,4699,Consumer,Contract Terms,Ombudsman,2023-09-20,2023-09-21,2023-11-09,Partially Upheld,319.75,False,Policy Gap
8543,CMP008543,4299,Consumer,Customer Service,Phone,2023-09-20,2023-09-22,2023-10-19,Not Upheld,0.0,False,Customer Misunderstanding
9044,CMP009044,1312,Consumer,Sales Practice,Ombudsman,2023-09-20,2023-09-21,2023-09-26,Not Upheld,0.0,False,Policy Gap
10879,CMP010879,862,Consumer,Contract Terms,Email,2023-09-20,2023-09-21,,Pending,0.0,False,
13629,CMP013629,241,B2B,Service Quality,Letter,2023-09-20,2023-09-20,2023-10-04,Upheld,354.96,False,Process Failure
14039,CMP014039,4227,Consumer,Privacy,Ombudsman,2023-09-20,2023-09-22,2023-11-04,Upheld,12.41,False,Policy Gap
6232,CMP006232,2316,Consumer,Privacy,Email,2023-09-20,2023-09-21,,Pending,0.0,False,
10686,CMP010686,1384,Consumer,Customer Service,Ombudsman,2023-09-20,2023-09-22,2023-10-18,Withdrawn,0.0,False,System Error
8112,CMP008112,339,B2B,Billing,Regulator,2023-09-20,2023-09-20,2023-11-02,Upheld,347.78,False,Process Failure
14372,CMP014372,3351,Consumer,Pricing,Letter,2023-09-20,2023-09-20,,Pending,0.0,False,
12165,CMP012165,2537,Consumer,Sales Practice,Email,2023-09-21,2023-09-22,2023-10-26,Not Upheld,0.0,False,System Error
7979,CMP007979,1089,Consumer,Privacy,Ombudsman,2023-09-21,2023-09-22,2023-10-24,Upheld,312.47,False,Customer Misunderstanding
15404,CMP015404,3160,Consumer,Customer Service,Phone,2023-09-21,2023-09-23,2023-10-03,Upheld,218.76,False,Policy Gap
7716,CMP007716,4528,Consumer,Contract Terms,Phone,2023-09-21,2023-09-21,2023-10-29,Partially Upheld,459.09,False,Customer Misunderstanding
18937,CMP018937,267,B2B,Contract Terms,Ombudsman,2023-09-21,2023-09-21,2023-11-08,Not Upheld,0.0,False,Policy Gap
4108,CMP004108,1660,Consumer,Service Quality,Regulator,2023-09-21,2023-09-22,2023-11-16,Upheld,90.28,False,Policy Gap
15934,CMP015934,628,B2B,Contract Terms,Ombudsman,2023-09-21,2023-09-21,2023-10-29,Not Upheld,0.0,False,Policy Gap
822,CMP000822,115,Consumer,Privacy,Email,2023-09-21,2023-09-22,,Pending,0.0,True,
17638,CMP017638,857,B2B,Customer Service,Regulator,2023-09-22,2023-09-23,2023-11-14,Upheld,154.27,False,Process Failure
10345,CMP010345,2818,Consumer,Sales Practice,Email,2023-09-22,2023-09-23,2023-11-12,Not Upheld,0.0,False,Process Failure
19301,CMP019301,88,B2B,Service Quality,Letter,2023-09-22,2023-09-22,2023-11-09,Not Upheld,0.0,False,System Error
4696,CMP004696,698,B2B,Pricing,Ombudsman,2023-09-22,2023-09-24,2023-10-16,Partially Upheld,439.77,False,Customer Misunderstanding
7913,CMP007913,1435,Consumer,Service Quality,Email,2023-09-22,2023-09-22,2023-10-22,Partially Upheld,344.33,False,Policy Gap
10291,CMP010291,3474,Consumer,Billing,Regulator,2023-09-22,2023-09-23,,Pending,0.0,False,
18768,CMP018768,696,Consumer,Customer Service,Phone,2023-09-22,2023-09-22,,Pending,0.0,False,
16749,CMP016749,183,Consumer,Billing,Phone,2023-09-22,2023-09-23,2023-11-15,Not Upheld,0.0,False,Customer Misunderstanding
3716,CMP003716,399,Consumer,Pricing,Social Media,2023-09-23,2023-09-23,2023-11-05,Upheld,365.17,False,Customer Misunderstanding
2390,CMP002390,3225,Consumer,Customer Service,Social Media,2023-09-23,2023-09-25,,Pending,0.0,False,
4962,CMP004962,2853,Consumer,Sales Practice,Ombudsman,2023-09-23,2023-09-23,2023-10-27,Upheld,14.27,False,Customer Misunderstanding
11432,CMP011432,885,B2B,Service Quality,Regulator,2023-09-23,2023-09-24,2023-10-18,Partially Upheld,8.55,False,Process Failure
6440,CMP006440,2218,Consumer,Customer Service,Regulator,2023-09-23,2023-09-23,2023-10-21,Withdrawn,0.0,False,Process Failure
5317,CMP005317,87,Consumer,Pricing,Ombudsman,2023-09-23,2023-09-23,2023-10-26,Partially Upheld,14.24,False,System Error
15156,CMP015156,702,Consumer,Billing,Regulator,2023-09-23,2023-09-25,2023-10-02,Partially Upheld,164.78,False,System Error
17242,CMP017242,2371,Consumer,Service Quality,Ombudsman,2023-09-23,2023-09-25,,Pending,0.0,False,
6206,CMP006206,185,B2B,Contract Terms,Letter,2023-09-23,2023-09-24,2023-11-02,Partially Upheld,20.98,False,Policy Gap
2329,CMP002329,240,Consumer,Network Coverage,Ombudsman,2023-09-23,2023-09-25,,Pending,0.0,False,
2132,CMP002132,55,B2B,Customer Service,Regulator,2023-09-23,2023-09-25,,Pending,0.0,False,
3218,CMP003218,1377,Consumer,Network Coverage,Phone,2023-09-23,2023-09-25,2023-11-12,Upheld,222.69,False,Process Failure
6340,CMP006340,233,B2B,Contract Terms,Social Media,2023-09-23,2023-09-24,2023-11-06,Upheld,284.98,True,Policy Gap
16349,CMP016349,4448,Consumer,Service Quality,Letter,2023-09-23,2023-09-23,2023-11-02,Partially Upheld,227.28,False,System Error
9063,CMP009063,1818,Consumer,Service Quality,Letter,2023-09-23,2023-09-23,2023-11-05,Withdrawn,0.0,False,Staff Error
17971,CMP017971,2779,Consumer,Billing,Regulator,2023-09-23,2023-09-24,2023-10-26,Not Upheld,0.0,False,System Error
620,CMP000620,3395,Consumer,Billing,Email,2023-09-23,2023-09-25,2023-10-26,Not Upheld,0.0,False,Staff Error
437,CMP000437,2917,Consumer,Network Coverage,Social Media,2023-09-23,2023-09-23,,Pending,0.0,True,
3799,CMP003799,3139,Consumer,Contract Terms,Email,2023-09-24,2023-09-24,2023-10-06,Withdrawn,0.0,False,Staff Error
2021,CMP002021,4854,Consumer,Service Quality,Regulator,2023-09-24,2023-09-24,2023-10-02,Upheld,6.06,False,Process Failure
7831,CMP007831,3898,Consumer,Customer Service,Phone,2023-09-24,2023-09-24,2023-10-24,Partially Upheld,134.84,False,Staff Error
15139,CMP015139,1352,Consumer,Sales Practice,Phone,2023-09-24,2023-09-24,2023-11-16,Withdrawn,0.0,False,System Error
18095,CMP018095,4563,Consumer,Contract Terms,Email,2023-09-24,2023-09-26,2023-10-04,Upheld,66.25,False,Staff Error
7826,CMP007826,317,Consumer,Contract Terms,Ombudsman,2023-09-24,2023-09-25,2023-10-11,Not Upheld,0.0,False,System Error
455,CMP000455,738,B2B,Network Coverage,Ombudsman,2023-09-24,2023-09-25,2023-10-18,Withdrawn,0.0,False,System Error
19521,CMP019521,853,B2B,Privacy,Social Media,2023-09-24,2023-09-24,2023-10-11,Upheld,117.04,True,System Error
1433,CMP001433,106,B2B,Network Coverage,Email,2023-09-24,2023-09-24,2023-11-17,Partially Upheld,79.89,False,Process Failure
12226,CMP012226,3398,Consumer,Contract Terms,Phone,2023-09-24,2023-09-24,,Pending,0.0,False,
12806,CMP012806,1529,Consumer,Contract Terms,Regulator,2023-09-24,2023-09-24,2023-10-09,Partially Upheld,356.94,False,Staff Error
12892,CMP012892,75,Consumer,Billing,Ombudsman,2023-09-24,2023-09-25,2023-11-09,Withdrawn,0.0,False,Customer Misunderstanding
10699,CMP010699,927,Consumer,Service Quality,Social Media,2023-09-24,2023-09-26,2023-10-02,Partially Upheld,485.94,False,System Error
820,CMP000820,491,Consumer,Service Quality,Regulator,2023-09-24,2023-09-24,,Pending,0.0,False,
10226,CMP010226,2398,Consumer,Privacy,Social Media,2023-09-25,2023-09-27,2023-10-25,Partially Upheld,311.33,False,System Error
18462,CMP018462,312,B2B,Billing,Regulator,2023-09-25,2023-09-27,2023-10-29,Partially Upheld,323.5,False,System Error
8123,CMP008123,2030,Consumer,Pricing,Regulator,2023-09-25,2023-09-27,2023-10-18,Partially Upheld,224.72,False,Staff Error
4058,CMP004058,1332,Consumer,Sales Practice,Regulator,2023-09-25,2023-09-27,,Pending,0.0,False,
19101,CMP019101,1420,Consumer,Network Coverage,Ombudsman,2023-09-25,2023-09-25,2023-11-09,Partially Upheld,418.37,False,System Error
7108,CMP007108,1738,Consumer,Network Coverage,Ombudsman,2023-09-25,2023-09-27,2023-10-19,Withdrawn,0.0,False,Staff Error
13554,CMP013554,302,Consumer,Customer Service,Phone,2023-09-25,2023-09-27,2023-11-07,Withdrawn,0.0,False,Policy Gap
1086,CMP001086,263,Consumer,Contract Terms,Letter,2023-09-25,2023-09-26,2023-10-13,Withdrawn,0.0,False,Customer Misunderstanding
9485,CMP009485,3896,Consumer,Contract Terms,Social Media,2023-09-25,2023-09-25,,Pending,0.0,False,
15529,CMP015529,2989,Consumer,Privacy,Phone,2023-09-25,2023-09-26,2023-10-31,Partially Upheld,95.51,False,Customer Misunderstanding
11627,CMP011627,221,B2B,Contract Terms,Phone,2023-09-25,2023-09-26,,Pending,0.0,False,
926,CMP000926,3345,Consumer,Contract Terms,Ombudsman,2023-09-25,2023-09-25,2023-11-04,Withdrawn,0.0,False,System Error
7408,CMP007408,3902,Consumer,Customer Service,Regulator,2023-09-25,2023-09-25,2023-10-14,Withdrawn,0.0,False,Customer Misunderstanding
13890,CMP013890,653,Consumer,Pricing,Email,2023-09-25,2023-09-27,,Pending,0.0,False,
11233,CMP011233,1153,Consumer,Pricing,Social Media,2023-09-25,2023-09-26,2023-11-18,Upheld,18.61,True,Process Failure
10501,CMP010501,1696,Consumer,Customer Service,Regulator,2023-09-25,2023-09-25,2023-11-05,Withdrawn,0.0,False,Policy Gap
4688,CMP004688,4404,Consumer,Contract Terms,Regulator,2023-09-26,2023-09-27,2023-11-07,Withdrawn,0.0,False,Staff Error
18928,CMP018928,4858,Consumer,Network Coverage,Regulator,2023-09-26,2023-09-28,2023-11-04,Partially Upheld,33.1,False,Policy Gap
10523,CMP010523,2254,Consumer,Contract Terms,Email,2023-09-26,2023-09-27,,Pending,0.0,False,
16258,CMP016258,589,Consumer,Billing,Ombudsman,2023-09-26,2023-09-27,2023-10-26,Not Upheld,0.0,False,System Error
4588,CMP004588,468,B2B,Pricing,Phone,2023-09-26,2023-09-26,,Pending,0.0,False,
1608,CMP001608,1252,Consumer,Sales Practice,Phone,2023-09-26,2023-09-28,2023-10-02,Withdrawn,0.0,False,Policy Gap
14436,CMP014436,3055,Consumer,Pricing,Regulator,2023-09-26,2023-09-28,2023-11-10,Not Upheld,0.0,False,Customer Misunderstanding
17643,CMP017643,2855,Consumer,Billing,Regulator,2023-09-26,2023-09-27,2023-11-02,Partially Upheld,111.24,False,System Error
11961,CMP011961,4794,Consumer,Service Quality,Phone,2023-09-26,2023-09-27,2023-11-11,Partially Upheld,136.91,False,Staff Error
2359,CMP002359,4002,Consumer,Service Quality,Email,2023-09-26,2023-09-26,2023-11-16,Upheld,149.89,False,Staff Error
1067,CMP001067,559,B2B,Privacy,Letter,2023-09-26,2023-09-26,2023-10-13,Partially Upheld,368.31,False,Process Failure
19840,CMP019840,1501,Consumer,Pricing,Social Media,2023-09-26,2023-09-28,2023-10-14,Withdrawn,0.0,False,Customer Misunderstanding
4829,CMP004829,2053,Consumer,Pricing,Regulator,2023-09-26,2023-09-26,2023-10-12,Partially Upheld,324.55,False,System Error
3851,CMP003851,1219,Consumer,Network Coverage,Regulator,2023-09-26,2023-09-26,2023-11-06,Not Upheld,0.0,False,Customer Misunderstanding
19638,CMP019638,689,Consumer,Network Coverage,Social Media,2023-09-26,2023-09-28,2023-10-26,Not Upheld,0.0,False,Staff Error
14321,CMP014321,2073,Consumer,Billing,Regulator,2023-09-27,2023-09-27,2023-10-10,Upheld,260.0,False,Policy Gap
4917,CMP004917,3774,Consumer,Privacy,Ombudsman,2023-09-27,2023-09-28,2023-10-19,Withdrawn,0.0,True,Staff Error
11983,CMP011983,2683,Consumer,Customer Service,Phone,2023-09-27,2023-09-28,2023-10-08,Not Upheld,0.0,False,Customer Misunderstanding
4957,CMP004957,647,B2B,Privacy,Email,2023-09-27,2023-09-28,,Pending,0.0,True,
9423,CMP009423,137,B2B,Contract Terms,Letter,2023-09-27,2023-09-28,2023-10-28,Withdrawn,0.0,False,System Error
4668,CMP004668,396,B2B,Billing,Regulator,2023-09-27,2023-09-28,2023-10-11,Upheld,202.96,False,Process Failure
3026,CMP003026,348,B2B,Billing,Letter,2023-09-27,2023-09-27,2023-10-31,Withdrawn,0.0,False,Policy Gap
14672,CMP014672,3020,Consumer,Network Coverage,Ombudsman,2023-09-27,2023-09-29,2023-11-16,Not Upheld,0.0,False,Policy Gap
9368,CMP009368,4558,Consumer,Contract Terms,Ombudsman,2023-09-27,2023-09-27,2023-10-27,Upheld,260.19,False,Staff Error
635,CMP000635,3057,Consumer,Network Coverage,Email,2023-09-27,2023-09-29,2023-11-10,Not Upheld,0.0,False,Staff Error
4656,CMP004656,1268,Consumer,Service Quality,Social Media,2023-09-27,2023-09-28,2023-11-20,Partially Upheld,447.96,False,Customer Misunderstanding
19558,CMP019558,907,B2B,Billing,Email,2023-09-28,2023-09-29,,Pending,0.0,False,
3048,CMP003048,164,Consumer,Customer Service,Email,2023-09-28,2023-09-30,,Pending,0.0,False,
13503,CMP013503,4139,Consumer,Billing,Social Media,2023-09-28,2023-09-29,2023-11-14,Not Upheld,0.0,False,Customer Misunderstanding
632,CMP000632,483,Consumer,Sales Practice,Letter,2023-09-28,2023-09-28,2023-10-21,Withdrawn,0.0,False,Policy Gap
18272,CMP018272,3877,Consumer,Sales Practice,Letter,2023-09-28,2023-09-29,,Pending,0.0,False,
9,CMP000009,655,B2B,Contract Terms,Regulator,2023-09-28,2023-09-29,2023-10-27,Withdrawn,0.0,False,Staff Error
14184,CMP014184,76,B2B,Privacy,Phone,2023-09-28,2023-09-30,2023-10-19,Upheld,462.7,False,Process Failure
16347,CMP016347,889,Consumer,Pricing,Social Media,2023-09-28,2023-09-28,2023-11-22,Partially Upheld,352.39,False,Customer Misunderstanding
6173,CMP006173,1227,Consumer,Pricing,Phone,2023-09-28,2023-09-29,2023-11-08,Partially Upheld,67.47,False,Process Failure
10418,CMP010418,518,B2B,Network Coverage,Ombudsman,2023-09-28,2023-09-28,2023-11-15,Partially Upheld,2.84,False,System Error
9447,CMP009447,403,B2B,Pricing,Phone,2023-09-29,2023-09-30,2023-10-31,Not Upheld,0.0,False,Policy Gap
15853,CMP015853,3277,Consumer,Privacy,Ombudsman,2023-09-29,2023-09-30,,Pending,0.0,False,
11194,CMP011194,315,B2B,Sales Practice,Regulator,2023-09-29,2023-10-01,2023-10-04,Not Upheld,0.0,False,Policy Gap
11365,CMP011365,2345,Consumer,Sales Practice,Letter,2023-09-29,2023-09-30,2023-11-24,Withdrawn,0.0,False,Customer Misunderstanding
19912,CMP019912,3096,Consumer,Sales Practice,Social Media,2023-09-29,2023-10-01,2023-10-19,Upheld,140.64,False,Customer Misunderstanding
17762,CMP017762,4691,Consumer,Contract Terms,Letter,2023-09-29,2023-10-01,,Pending,0.0,False,
3525,CMP003525,2232,Consumer,Customer Service,Letter,2023-09-29,2023-09-30,2023-11-05,Upheld,52.19,False,Process Failure
15748,CMP015748,71,Consumer,Contract Terms,Email,2023-09-29,2023-10-01,2023-11-05,Withdrawn,0.0,False,Policy Gap
10350,CMP010350,342,B2B,Customer Service,Regulator,2023-09-29,2023-09-29,2023-10-17,Not Upheld,0.0,False,Policy Gap
8950,CMP008950,264,B2B,Sales Practice,Social Media,2023-09-29,2023-10-01,2023-11-20,Partially Upheld,339.05,False,Customer Misunderstanding
10011,CMP010011,1333,Consumer,Privacy,Letter,2023-09-29,2023-09-30,2023-10-23,Partially Upheld,386.71,False,Policy Gap
778,CMP000778,1083,Consumer,Contract Terms,Email,2023-09-29,2023-09-29,2023-11-04,Withdrawn,0.0,False,Staff Error
934,CMP000934,19,Consumer,Contract Terms,Phone,2023-09-29,2023-09-30,2023-11-15,Partially Upheld,375.52,True,Staff Error
9758,CMP009758,4376,Consumer,Privacy,Phone,2023-09-29,2023-10-01,2023-11-17,Not Upheld,0.0,True,Staff Error
18633,CMP018633,463,Consumer,Service Quality,Ombudsman,2023-09-29,2023-09-29,2023-10-05,Not Upheld,0.0,False,Policy Gap
11996,CMP011996,3184,Consumer,Sales Practice,Social Media,2023-09-29,2023-10-01,2023-10-30,Upheld,37.91,False,Staff Error
14467,CMP014467,3828,Consumer,Sales Practice,Letter,2023-09-29,2023-10-01,2023-11-15,Upheld,9.19,False,Staff Error
16323,CMP016323,143,Consumer,Sales Practice,Phone,2023-09-29,2023-10-01,2023-10-20,Withdrawn,0.0,False,Policy Gap
1627,CMP001627,2060,Consumer,Privacy,Email,2023-09-29,2023-09-30,2023-11-16,Not Upheld,0.0,False,Policy Gap
3184,CMP003184,908,B2B,Billing,Ombudsman,2023-09-29,2023-10-01,2023-10-10,Not Upheld,0.0,False,Process Failure
5557,CMP005557,944,B2B,Service Quality,Letter,2023-09-29,2023-09-30,,Pending,0.0,False,
4412,CMP004412,769,Consumer,Billing,Letter,2023-09-29,2023-09-29,2023-10-06,Not Upheld,0.0,False,Process Failure
16963,CMP016963,2467,Consumer,Contract Terms,Ombudsman,2023-09-30,2023-10-02,2023-11-18,Upheld,464.64,False,Process Failure
19542,CMP019542,152,Consumer,Service Quality,Regulator,2023-09-30,2023-09-30,2023-11-25,Withdrawn,0.0,False,Policy Gap
11175,CMP011175,942,Consumer,Network Coverage,Letter,2023-09-30,2023-10-02,2023-10-07,Withdrawn,0.0,False,System Error
6362,CMP006362,347,Consumer,Sales Practice,Ombudsman,2023-09-30,2023-10-02,2023-11-10,Withdrawn,0.0,False,Staff Error
12334,CMP012334,179,Consumer,Sales Practice,Regulator,2023-09-30,2023-09-30,2023-11-16,Not Upheld,0.0,False,Process Failure
11212,CMP011212,3108,Consumer,Sales Practice,Email,2023-09-30,2023-09-30,2023-11-11,Withdrawn,0.0,False,Staff Error
19735,CMP019735,4676,Consumer,Service Quality,Letter,2023-09-30,2023-10-01,2023-11-15,Upheld,19.34,False,Staff Error
7753,CMP007753,3335,Consumer,Sales Practice,Social Media,2023-09-30,2023-10-02,2023-10-10,Withdrawn,0.0,False,Staff Error
15416,CMP015416,1452,Consumer,Privacy,Regulator,2023-09-30,2023-10-02,2023-10-12,Not Upheld,0.0,False,Customer Misunderstanding
4715,CMP004715,3032,Consumer,Billing,Letter,2023-09-30,2023-10-01,,Pending,0.0,False,
2602,CMP002602,2006,Consumer,Sales Practice,Social Media,2023-09-30,2023-10-01,,Pending,0.0,False,
6550,CMP006550,169,Consumer,Customer Service,Email,2023-09-30,2023-09-30,2023-10-08,Not Upheld,0.0,False,Customer Misunderstanding
13628,CMP013628,1355,Consumer,Customer Service,Ombudsman,2023-10-01,2023-10-03,2023-11-11,Not Upheld,0.0,False,Process Failure
2128,CMP002128,3897,Consumer,Privacy,Ombudsman,2023-10-01,2023-10-03,2023-10-20,Upheld,419.36,False,Staff Error
7699,CMP007699,2702,Consumer,Billing,Ombudsman,2023-10-01,2023-10-01,,Pending,0.0,False,
18027,CMP018027,4638,Consumer,Contract Terms,Ombudsman,2023-10-01,2023-10-02,,Pending,0.0,False,
19755,CMP019755,4083,Consumer,Contract Terms,Ombudsman,2023-10-01,2023-10-02,,Pending,0.0,False,
2794,CMP002794,3349,Consumer,Contract Terms,Social Media,2023-10-01,2023-10-03,2023-11-08,Partially Upheld,1.72,False,Customer Misunderstanding
556,CMP000556,3512,Consumer,Privacy,Email,2023-10-01,2023-10-03,2023-10-21,Upheld,252.72,False,Process Failure
6265,CMP006265,379,B2B,Network Coverage,Email,2023-10-01,2023-10-03,2023-11-17,Partially Upheld,16.29,False,Process Failure
14474,CMP014474,1842,Consumer,Service Quality,Ombudsman,2023-10-01,2023-10-03,2023-11-21,Not Upheld,0.0,False,Customer Misunderstanding
12633,CMP012633,4901,Consumer,Privacy,Regulator,2023-10-01,2023-10-03,2023-10-14,Partially Upheld,445.46,False,Staff Error
8541,CMP008541,2357,Consumer,Sales Practice,Email,2023-10-01,2023-10-03,,Pending,0.0,False,
3080,CMP003080,3495,Consumer,Customer Service,Email,2023-10-01,2023-10-03,2023-10-28,Withdrawn,0.0,False,System Error
5621,CMP005621,419,Consumer,Privacy,Email,2023-10-01,2023-10-01,2023-10-13,Withdrawn,0.0,False,Policy Gap
2617,CMP002617,1896,Consumer,Service Quality,Letter,2023-10-01,2023-10-01,2023-10-19,Upheld,180.79,False,Staff Error
10785,CMP010785,2245,Consumer,Privacy,Phone,2023-10-01,2023-10-01,,Pending,0.0,False,
