perf_id,partner_key,month,orders_count,order_value,revenue,new_customers,churn_rate,nps_score,support_tickets,training_completed,commission_earned
10211,324,2023-10,72,42159.55,35835.62,9,0.55,78,11,True,6745.53
10212,324,2023-11,8,25304.73,21509.02,1,1.4,74,3,False,4048.76
10213,324,2023-12,69,32360.46,27506.39,16,2.17,66,21,False,5177.67
10214,324,2024-01,46,11930.38,10140.82,11,2.76,31,14,False,1908.86
10215,324,2024-02,24,68766.97,58451.92,6,2.88,29,5,True,11002.72
10216,324,2024-03,18,23279.06,19787.2,6,0.13,68,6,False,3724.65
10217,324,2024-04,54,30854.41,26226.25,16,1.59,60,2,False,4936.71
10218,324,2024-05,60,42150.52,35827.94,11,2.16,29,18,True,6744.08
10219,324,2024-06,32,63004.66,53553.96,1,2.51,64,10,True,10080.75
10220,324,2024-07,24,48300.3,41055.26,6,1.74,44,11,False,7728.05
10221,324,2024-08,33,31012.53,26360.65,0,0.69,66,9,False,4962.0
10222,324,2024-09,70,13973.38,11877.37,13,1.71,36,6,False,2235.74
10223,324,2024-10,15,57011.17,48459.49,2,2.3,60,3,False,9121.79
10224,324,2024-11,51,23335.07,19834.81,5,0.61,48,1,False,3733.61
10225,325,2022-01,10,40413.08,34351.12,0,0.07,66,3,False,4687.92
10226,325,2022-01,43,44899.64,38164.69,9,0.99,61,9,False,5208.36
10227,325,2022-03,31,27310.64,23214.04,4,2.05,46,0,False,3168.03
10228,325,2022-04,22,45384.09,38576.48,1,1.96,68,7,True,5264.55
10229,325,2022-05,12,29407.72,24996.56,0,0.86,31,6,False,3411.3
10230,325,2022-05,35,43812.29,37240.45,1,2.2,51,11,True,5082.23
10231,325,2022-06,48,6915.79,5878.42,14,2.25,74,8,False,802.23
10232,325,2022-07,30,17013.89,14461.81,9,1.77,55,12,False,1973.61
10233,325,2022-08,30,44184.35,37556.7,8,0.43,77,9,False,5125.38
10234,325,2022-09,33,8498.54,7223.76,5,0.52,38,5,True,985.83
10235,325,2022-10,36,5139.02,4368.17,11,1.3,63,18,True,596.13
10236,325,2022-11,9,34300.23,29155.2,0,1.59,37,3,False,3978.83
10237,325,2022-12,32,42360.96,36006.82,5,1.39,41,6,False,4913.87
10238,325,2023-01,14,41109.32,34942.92,4,1.05,24,3,True,4768.68
10239,325,2023-02,15,48290.52,41046.94,0,2.94,60,7,False,5601.7
10240,325,2023-03,8,33059.27,28100.38,0,0.55,44,0,False,3834.88
10241,325,2023-04,11,26368.91,22413.57,1,0.53,74,0,True,3058.79
10242,325,2023-05,17,34573.82,29387.75,2,1.79,45,4,False,4010.56
10243,325,2023-06,38,24676.84,20975.31,9,2.92,36,14,False,2862.51
10244,325,2023-07,27,30726.26,26117.32,0,2.08,56,8,True,3564.25
10245,325,2023-08,46,33634.14,28589.02,11,2.73,55,23,False,3901.56
10246,325,2023-09,9,24749.52,21037.09,0,1.71,43,0,False,2870.94
10247,325,2023-10,33,36849.29,31321.9,1,1.62,79,14,True,4274.52
10248,325,2023-11,7,5513.57,4686.53,2,0.93,47,0,True,639.57
10249,325,2023-12,12,44348.85,37696.52,0,1.62,26,4,True,5144.47
10250,325,2024-01,8,7617.59,6474.95,0,1.3,62,2,True,883.64
10251,325,2024-02,48,21599.98,18359.98,1,2.69,59,20,False,2505.6
10252,325,2024-03,37,17443.28,14826.79,4,2.73,32,2,True,2023.42
10253,325,2024-04,5,18736.92,15926.38,1,1.74,34,2,False,2173.48
10254,325,2024-05,45,27674.83,23523.61,8,1.54,80,22,False,3210.28
10255,325,2024-06,45,48651.51,41353.78,12,2.61,75,14,False,5643.58
10256,325,2024-07,25,34942.46,29701.09,7,0.72,54,8,False,4053.33
10257,325,2024-08,45,28102.17,23886.84,2,0.13,28,11,True,3259.85
10258,325,2024-09,20,32010.89,27209.26,5,2.96,23,0,True,3713.26
10259,325,2024-10,49,11931.01,10141.36,6,0.65,53,7,True,1384.0
10260,325,2024-11,27,9242.79,7856.37,9,1.59,75,13,False,1072.16
10261,326,2022-01,46,22766.42,19351.46,11,2.44,40,0,False,5259.04
10262,326,2022-01,20,47203.18,40122.7,3,2.7,52,5,True,10903.93
10263,326,2022-03,17,15218.18,12935.45,0,0.72,80,4,True,3515.4
10264,326,2022-04,21,6870.13,5839.61,5,0.26,37,9,True,1587.0
10265,326,2022-05,41,10533.0,8953.05,2,2.4,40,11,False,2433.12
10266,326,2022-05,6,40944.88,34803.15,2,1.52,41,3,True,9458.27
10267,326,2022-06,48,16038.19,13632.46,15,0.34,67,19,True,3704.82
10268,326,2022-07,39,5518.94,4691.1,8,0.92,47,19,True,1274.88
10269,326,2022-08,35,30724.71,26116.0,10,0.32,80,2,True,7097.41
10270,326,2022-09,11,37980.29,32283.25,0,1.3,80,5,False,8773.45
10271,326,2022-10,29,35707.61,30351.47,7,1.02,39,8,True,8248.46
10272,326,2022-11,11,12532.46,10652.59,0,2.3,23,4,True,2895.0
10273,326,2022-12,38,11186.23,9508.3,12,1.38,34,0,True,2584.02
10274,326,2023-01,37,48841.07,41514.91,9,0.8,28,2,True,11282.29
10275,326,2023-02,20,22554.13,19171.01,1,1.41,36,5,False,5210.0
10276,326,2023-03,30,36544.36,31062.71,4,1.93,42,6,True,8441.75
10277,326,2023-04,41,39718.08,33760.37,8,1.38,78,10,True,9174.88
10278,326,2023-05,47,40433.86,34368.78,14,1.46,47,13,True,9340.22
10279,326,2023-06,32,15039.41,12783.5,10,1.34,57,6,False,3474.1
10280,326,2023-07,43,18192.38,15463.52,8,2.58,34,19,True,4202.44
10281,326,2023-08,29,39156.22,33282.79,8,1.13,40,3,False,9045.09
10282,326,2023-09,33,14931.26,12691.57,0,0.33,74,13,True,3449.12
10283,326,2023-10,7,25502.63,21677.24,2,0.06,30,3,True,5891.11
10284,326,2023-11,13,12008.94,10207.6,1,1.31,73,0,True,2774.07
10285,326,2023-12,26,47212.19,40130.36,3,0.17,29,4,True,10906.02
10286,326,2024-01,23,8322.21,7073.88,3,2.69,51,1,True,1922.43
10287,326,2024-02,13,7291.41,6197.7,3,0.38,25,1,False,1684.32
10288,326,2024-03,32,33461.36,28442.16,8,1.49,52,11,True,7729.57
10289,326,2024-04,34,16955.24,14411.95,2,3.0,71,2,False,3916.66
10290,326,2024-05,6,21615.45,18373.13,2,0.36,72,1,True,4993.17
10291,326,2024-06,40,35129.02,29859.67,4,0.26,49,12,False,8114.8
10292,326,2024-07,22,42865.02,36435.27,5,1.17,43,7,True,9901.82
10293,326,2024-08,18,37852.66,32174.76,6,0.41,38,4,False,8743.96
10294,326,2024-09,27,44280.09,37638.08,0,2.3,23,8,True,10228.7
10295,326,2024-10,25,18059.03,15350.18,7,2.05,23,10,True,4171.64
10296,326,2024-11,5,15974.09,13577.98,0,2.02,52,0,True,3690.01
10297,327,2022-01,36,65918.75,56030.94,6,1.56,29,10,False,14568.04
10298,327,2022-01,33,44371.21,37715.53,8,2.91,74,13,True,9806.04
10299,327,2022-03,41,8440.18,7174.15,10,0.62,32,5,True,1865.28
10300,327,2022-04,44,16811.89,14290.11,4,1.64,67,17,False,3715.43
10301,327,2022-05,34,29798.62,25328.83,8,0.92,80,1,True,6585.5
10302,327,2022-05,37,8304.74,7059.03,0,1.87,62,17,False,1835.35
10303,327,2022-06,18,53387.77,45379.6,6,2.97,27,1,True,11798.7
10304,327,2022-07,21,46551.08,39568.42,4,0.93,67,6,True,10287.79
10305,327,2022-08,18,16935.32,14395.02,1,1.38,62,6,True,3742.71
10306,327,2022-09,42,8163.85,6939.27,7,2.56,29,11,False,1804.21
10307,327,2022-10,53,43700.73,37145.62,8,0.36,39,13,False,9657.86
10308,327,2022-11,55,61923.91,52635.32,8,2.9,30,18,True,13685.18
10309,327,2022-12,74,68300.77,58055.65,8,2.14,55,32,True,15094.47
10310,327,2023-01,57,33315.31,28318.01,14,0.49,26,10,False,7362.68
10311,327,2023-02,15,28888.53,24555.25,1,0.71,21,1,False,6384.37
10312,327,2023-03,32,46641.35,39645.15,10,0.96,64,7,True,10307.74
10313,327,2023-04,27,74095.01,62980.76,3,1.36,32,12,True,16375.0
10314,327,2023-05,25,48894.69,41560.49,3,0.95,67,3,True,10805.73
10315,327,2023-06,20,66987.44,56939.32,0,1.14,20,8,True,14804.22
10316,327,2023-07,51,12452.85,10584.92,8,0.64,50,2,False,2752.08
10317,327,2023-08,35,33976.8,28880.28,6,2.76,79,7,False,7508.87
10318,327,2023-09,65,32488.01,27614.81,20,2.13,79,8,False,7179.85
10319,327,2023-10,23,68934.69,58594.49,0,1.58,63,11,True,15234.57
10320,327,2023-11,72,31963.03,27168.58,17,0.13,61,8,True,7063.83
10321,327,2023-12,55,70691.17,60087.49,7,2.09,36,7,False,15622.75
10322,327,2024-01,72,56254.43,47816.27,1,2.87,42,0,True,12432.23
10323,327,2024-02,33,45988.61,39090.32,1,0.76,20,9,False,10163.48
10324,327,2024-03,56,65029.6,55275.16,15,0.59,24,12,True,14371.54
10325,327,2024-04,18,60281.4,51239.19,5,1.12,75,8,True,13322.19
10326,327,2024-05,63,18493.39,15719.38,12,0.61,55,4,True,4087.04
10327,327,2024-06,48,60079.48,51067.56,9,0.84,36,1,True,13277.57
10328,327,2024-07,71,10017.83,8515.16,8,0.06,70,35,False,2213.94
10329,327,2024-08,9,69534.1,59103.99,2,1.67,46,3,True,15367.04
10330,327,2024-09,28,66682.97,56680.52,0,1.32,56,6,True,14736.94
10331,327,2024-10,25,26248.38,22311.12,5,0.63,66,2,False,5800.89
10332,327,2024-11,16,14840.95,12614.81,4,0.86,22,5,True,3279.85
10333,328,2022-01,38,28782.24,24464.9,9,2.95,74,4,True,5209.59
10334,328,2022-01,21,40354.6,34301.41,1,0.08,41,6,True,7304.18
10335,328,2022-03,13,13487.09,11464.03,0,0.95,56,4,False,2441.16
10336,328,2022-04,17,34202.64,29072.24,0,1.83,36,8,False,6190.68
10337,328,2022-05,29,17320.6,14722.51,7,1.29,20,14,False,3135.03
10338,328,2022-05,31,33142.9,28171.47,9,0.94,44,9,True,5998.86
10339,328,2022-06,46,9139.2,7768.32,4,2.04,59,9,False,1654.2
10340,328,2022-07,20,13006.72,11055.71,2,2.09,78,7,True,2354.22
10341,328,2022-08,22,24953.42,21210.41,0,0.19,76,8,True,4516.57
10342,328,2022-09,39,17538.22,14907.49,8,0.01,53,7,True,3174.42
10343,328,2022-10,36,9380.03,7973.03,11,0.95,57,6,False,1697.79
10344,328,2022-11,6,13246.91,11259.87,2,0.42,74,3,True,2397.69
10345,328,2022-12,20,37043.94,31487.35,2,1.71,43,10,True,6704.95
10346,328,2023-01,32,30804.47,26183.8,10,2.19,28,14,False,5575.61
10347,328,2023-02,23,36883.17,31350.69,3,1.16,33,10,True,6675.85
10348,328,2023-03,25,12174.81,10348.59,3,1.2,46,5,True,2203.64
10349,328,2023-04,14,39335.55,33435.22,1,1.59,36,2,True,7119.73
10350,328,2023-05,19,41613.11,35371.14,3,1.84,79,8,True,7531.97
10351,328,2023-06,45,42189.56,35861.13,1,0.73,74,1,True,7636.31
10352,328,2023-07,34,33334.42,28334.26,11,1.02,31,6,True,6033.53
10353,328,2023-08,8,23602.01,20061.71,0,2.45,20,3,False,4271.96
10354,328,2023-09,20,49257.92,41869.23,2,1.37,68,2,False,8915.68
10355,328,2023-10,41,28097.48,23882.86,3,0.0,40,5,True,5085.64
10356,328,2023-11,15,5859.17,4980.29,3,1.75,54,2,False,1060.51
10357,328,2023-12,6,10969.61,9324.17,1,2.99,77,0,True,1985.5
10358,328,2024-01,31,13276.98,11285.43,10,0.43,55,2,False,2403.13
10359,328,2024-02,35,34194.03,29064.93,3,0.58,41,15,False,6189.12
10360,328,2024-03,35,35662.81,30313.39,5,2.57,67,8,False,6454.97
10361,328,2024-04,23,5026.16,4272.24,3,0.58,67,9,True,909.73
10362,328,2024-05,9,6539.38,5558.47,3,2.18,68,4,False,1183.63
10363,328,2024-06,38,22362.98,19008.53,4,3.0,33,18,False,4047.7
10364,328,2024-07,12,19752.96,16790.02,3,0.25,55,1,False,3575.29
10365,328,2024-08,14,14715.4,12508.09,4,0.86,65,1,False,2663.49
10366,328,2024-09,7,5827.24,4953.15,0,0.59,26,3,True,1054.73
10367,328,2024-10,8,33659.23,28610.35,0,2.6,47,0,False,6092.32
10368,328,2024-11,36,40380.3,34323.26,3,0.47,26,4,False,7308.83
10369,329,2022-01,75,43487.06,36964.0,23,2.04,48,11,False,6479.57
10370,329,2022-01,19,71071.28,60410.59,1,1.25,23,8,True,10589.62
10371,329,2022-03,64,16389.87,13931.39,13,2.15,38,25,False,2442.09
10372,329,2022-04,34,11351.99,9649.19,8,0.57,64,0,True,1691.45
10373,329,2022-05,83,18399.46,15639.54,18,2.53,53,36,True,2741.52
10374,329,2022-05,13,78650.52,66852.94,3,1.44,51,4,True,11718.93
10375,329,2022-06,92,89728.87,76269.54,12,0.5,75,17,True,13369.6
10376,329,2022-07,10,30597.65,26008.0,2,0.96,65,4,True,4559.05
10377,329,2022-08,83,26049.15,22141.78,19,2.17,63,17,True,3881.32
10378,329,2022-09,29,88291.4,75047.69,7,2.64,23,2,False,13155.42
10379,329,2022-10,61,17200.98,14620.83,10,2.97,78,1,False,2562.95
10380,329,2022-11,36,45701.6,38846.36,2,2.59,49,4,False,6809.54
10381,329,2022-12,11,71925.89,61137.01,3,2.64,22,1,True,10716.96
10382,329,2023-01,30,77360.05,65756.04,4,2.68,58,0,True,11526.65
10383,329,2023-02,80,15765.24,13400.45,1,1.73,42,14,True,2349.02
10384,329,2023-03,48,44947.37,38205.26,2,2.35,47,10,False,6697.16
10385,329,2023-04,23,61923.86,52635.28,1,2.35,73,5,False,9226.66
10386,329,2023-05,47,84077.08,71465.52,10,0.38,42,16,True,12527.48
10387,329,2023-06,83,48832.03,41507.23,19,0.54,44,31,True,7275.97
10388,329,2023-07,65,84884.74,72152.03,4,2.3,42,10,False,12647.83
10389,329,2023-08,88,53880.72,45798.61,26,1.18,59,44,True,8028.23
10390,329,2023-09,49,80956.06,68812.65,4,0.86,64,5,False,12062.45
10391,329,2023-10,31,58891.61,50057.87,3,1.26,48,6,True,8774.85
10392,329,2023-11,82,18509.6,15733.16,12,2.57,44,18,True,2757.93
10393,329,2023-12,59,56797.48,48277.86,2,2.59,76,15,False,8462.82
10394,329,2024-01,87,20926.15,17787.23,1,0.77,33,42,False,3118.0
10395,329,2024-02,66,80902.75,68767.34,4,0.64,76,14,True,12054.51
10396,329,2024-03,65,67433.86,57318.78,3,1.68,29,12,False,10047.65
10397,329,2024-04,60,32179.21,27352.33,20,1.57,35,24,True,4794.7
10398,329,2024-05,18,98744.41,83932.75,1,0.46,32,0,True,14712.92
10399,329,2024-06,52,37951.14,32258.47,9,1.3,80,25,False,5654.72
10400,329,2024-07,89,65870.87,55990.24,16,2.81,37,10,True,9814.76
10401,329,2024-08,63,24281.52,20639.29,12,2.58,21,16,True,3617.95
10402,329,2024-09,77,89365.36,75960.56,20,2.92,74,4,True,13315.44
10403,329,2024-10,26,83003.85,70553.27,1,0.24,57,9,False,12367.57
10404,329,2024-11,10,89603.99,76163.39,3,0.07,72,2,True,13350.99
10405,330,2022-01,40,10109.95,8593.46,7,2.69,55,10,True,1253.63
10406,330,2022-01,16,39692.39,33738.53,1,1.72,46,1,True,4921.86
10407,330,2022-03,46,22039.5,18733.58,5,2.04,61,12,False,2732.9
10408,330,2022-04,16,7288.86,6195.53,4,0.37,70,3,True,903.82
10409,330,2022-05,46,36502.24,31026.9,1,1.13,64,14,False,4526.28
10410,330,2022-05,43,20481.57,17409.33,10,1.66,25,15,False,2539.71
10411,330,2022-06,46,10563.09,8978.63,1,2.5,70,20,False,1309.82
10412,330,2022-07,25,12128.1,10308.89,4,1.44,39,9,False,1503.88
10413,330,2022-08,34,9919.53,8431.6,6,2.92,72,11,False,1230.02
10414,330,2022-09,37,33925.33,28836.53,0,1.81,21,13,True,4206.74
10415,330,2022-10,20,41750.32,35487.77,4,0.02,78,10,True,5177.04
10416,330,2022-11,27,16461.53,13992.3,9,2.05,62,1,False,2041.23
10417,330,2022-12,22,43791.94,37223.15,0,0.88,77,11,False,5430.2
10418,330,2023-01,8,19617.58,16674.94,1,1.48,24,4,False,2432.58
10419,330,2023-02,37,28957.55,24613.92,6,0.31,71,14,True,3590.74
10420,330,2023-03,8,12421.36,10558.16,1,2.29,65,4,False,1540.25
10421,330,2023-04,26,44104.08,37488.47,4,0.46,76,13,True,5468.91
10422,330,2023-05,6,20002.14,17001.82,2,1.47,21,3,True,2480.27
10423,330,2023-06,43,43811.87,37240.09,0,0.12,65,16,True,5432.67
10424,330,2023-07,27,12214.23,10382.1,1,1.77,50,5,True,1514.56
10425,330,2023-08,8,13355.47,11352.15,0,2.81,22,0,True,1656.08
10426,330,2023-09,30,37865.24,32185.45,4,2.35,29,4,False,4695.29
10427,330,2023-10,12,16321.55,13873.32,1,2.55,42,6,True,2023.87
10428,330,2023-11,24,25673.44,21822.42,3,2.08,40,8,False,3183.51
10429,330,2023-12,30,14904.74,12669.03,3,2.3,20,1,True,1848.19
10430,330,2024-01,17,46290.02,39346.52,1,1.87,77,7,True,5739.96
10431,330,2024-02,7,11647.42,9900.31,0,0.84,59,2,True,1444.28
10432,330,2024-03,38,38844.34,33017.69,9,1.75,70,6,True,4816.7
10433,330,2024-04,35,18433.67,15668.62,4,0.74,33,17,True,2285.78
10434,330,2024-05,30,35699.79,30344.82,4,1.11,20,6,True,4426.77
10435,330,2024-06,29,15274.65,12983.45,5,2.12,68,0,True,1894.06
10436,330,2024-07,48,43719.39,37161.48,4,0.29,38,17,True,5421.2
10437,330,2024-08,42,28497.37,24222.76,0,0.13,39,5,False,3533.67
10438,330,2024-09,22,23533.11,20003.14,0,1.83,37,5,True,2918.11
10439,330,2024-10,39,44241.14,37604.97,9,2.56,37,14,True,5485.9
10440,330,2024-11,40,40687.66,34584.51,7,2.8,53,6,False,5045.27
10441,331,2022-01,8,11213.06,9531.1,2,0.13,78,1,False,2478.09
10442,331,2022-01,21,34756.22,29542.79,7,2.94,76,3,True,7681.12
10443,331,2022-03,37,5471.73,4650.97,8,2.23,71,11,False,1209.25
10444,331,2022-04,18,38170.42,32444.86,2,1.15,29,7,False,8435.66
10445,331,2022-05,7,39175.75,33299.39,0,0.22,52,3,True,8657.84
10446,331,2022-05,44,25300.93,21505.79,13,0.17,22,21,False,5591.51
10447,331,2022-06,30,49593.23,42154.25,5,1.38,62,11,False,10960.1
10448,331,2022-07,40,6087.01,5173.96,3,1.96,73,2,True,1345.23
10449,331,2022-08,44,10436.0,8870.6,3,0.73,74,21,False,2306.36
10450,331,2022-09,37,16943.03,14401.58,2,2.3,75,9,True,3744.41
10451,331,2022-10,12,9077.53,7715.9,1,0.47,52,2,False,2006.13
10452,331,2022-11,5,8671.48,7370.76,1,0.51,35,1,False,1916.4
10453,331,2022-12,10,34448.72,29281.41,3,1.02,78,0,False,7613.17
10454,331,2023-01,48,12108.81,10292.49,14,0.83,65,21,False,2676.05
10455,331,2023-02,21,9670.15,8219.63,2,2.39,27,6,False,2137.1
10456,331,2023-03,19,11469.66,9749.21,0,1.5,69,5,True,2534.79
10457,331,2023-04,42,10308.78,8762.46,10,0.12,29,5,True,2278.24
10458,331,2023-05,22,48932.4,41592.54,2,0.37,39,11,True,10814.06
10459,331,2023-06,8,40884.6,34751.91,1,0.62,80,2,True,9035.5
10460,331,2023-07,29,48976.79,41630.27,1,2.29,21,13,True,10823.87
10461,331,2023-08,19,34107.66,28991.51,0,2.2,62,3,True,7537.79
10462,331,2023-09,14,18362.48,15608.11,4,2.09,72,7,True,4058.11
10463,331,2023-10,8,38092.45,32378.58,1,1.05,79,3,True,8418.43
10464,331,2023-11,22,25448.55,21631.27,4,1.65,23,10,False,5624.13
10465,331,2023-12,43,28213.51,23981.48,12,1.75,49,3,True,6235.19
10466,331,2024-01,31,22814.5,19392.33,10,2.2,37,14,True,5042.0
10467,331,2024-02,23,43478.3,36956.56,6,2.52,58,2,False,9608.7
10468,331,2024-03,22,27137.55,23066.92,3,2.71,63,2,False,5997.4
10469,331,2024-04,41,26151.78,22229.01,2,1.48,21,9,False,5779.54
10470,331,2024-05,35,41409.34,35197.94,11,0.82,70,8,False,9151.46
10471,331,2024-06,10,24395.94,20736.55,3,2.92,70,5,True,5391.5
10472,331,2024-07,25,48477.48,41205.86,8,0.55,64,12,True,10713.52
10473,331,2024-08,20,19812.21,16840.38,5,1.43,27,7,False,4378.5
10474,331,2024-09,21,22309.08,18962.72,2,2.62,50,2,True,4930.31
10475,331,2024-10,6,38604.08,32813.47,2,2.84,47,1,True,8531.5
10476,331,2024-11,27,27163.57,23089.03,2,1.2,23,12,False,6003.15
10477,332,2022-01,56,22132.36,18812.51,18,1.75,23,13,True,5090.44
10478,332,2022-01,42,51270.56,43579.98,13,0.54,75,1,True,11792.23
10479,332,2022-03,41,46869.2,39838.82,5,0.37,63,19,True,10779.92
10480,332,2022-04,60,59094.07,50229.96,6,0.6,21,25,True,13591.64
10481,332,2022-05,32,41731.3,35471.61,10,2.91,72,11,False,9598.2
10482,332,2022-05,69,58398.08,49638.37,8,0.31,48,16,True,13431.56
10483,332,2022-06,40,7772.24,6606.4,9,1.4,79,16,False,1787.62
10484,332,2022-07,41,9735.09,8274.83,10,0.67,48,4,False,2239.07
10485,332,2022-08,66,66585.77,56597.9,17,2.02,42,8,True,15314.73
10486,332,2022-09,54,25207.88,21426.7,9,1.05,36,4,False,5797.81
10487,332,2022-10,48,18436.01,15670.61,2,0.13,68,9,True,4240.28
10488,332,2022-11,47,50212.42,42680.56,9,2.45,34,5,False,11548.86
10489,332,2022-12,7,51114.37,43447.21,0,2.91,64,3,False,11756.31
10490,332,2023-01,22,49772.5,42306.62,1,2.03,69,0,True,11447.67
10491,332,2023-02,57,67837.04,57661.48,18,1.88,29,8,False,15602.52
10492,332,2023-03,19,43949.83,37357.36,0,0.09,39,1,True,10108.46
10493,332,2023-04,59,44153.77,37530.7,15,1.6,49,5,False,10155.37
10494,332,2023-05,68,59559.7,50625.74,21,1.43,72,4,True,13698.73
10495,332,2023-06,34,68874.69,58543.49,10,2.27,80,12,False,15841.18
10496,332,2023-07,46,29497.45,25072.83,15,2.96,64,14,True,6784.41
10497,332,2023-08,42,47964.86,40770.13,11,2.11,66,19,False,11031.92
10498,332,2023-09,23,11899.91,10114.92,6,2.59,35,3,False,2736.98
10499,332,2023-10,29,25937.66,22047.01,0,2.58,67,8,True,5965.66
10500,332,2023-11,74,63725.31,54166.51,18,0.67,26,27,False,14656.82
10501,332,2023-12,66,74295.67,63151.32,9,0.87,44,6,True,17088.0
10502,332,2024-01,50,48747.34,41435.24,9,0.51,32,17,True,11211.89
10503,332,2024-02,29,17907.63,15221.49,2,0.06,58,9,True,4118.75
10504,332,2024-03,30,12572.12,10686.3,7,1.0,26,8,True,2891.59
10505,332,2024-04,28,73575.2,62538.92,4,2.82,62,10,False,16922.3
10506,332,2024-05,35,61229.69,52045.24,10,1.83,51,17,True,14082.83
10507,332,2024-06,10,42553.47,36170.45,0,0.31,47,2,True,9787.3
10508,332,2024-07,65,9861.88,8382.6,19,0.91,66,9,True,2268.23
10509,332,2024-08,58,18230.23,15495.7,13,1.84,79,15,False,4192.95
10510,332,2024-09,22,16286.21,13843.28,0,0.76,70,4,False,3745.83
10511,332,2024-10,41,63533.73,54003.67,1,1.17,53,6,True,14612.76
10512,332,2024-11,27,47641.94,40495.65,2,1.64,42,10,False,10957.65
10513,333,2022-01,64,26505.22,22529.44,12,0.09,42,18,False,4876.96
10514,333,2022-01,37,53674.14,45623.02,5,2.51,32,15,True,9876.04
10515,333,2022-03,27,17281.74,14689.48,1,1.58,61,12,True,3179.84
10516,333,2022-04,40,56713.22,48206.24,10,0.76,35,9,True,10435.23
10517,333,2022-05,44,23391.06,19882.4,9,2.51,58,20,True,4303.96
10518,333,2022-05,7,69255.88,58867.5,2,1.96,60,2,False,12743.08
10519,333,2022-06,9,48096.85,40882.32,3,2.78,43,0,True,8849.82
10520,333,2022-07,12,22644.73,19248.02,0,2.16,55,2,False,4166.63
10521,333,2022-08,7,35605.06,30264.3,2,1.58,72,3,False,6551.33
10522,333,2022-09,36,52771.52,44855.79,5,0.24,78,4,True,9709.96
10523,333,2022-10,33,56998.42,48448.66,1,0.85,72,14,True,10487.71
10524,333,2022-11,45,67781.36,57614.16,9,1.92,38,8,False,12471.77
10525,333,2022-12,43,62576.32,53189.87,14,0.16,40,16,False,11514.04
10526,333,2023-01,37,13621.68,11578.43,8,0.08,67,9,False,2506.39
10527,333,2023-02,30,20480.0,17408.0,9,1.6,71,9,True,3768.32
10528,333,2023-03,72,45637.22,38791.64,18,1.42,43,9,False,8397.25
10529,333,2023-04,48,38724.41,32915.75,1,1.2,68,7,True,7125.29
10530,333,2023-05,7,56242.97,47806.52,0,0.42,26,2,False,10348.71
10531,333,2023-06,14,49093.26,41729.27,1,2.06,50,2,False,9033.16
10532,333,2023-07,48,22540.21,19159.18,0,2.86,65,21,False,4147.4
10533,333,2023-08,21,24259.84,20620.86,6,0.63,38,7,False,4463.81
10534,333,2023-09,70,72735.96,61825.57,7,2.09,35,23,True,13383.42
10535,333,2023-10,50,67806.83,57635.81,4,0.32,76,16,True,12476.46
10536,333,2023-11,73,9725.23,8266.45,10,0.68,24,0,False,1789.44
10537,333,2023-12,9,8446.09,7179.18,3,2.69,68,2,True,1554.08
10538,333,2024-01,31,59919.88,50931.9,4,2.53,41,2,True,11025.26
10539,333,2024-02,51,43369.06,36863.7,10,2.61,39,0,True,7979.91
10540,333,2024-03,39,40059.94,34050.95,8,2.68,35,18,False,7371.03
10541,333,2024-04,48,35463.84,30144.26,16,1.0,47,1,False,6525.35
10542,333,2024-05,42,14652.41,12454.55,8,2.06,61,12,False,2696.04
10543,333,2024-06,71,19742.51,16781.13,14,1.16,80,27,False,3632.62
10544,333,2024-07,10,25874.87,21993.64,3,0.55,31,0,True,4760.98
10545,333,2024-08,19,62593.35,53204.35,3,2.65,58,1,True,11517.18
10546,333,2024-09,30,17687.73,15034.57,5,1.46,43,11,True,3254.54
10547,333,2024-10,26,18280.65,15538.55,7,0.53,51,6,True,3363.64
10548,333,2024-11,37,21069.5,17909.08,1,1.81,29,12,True,3876.79
10549,334,2022-01,50,62559.72,53175.76,15,1.72,28,5,False,4754.54
10550,334,2022-01,22,79480.01,67558.01,2,2.84,71,5,True,6040.48
10551,334,2022-03,12,94713.11,80506.14,4,1.53,77,1,False,7198.2
