subscription_id,iccid,device_type_key,customer_key,data_plan,activation_date,status,monthly_fee,contract_term_months,last_communication
27580,894449390738170809052,69,797,100MB,2025-07-06,Suspended,10.37,36,2025-12-23
27581,894431335531012616912,85,951,1MB,2022-01-05,Active,18.01,24,2024-01-31
27582,894485015459116123979,79,991,100MB,2020-03-23,Active,18.23,12,2025-03-05
27583,894455748785405726191,44,322,10MB,2020-12-18,Active,8.58,24,2020-12-30
27584,894424006873698734359,60,623,5GB,2023-05-16,Suspended,16.62,24,2023-09-03
27585,894448913409909831394,28,401,1GB,2021-11-13,Active,4.62,24,2023-06-05
27586,894469539069094194009,39,832,5GB,2023-09-09,Active,1.86,36,2025-06-16
27587,894477902529057204630,80,526,1GB,2021-04-01,Active,8.89,24,2021-07-20
27588,894483346150451699482,100,757,Unlimited,2025-03-16,Active,1.73,36,2025-04-12
27589,894463681207486969395,23,581,Unlimited,2020-01-21,Active,7.12,12,2020-08-07
27590,894435128814494264845,35,20,100MB,2025-07-05,Active,5.44,24,2025-11-14
27591,894465737182369691638,34,702,5GB,2023-06-22,Active,7.12,60,2023-09-12
27592,894447112238832681174,42,724,1GB,2023-11-02,Active,19.28,36,2024-01-09
27593,894494533864165318697,2,801,Unlimited,2025-03-03,Active,11.72,60,2025-07-24
27594,894472883976338814468,44,27,100MB,2023-09-15,Active,17.72,60,2023-12-29
27595,894443412055186858329,42,319,5GB,2024-08-04,Terminated,11.61,12,2025-08-31
27596,894427549022808557269,98,107,Unlimited,2024-10-28,Active,4.33,60,2025-01-07
27597,894412037448767988010,62,778,1GB,2025-01-30,Active,12.35,36,2025-11-10
27598,894424475531414360648,29,217,5GB,2022-12-13,Active,3.87,12,2024-11-13
27599,894434204700276477572,35,860,10MB,2025-04-09,Active,5.92,36,2025-05-25
27600,894422630294228673818,31,60,1MB,2024-05-24,Active,8.03,36,2024-05-29
27601,894414127489205900213,38,398,100MB,2022-03-31,Suspended,8.99,60,2024-10-14
27602,894435052453339415517,40,991,1MB,2023-11-12,Active,1.63,60,2025-07-14
27603,894474222467720303240,14,825,Unlimited,2025-01-27,Active,6.2,36,2025-11-17
27604,894469110244398505109,80,669,1MB,2025-04-23,Active,17.15,60,2025-05-20
27605,894493410915111385271,53,363,1MB,2025-12-26,Active,14.19,12,2025-12-27
27606,894411399015145034624,90,266,10MB,2023-05-25,Active,4.19,24,2024-11-12
27607,894452588664761416737,91,396,Unlimited,2025-07-15,Active,12.1,36,2025-08-08
27608,894460723798718475357,18,621,5GB,2023-10-21,Active,5.43,60,2024-07-05
27609,894488259462621099037,60,515,100MB,2021-07-29,Terminated,9.92,24,2024-02-26
27610,894424855492422175949,60,395,5GB,2020-10-24,Terminated,12.03,24,2023-09-14
27611,894417230465625611816,24,786,Unlimited,2025-11-27,Active,2.24,36,2025-12-14
27612,894453955104234689650,85,66,10MB,2020-01-30,Suspended,11.85,12,2025-03-28
27613,894433621425109735905,69,178,5GB,2024-05-12,Suspended,4.95,24,2025-08-27
27614,894451478786163154074,1,365,5GB,2021-08-29,Active,13.19,36,2021-10-26
27615,894449647928704685417,18,659,1GB,2020-01-05,Active,7.96,12,2025-09-29
27616,894477210389227509497,42,250,1GB,2020-03-18,Active,10.91,60,2023-05-08
27617,894431634013644155967,92,510,1MB,2024-04-21,Active,6.56,60,2025-08-24
27618,894490289181816139666,91,574,100MB,2020-04-06,Active,16.28,60,2022-12-27
27619,894499224616194367894,100,605,10MB,2023-01-13,Active,12.83,24,2023-02-11
27620,894494003215993759327,82,875,Unlimited,2022-12-26,Active,5.74,12,2023-07-29
27621,894413664147245612800,90,615,1MB,2022-06-27,Active,2.28,12,2025-09-28
27622,894497151853626794765,59,477,1MB,2021-01-14,Active,19.45,12,2025-10-04
27623,894438390958537925422,29,348,5GB,2025-03-19,Active,2.56,36,2025-10-21
27624,894470407830532136525,46,533,10MB,2023-04-14,Active,16.03,36,2024-12-11
27625,894416418271936706262,75,203,5GB,2025-02-22,Terminated,10.13,60,2025-12-20
27626,894491683859891628789,95,713,Unlimited,2025-03-19,Active,17.91,12,2025-05-18
27627,894435198201694648065,52,283,100MB,2021-06-05,Active,2.44,24,2025-07-16
27628,894425223886080849245,83,196,Unlimited,2025-11-16,Active,10.58,36,2025-12-24
27629,894431547319182416211,99,674,10MB,2022-01-18,Active,2.95,24,2022-10-05
27630,894463676221245953422,67,326,1GB,2023-08-31,Active,14.68,12,2024-04-23
27631,894499597532265139430,19,694,Unlimited,2025-03-02,Active,7.43,12,2025-06-05
27632,894470724921370454683,81,162,10MB,2021-10-18,Active,10.41,12,2022-11-16
27633,894445296064661020179,16,583,100MB,2022-07-02,Active,4.13,24,2022-09-23
27634,894456828616122722537,84,215,Unlimited,2025-09-11,Active,19.02,12,2025-12-13
27635,894439339033674862921,27,256,10MB,2022-01-05,Active,16.58,36,2024-05-10
27636,894437109301000127272,28,171,1GB,2021-06-01,Active,6.46,12,2025-11-13
27637,894494365029479339567,57,808,5GB,2020-08-12,Active,18.87,24,2024-12-14
27638,894457006328965771433,15,686,1MB,2022-02-10,Active,16.14,60,2022-05-13
27639,894469706499789657125,93,882,5GB,2024-03-22,Active,12.69,36,2025-02-21
27640,894440973769113839006,31,840,5GB,2025-09-28,Active,6.59,60,2025-12-28
27641,894488270504584678698,29,736,1MB,2025-10-30,Terminated,3.61,60,2025-11-20
27642,894448466880912565149,51,259,Unlimited,2021-04-18,Active,8.57,60,2023-05-21
27643,894491804505015999364,95,153,Unlimited,2025-03-26,Active,11.79,60,2025-10-27
27644,894468268373994819180,54,450,1MB,2024-05-15,Active,1.6,36,2025-05-06
27645,894485852151455133483,89,844,1GB,2022-09-10,Active,6.19,24,2025-09-20
27646,894444319423191268658,1,588,5GB,2021-08-18,Active,7.73,12,2024-09-10
27647,894435882965427601213,96,775,1GB,2023-11-22,Active,5.44,24,2025-02-18
27648,894462545415985067214,93,673,1MB,2024-02-15,Active,9.35,24,2024-10-23
27649,894425692506904786245,94,689,Unlimited,2025-05-28,Active,7.15,36,2025-10-11
27650,894435096921097536658,43,82,Unlimited,2021-03-16,Active,4.1,12,2021-04-15
27651,894422878510659209429,5,360,1GB,2025-08-16,Active,1.16,24,2025-11-22
27652,894420841282614362521,60,132,1GB,2025-03-29,Active,8.03,36,2025-09-09
27653,894448327433984709381,28,466,1MB,2022-05-12,Active,3.27,60,2024-09-03
27654,894418429267673898041,61,277,10MB,2021-07-14,Active,2.94,36,2022-02-18
27655,894438369055055699767,48,963,10MB,2024-06-11,Active,19.12,36,2024-09-19
27656,894466199099765788695,76,677,100MB,2022-07-15,Active,2.28,12,2024-10-27
27657,894418547024107822883,23,455,Unlimited,2024-09-04,Active,18.6,36,2025-11-18
27658,894480990804079697603,78,554,100MB,2025-05-31,Active,15.77,60,2025-12-20
27659,894416445591153732860,77,926,1MB,2024-01-02,Active,6.69,24,2024-01-13
27660,894439275051357399713,49,938,10MB,2023-07-12,Active,1.37,24,2023-08-26
27661,894478739627497101398,95,869,10MB,2023-09-23,Active,7.31,24,2025-06-19
27662,894447692787031199122,8,320,10MB,2023-03-03,Active,15.31,12,2024-06-07
27663,894474645041309971314,26,256,1GB,2024-02-15,Active,11.67,12,2025-10-22
27664,894482554790264166003,7,60,1GB,2020-10-15,Active,11.14,24,2024-10-18
27665,894454398243798431340,83,176,Unlimited,2023-09-17,Terminated,9.01,60,2025-11-23
27666,894455974453945828955,18,218,100MB,2025-04-13,Active,9.31,60,2025-08-01
27667,894495141818030168186,45,801,Unlimited,2023-01-08,Suspended,8.48,24,2025-03-29
27668,894499289695146938321,34,357,1MB,2020-06-28,Active,11.48,60,2023-11-16
27669,894427023700523683700,82,232,1GB,2020-03-27,Active,1.23,36,2022-01-10
27670,894455058915534045547,52,881,100MB,2022-03-15,Active,5.02,60,2023-03-29
27671,894419288241463293420,59,838,Unlimited,2024-08-16,Active,8.75,36,2024-10-22
27672,894462294215611830221,50,759,1MB,2025-01-04,Active,17.12,12,2025-12-13
27673,894481798318135233913,57,82,1MB,2021-01-16,Active,18.51,60,2021-09-09
27674,894476334123235867847,48,231,1MB,2023-01-04,Suspended,3.67,12,2023-10-05
27675,894432747950206351943,2,832,10MB,2021-11-24,Active,6.82,36,2022-07-23
27676,894498658926748925016,52,708,1MB,2020-07-15,Active,6.53,24,2020-12-03
27677,894433531619548163594,5,591,1MB,2021-09-06,Active,5.12,24,2022-11-24
27678,894458528912139959731,83,421,Unlimited,2023-10-04,Suspended,19.95,24,2025-05-16
27679,894443519125915729659,1,149,10MB,2020-07-25,Active,6.79,60,2024-01-23
27680,894475097103027537475,8,732,Unlimited,2025-04-29,Active,15.01,60,2025-10-15
27681,894494023283614023447,87,451,10MB,2020-12-05,Terminated,8.99,36,2023-05-07
27682,894455930653369121270,39,524,Unlimited,2024-12-08,Active,15.96,36,2025-04-06
27683,894463124581805824698,62,506,10MB,2021-10-18,Suspended,7.78,24,2024-09-13
27684,894411969055851543608,14,892,1GB,2025-07-09,Suspended,17.28,24,2025-12-26
27685,894434155937823122901,53,552,1MB,2023-03-29,Suspended,19.39,60,2024-11-26
27686,894416938018335596347,98,398,5GB,2023-05-04,Active,8.44,60,2024-04-20
27687,894429509903584242975,46,445,10MB,2021-05-13,Active,1.5,12,2022-12-29
27688,894414461092548232736,64,518,10MB,2022-01-13,Active,6.81,60,2022-02-11
27689,894463465523541797869,12,100,Unlimited,2025-08-20,Terminated,7.97,24,2025-12-14
27690,894449614850829977699,65,587,1GB,2022-06-12,Suspended,11.86,12,2023-10-27
27691,894483531945813861063,37,691,5GB,2020-02-03,Active,16.95,12,2023-06-13
27692,894492839579203060963,78,977,5GB,2024-11-06,Active,3.4,36,2024-12-23
27693,894499342048880579813,1,17,Unlimited,2022-01-12,Active,2.11,12,2022-11-26
27694,894417354103166303936,82,296,10MB,2021-04-21,Active,3.17,36,2025-01-02
27695,894423407528194692070,60,14,10MB,2022-07-21,Active,12.56,12,2023-09-22
27696,894428647747767580699,73,845,10MB,2025-08-24,Active,3.96,36,2025-09-26
27697,894432917253889800094,5,799,Unlimited,2025-12-14,Active,13.99,12,2025-12-15
27698,894417545379393471039,37,512,Unlimited,2021-05-01,Active,16.23,12,2022-05-31
27699,894489408548499269077,62,821,1GB,2021-06-28,Active,10.72,12,2025-04-29
27700,894449990679771285476,60,471,100MB,2021-09-03,Active,19.72,60,2023-08-15
27701,894431801319656738964,65,495,10MB,2025-12-13,Active,4.05,36,2025-12-27
27702,894419792070000659836,43,264,Unlimited,2020-09-25,Active,5.52,12,2024-10-09
27703,894449816757505192261,7,551,1GB,2023-10-01,Active,12.91,36,2024-03-07
27704,894428781978561595298,69,127,100MB,2022-04-12,Active,8.18,60,2025-07-21
27705,894419425123854306192,7,83,5GB,2020-05-17,Terminated,1.46,36,2021-01-14
27706,894427158148957956043,83,608,1MB,2025-01-17,Suspended,19.7,36,2025-11-28
27707,894410428479530256464,14,904,1GB,2020-06-16,Active,15.41,24,2024-08-06
27708,894415314725752299015,57,230,Unlimited,2020-12-13,Active,1.75,60,2024-07-11
27709,894458731712327164999,5,37,1MB,2020-06-03,Active,10.1,60,2021-07-26
27710,894475966688138386705,77,345,10MB,2023-07-27,Active,19.27,12,2025-04-19
27711,894488833415524868270,71,251,1GB,2022-01-07,Suspended,11.22,60,2024-12-01
27712,894472297043734630570,54,993,Unlimited,2020-06-14,Active,3.94,24,2023-04-20
27713,894468500755766396459,23,584,Unlimited,2021-02-24,Suspended,19.62,36,2024-09-25
27714,894428410272127042841,67,785,Unlimited,2022-07-29,Active,11.51,12,2025-12-05
27715,894477875677955792481,44,815,1MB,2025-08-02,Active,15.56,24,2025-10-15
27716,894478556211283692545,83,71,Unlimited,2025-03-14,Active,12.29,36,2025-12-18
27717,894431819252296556552,42,408,1GB,2023-11-28,Active,10.6,24,2024-07-21
27718,894425450619097927327,82,642,100MB,2020-02-08,Active,12.21,12,2020-04-14
27719,894475647665411324154,34,236,100MB,2021-04-19,Active,2.11,12,2025-11-14
27720,894483086146452870514,94,77,5GB,2024-06-12,Suspended,12.42,12,2025-10-07
27721,894424240955535912781,79,521,100MB,2022-09-20,Active,16.46,36,2025-01-23
27722,894463802109199848596,57,279,1GB,2021-12-20,Active,4.44,36,2022-01-09
27723,894463649503779432853,37,172,1MB,2021-09-16,Active,17.35,12,2023-03-21
27724,894444567955101529574,47,142,10MB,2023-08-10,Active,13.02,36,2023-11-07
27725,894477040599583533163,31,268,1GB,2024-08-31,Active,13.34,60,2025-08-25
27726,894426079244141826198,17,492,10MB,2024-02-18,Active,1.16,60,2025-02-20
27727,894467346359575587237,70,841,100MB,2025-07-25,Active,17.69,24,2025-08-08
27728,894476320876392667417,77,645,100MB,2021-12-15,Active,12.27,24,2024-02-21
27729,894457934292797387227,67,326,100MB,2024-02-27,Active,5.36,60,2024-04-30
27730,894468691848692355433,81,927,100MB,2020-03-29,Active,9.38,60,2021-12-07
27731,894423531979654045374,16,830,1MB,2020-04-29,Active,18.87,24,2020-08-30
27732,894423107281368738992,9,800,10MB,2023-09-11,Active,5.83,24,2025-03-24
27733,894495687600523674206,36,626,1GB,2025-03-10,Active,8.35,60,2025-09-17
27734,894414399827707664401,28,761,100MB,2022-08-10,Active,16.18,60,2024-06-09
27735,894457644396873615489,75,32,5GB,2025-12-02,Suspended,16.0,24,2025-12-21
27736,894479143384342619359,56,176,Unlimited,2022-08-15,Active,13.2,60,2025-11-28
27737,894491447008098689246,70,627,Unlimited,2020-03-25,Active,12.9,24,2024-05-27
27738,894454779878540798855,84,543,1GB,2023-09-26,Active,19.76,24,2024-10-18
27739,894420130346468924238,20,770,1GB,2021-01-30,Active,16.8,12,2024-08-14
27740,894469069666952036216,9,481,10MB,2020-08-04,Active,9.14,12,2024-02-17
27741,894431629748547900808,63,633,1GB,2020-11-08,Active,14.3,36,2025-07-04
27742,894447674877750126426,23,657,1MB,2022-12-21,Active,17.62,24,2024-08-21
27743,894446288779259549786,98,634,5GB,2020-04-07,Active,18.93,60,2022-04-24
27744,894465719099754593436,37,418,Unlimited,2024-10-16,Terminated,12.13,12,2025-10-25
27745,894428413412706430618,81,647,Unlimited,2021-05-19,Terminated,1.26,36,2024-09-02
27746,894479129306462302066,92,912,1GB,2023-12-17,Active,1.7,12,2024-03-12
27747,894410091270688544367,19,510,Unlimited,2023-09-12,Active,11.11,24,2024-12-29
27748,894421746344794549352,3,104,10MB,2020-08-27,Active,9.37,36,2025-06-01
27749,894464059417089093728,61,94,5GB,2021-11-11,Active,18.25,12,2024-01-30
27750,894423706800087623013,37,464,5GB,2020-01-05,Active,8.47,12,2022-07-01
27751,894427635771259135057,53,719,100MB,2021-10-01,Active,2.71,36,2025-04-15
27752,894412339817455761604,2,469,10MB,2023-02-20,Active,8.61,24,2024-03-28
27753,894454906032291373496,50,851,10MB,2021-03-27,Active,15.66,24,2021-08-02
27754,894453502726488774019,14,180,5GB,2025-07-27,Active,4.74,12,2025-10-20
27755,894421527021943959968,39,816,5GB,2022-03-04,Active,7.7,60,2024-11-17
27756,894437001346418925469,37,616,100MB,2024-01-01,Active,11.49,60,2025-12-17
27757,894442812903332716309,5,277,100MB,2023-05-28,Suspended,7.04,60,2024-07-02
27758,894410102444114962595,22,244,5GB,2022-09-04,Active,2.66,60,2025-10-16
27759,894482618241841812399,98,982,10MB,2023-09-27,Active,14.92,24,2025-07-05
27760,894439348285003087597,7,502,1MB,2025-05-05,Active,17.73,36,2025-07-30
27761,894429146433205497088,95,345,5GB,2020-08-03,Active,14.38,24,2021-12-29
27762,894495317230779678144,78,988,100MB,2023-07-07,Active,5.63,60,2024-08-18
27763,894467840367540277761,65,285,1MB,2024-12-17,Active,13.74,36,2025-01-15
27764,894498233001556799625,30,938,Unlimited,2020-10-20,Active,3.91,60,2022-02-08
27765,894426561180455545889,85,862,100MB,2023-03-30,Active,3.55,36,2024-04-16
27766,894470236683652999448,62,426,100MB,2025-08-12,Active,6.39,24,2025-09-20
27767,894448880462719977442,77,825,5GB,2020-11-07,Active,8.13,12,2023-04-25
27768,894444993925538000699,88,800,1GB,2022-05-16,Active,13.93,24,2023-11-03
27769,894486821226959181778,77,975,1GB,2025-04-18,Terminated,13.76,24,2025-10-22
27770,894447709727828745847,5,98,10MB,2024-04-25,Active,10.81,36,2024-05-10
27771,894423359089702985059,71,134,10MB,2022-09-13,Active,11.8,12,2025-10-15
27772,894417799145161937793,9,228,5GB,2022-09-08,Active,11.41,24,2025-04-11
27773,894414645597849647825,70,994,5GB,2025-11-10,Active,5.22,12,2025-12-21
27774,894421647571778798088,94,70,1MB,2021-11-02,Active,19.29,12,2023-05-18
27775,894475602926667689049,61,853,1GB,2025-11-30,Active,14.38,36,2025-12-28
27776,894477749090791456920,40,70,1GB,2021-01-25,Active,13.82,36,2022-02-28
27777,894439920097914652212,81,9,1GB,2022-07-19,Terminated,2.63,24,2024-03-29
27778,894435475180581296129,73,591,100MB,2021-08-09,Active,5.95,36,2021-08-09
27779,894419966497135012844,97,957,Unlimited,2024-02-15,Active,4.42,60,2025-04-04
27780,894426964800003398837,77,345,1MB,2021-10-18,Active,12.69,24,2023-10-14
27781,894427211653440709388,42,54,Unlimited,2023-11-26,Active,19.84,24,2025-03-24
27782,894494735131717346094,2,153,1GB,2021-08-06,Suspended,17.29,24,2022-08-06
27783,894447797675769299379,2,810,Unlimited,2023-03-21,Active,15.16,60,2024-09-05
27784,894430672272600428679,43,260,Unlimited,2021-01-27,Active,6.88,36,2025-08-22
27785,894469476445009987574,27,748,1MB,2021-04-15,Active,11.11,12,2022-08-20
27786,894423823396243555616,99,592,Unlimited,2023-06-25,Active,1.42,36,2024-07-31
27787,894463390896311159841,98,29,100MB,2020-07-11,Active,4.99,12,2025-06-29
27788,894469184643453416695,50,787,100MB,2023-10-26,Active,7.75,36,2024-09-20
27789,894482917246835104594,97,723,100MB,2020-10-31,Active,10.81,12,2022-07-02
27790,894433149999221374026,66,760,10MB,2025-06-15,Active,15.56,36,2025-09-21
27791,894425319319311560508,26,121,5GB,2023-08-01,Active,13.99,12,2024-01-23
27792,894438263708956678501,87,788,100MB,2024-08-02,Active,13.9,24,2025-01-12
27793,894451577136973400137,25,548,1MB,2023-05-04,Active,16.36,12,2025-11-28
27794,894437479562358443613,74,488,Unlimited,2020-09-17,Active,9.11,24,2023-01-12
27795,894448217162014694280,50,881,1MB,2024-01-02,Active,9.84,12,2024-07-25
27796,894413632682091307533,96,501,1MB,2022-06-13,Active,16.72,36,2023-11-08
27797,894488062754773967559,7,540,1MB,2025-04-18,Active,15.52,60,2025-12-16
27798,894443887243712862145,61,223,1MB,2021-06-28,Active,11.57,36,2023-01-26
27799,894416761539409545191,63,994,100MB,2021-10-30,Active,5.14,60,2024-09-23
27800,894432006352000516443,97,579,100MB,2020-11-07,Active,7.77,36,2024-01-01
27801,894480413448831948587,35,859,5GB,2021-10-31,Active,12.86,60,2021-12-09
27802,894448271196389589584,43,629,100MB,2023-10-24,Active,7.51,24,2025-08-30
27803,894411655274883477288,91,521,1MB,2023-07-26,Active,8.87,60,2023-08-06
27804,894459847060463749572,29,316,Unlimited,2025-05-24,Active,17.47,12,2025-11-15
27805,894491048813802938385,66,968,100MB,2025-06-02,Active,11.06,12,2025-10-15
27806,894466761138038073286,47,130,1GB,2022-04-23,Terminated,9.16,12,2023-03-20
27807,894478797797509692340,83,999,1MB,2022-09-28,Active,10.06,60,2024-08-25
27808,894461761298310215883,32,231,10MB,2023-09-22,Active,2.96,60,2025-07-14
27809,894433861452392707890,12,927,1MB,2021-02-14,Terminated,16.14,12,2024-03-03
27810,894469544233875038638,55,365,Unlimited,2020-11-25,Active,4.37,36,2024-02-25
27811,894473568846987864809,25,581,5GB,2024-05-26,Active,5.4,36,2024-11-02
27812,894430176865867943480,24,316,10MB,2025-11-10,Active,19.77,12,2025-12-22
27813,894473376162020473064,64,669,1MB,2025-05-23,Active,12.04,60,2025-08-11
27814,894456585807319823370,66,666,1GB,2021-06-10,Terminated,4.75,60,2023-04-03
27815,894413304294667246084,9,477,Unlimited,2022-08-16,Active,8.98,60,2024-03-23
27816,894457704467244444196,84,325,1MB,2025-02-15,Active,16.95,24,2025-03-21
27817,894425326759076367954,26,201,Unlimited,2025-03-28,Active,2.02,12,2025-07-14
27818,894448088007843034370,56,806,1MB,2023-09-23,Active,19.34,60,2024-03-08
27819,894491706562442598898,14,695,1MB,2021-07-11,Active,16.8,24,2025-04-10
27820,894460639148082111603,52,186,Unlimited,2024-11-07,Active,11.7,24,2025-07-25
27821,894460686551384406661,28,136,1GB,2021-10-15,Active,14.27,60,2022-08-03
27822,894441583829479426716,60,975,10MB,2020-08-04,Active,11.94,36,2023-05-27
27823,894418131260357356027,48,67,10MB,2021-03-30,Active,3.14,24,2025-02-27
27824,894473628037413037130,5,280,Unlimited,2022-02-23,Active,12.93,60,2024-04-20
27825,894496782764254051539,1,119,10MB,2024-11-17,Suspended,5.44,12,2024-11-27
27826,894426036237367581353,59,511,1MB,2022-10-25,Active,13.65,60,2022-11-29
27827,894446546644175670091,62,333,1MB,2024-08-31,Active,10.33,12,2024-09-09
27828,894495707690948830535,97,453,5GB,2025-02-19,Active,1.89,24,2025-12-16
