cell_id,site_id,cell_name,cell_type,technology,frequency_band,frequency_mhz,bandwidth_mhz,sector,azimuth_degrees,electrical_tilt,mechanical_tilt,antenna_height_m,tx_power_dbm,max_throughput_mbps,max_connected_users,pci,tac,vendor,status
1247,356,LTE-POR-MAC-0356-C,LTE,4G LTE,B7,2600,20,3,120,6,2,25,44,223,277,212,44414,Ericsson,Degraded
1248,356,NR-POR-MAC-0356-D,NR,5G NR,n28,700,20,4,180,7,4,25,42,456,762,431,69823,Ericsson,Degraded
1249,356,LTE-POR-MAC-0356-D,LTE,4G LTE,B20,800,10,4,180,7,1,25,45,72,529,55,74620,Ericsson,Degraded
1250,356,NR-POR-MAC-0356-E,NR,5G NR,n28,700,20,5,240,7,0,25,44,373,849,117,27396,Ericsson,Degraded
1251,356,LTE-POR-MAC-0356-E,LTE,4G LTE,B3,1800,20,5,240,3,1,25,44,171,212,494,37350,Ericsson,Degraded
1252,356,NR-POR-MAC-0356-F,NR,5G NR,n258,26000,400,6,300,5,3,25,40,3766,266,236,63563,Ericsson,Degraded
1253,356,LTE-POR-MAC-0356-F,LTE,4G LTE,B1,2100,15,6,300,2,2,25,45,107,341,472,61044,Ericsson,Degraded
1254,357,NR-POR-MAC-0357-A,NR,5G NR,n28,700,20,1,0,2,1,36,44,487,501,193,40330,Nokia,Active
1255,357,LTE-POR-MAC-0357-A,LTE,4G LTE,B20,800,10,1,0,4,0,36,41,65,308,362,27204,Nokia,Active
1256,357,NR-POR-MAC-0357-B,NR,5G NR,n1,2100,20,2,60,5,5,36,42,382,438,347,93418,Nokia,Active
1257,357,LTE-POR-MAC-0357-B,LTE,4G LTE,B1,2100,15,2,60,3,4,36,45,250,382,485,27672,Nokia,Active
1258,357,NR-POR-MAC-0357-C,NR,5G NR,n258,26000,400,3,120,5,3,36,46,3597,415,139,33928,Nokia,Active
1259,357,LTE-POR-MAC-0357-C,LTE,4G LTE,B3,1800,20,3,120,7,2,36,41,153,362,466,40046,Nokia,Active
1260,357,NR-POR-MAC-0357-D,NR,5G NR,n258,26000,400,4,180,7,3,36,44,2396,268,493,38304,Nokia,Active
1261,357,LTE-POR-MAC-0357-D,LTE,4G LTE,B7,2600,20,4,180,3,0,36,46,397,298,490,55182,Nokia,Active
1262,357,NR-POR-MAC-0357-E,NR,5G NR,n78,3500,100,5,240,3,3,36,40,842,306,250,67805,Nokia,Active
1263,357,LTE-POR-MAC-0357-E,LTE,4G LTE,B3,1800,20,5,240,3,5,36,45,117,331,128,78409,Nokia,Active
1264,357,NR-POR-MAC-0357-F,NR,5G NR,n258,26000,400,6,300,7,3,36,46,3958,491,474,54992,Nokia,Active
1265,357,LTE-POR-MAC-0357-F,LTE,4G LTE,B3,1800,20,6,300,4,2,36,43,227,234,127,24601,Nokia,Active
1266,358,NR-POR-RUR-0358-A,NR,5G NR,n78,3500,100,1,0,2,4,50,44,1164,392,286,35499,Ericsson,Active
1267,358,LTE-POR-RUR-0358-A,LTE,4G LTE,B20,800,10,1,0,3,0,50,45,121,532,414,84494,Ericsson,Active
1268,358,NR-POR-RUR-0358-B,NR,5G NR,n28,700,20,2,120,6,1,50,46,326,887,119,71220,Ericsson,Active
1269,358,LTE-POR-RUR-0358-B,LTE,4G LTE,B7,2600,20,2,120,3,4,50,43,258,176,98,46065,Ericsson,Active
1270,358,NR-POR-RUR-0358-C,NR,5G NR,n78,3500,100,3,240,4,0,50,46,1118,564,81,99700,Ericsson,Active
1271,358,LTE-POR-RUR-0358-C,LTE,4G LTE,B7,2600,20,3,240,6,5,50,46,371,245,458,13512,Ericsson,Active
1272,359,NR-BLA-ROO-0359-A,NR,5G NR,n1,2100,20,1,0,6,5,16,40,376,821,0,89625,Ericsson,Maintenance
1273,359,LTE-BLA-ROO-0359-A,LTE,4G LTE,B20,800,10,1,0,3,0,16,44,110,377,335,92346,Ericsson,Maintenance
1274,359,NR-BLA-ROO-0359-B,NR,5G NR,n258,26000,400,2,180,8,0,16,44,2174,280,299,46605,Ericsson,Maintenance
1275,359,LTE-BLA-ROO-0359-B,LTE,4G LTE,B1,2100,15,2,180,6,5,16,45,146,325,165,84741,Ericsson,Maintenance
1276,360,NR-BLA-MAC-0360-A,NR,5G NR,n258,26000,400,1,0,3,1,35,41,3581,219,38,52972,Huawei,Active
1277,360,LTE-BLA-MAC-0360-A,LTE,4G LTE,B7,2600,20,1,0,5,2,35,43,289,179,404,91402,Huawei,Active
1278,360,NR-BLA-MAC-0360-B,NR,5G NR,n78,3500,100,2,120,3,0,35,46,1002,385,479,82194,Huawei,Active
1279,360,LTE-BLA-MAC-0360-B,LTE,4G LTE,B20,800,10,2,120,6,2,35,40,105,301,238,54069,Huawei,Active
1280,360,NR-BLA-MAC-0360-C,NR,5G NR,n78,3500,100,3,240,8,5,35,42,973,788,62,38971,Huawei,Active
1281,360,LTE-BLA-MAC-0360-C,LTE,4G LTE,B20,800,10,3,240,6,5,35,44,56,527,216,74700,Huawei,Active
1282,361,NR-BLA-SMA-0361-A,NR,5G NR,n28,700,20,1,0,4,2,6,45,564,896,277,54313,Nokia,Active
1283,361,NR-BLA-SMA-0361-B,NR,5G NR,n78,3500,100,2,120,6,0,6,42,1401,473,171,15648,Nokia,Active
1284,361,NR-BLA-SMA-0361-C,NR,5G NR,n28,700,20,3,240,3,3,6,43,524,580,318,48177,Nokia,Active
1285,362,LTE-BLA-MAC-0362-A,LTE,4G LTE,B7,2600,20,1,0,3,4,28,43,232,264,489,54448,Ericsson,Active
1286,362,LTE-BLA-MAC-0362-B,LTE,4G LTE,B20,800,10,2,120,4,5,28,41,119,363,20,50431,Ericsson,Active
1287,362,LTE-BLA-MAC-0362-C,LTE,4G LTE,B3,1800,20,3,240,8,5,28,42,241,338,467,16027,Ericsson,Active
1288,363,NR-BLA-MAC-0363-A,NR,5G NR,n28,700,20,1,0,2,3,41,43,505,549,133,96821,Huawei,Active
1289,363,NR-BLA-MAC-0363-B,NR,5G NR,n77,3700,80,2,60,8,1,41,46,1102,609,293,47556,Huawei,Active
1290,363,NR-BLA-MAC-0363-C,NR,5G NR,n78,3500,100,3,120,7,3,41,43,1235,701,131,14392,Huawei,Active
1291,363,NR-BLA-MAC-0363-D,NR,5G NR,n258,26000,400,4,180,7,5,41,43,3138,486,288,76944,Huawei,Active
1292,363,NR-BLA-MAC-0363-E,NR,5G NR,n28,700,20,5,240,5,2,41,44,572,722,38,21277,Huawei,Active
1293,363,NR-BLA-MAC-0363-F,NR,5G NR,n78,3500,100,6,300,8,3,41,43,1204,630,328,29822,Huawei,Active
1294,364,NR-BLA-ROO-0364-A,NR,5G NR,n258,26000,400,1,0,6,3,16,44,2593,246,120,95605,Nokia,Active
1295,364,NR-BLA-ROO-0364-B,NR,5G NR,n1,2100,20,2,180,6,2,16,41,530,950,232,71958,Nokia,Active
1296,365,NR-BLA-SMA-0365-A,NR,5G NR,n78,3500,100,1,0,3,2,7,44,874,795,108,24354,Ericsson,Active
1297,365,NR-BLA-SMA-0365-B,NR,5G NR,n258,26000,400,2,180,4,5,7,45,3516,336,305,78358,Ericsson,Active
1298,366,LTE-BLA-SMA-0366-A,LTE,4G LTE,B3,1800,20,1,0,5,4,7,40,166,326,138,67723,Nokia,Maintenance
1299,366,LTE-BLA-SMA-0366-B,LTE,4G LTE,B20,800,10,2,120,5,5,7,44,87,320,102,60984,Nokia,Maintenance
1300,366,LTE-BLA-SMA-0366-C,LTE,4G LTE,B1,2100,15,3,240,8,3,7,42,117,460,201,86009,Nokia,Maintenance
1301,367,NR-BLA-RUR-0367-A,NR,5G NR,n77,3700,80,1,0,7,4,59,41,1242,760,387,16576,Huawei,Active
1302,367,LTE-BLA-RUR-0367-A,LTE,4G LTE,B3,1800,20,1,0,3,2,59,46,140,440,254,25441,Huawei,Active
1303,367,NR-BLA-RUR-0367-B,NR,5G NR,n77,3700,80,2,120,5,1,59,40,1172,499,79,42658,Huawei,Active
1304,367,LTE-BLA-RUR-0367-B,LTE,4G LTE,B20,800,10,2,120,8,2,59,43,53,582,337,76315,Huawei,Active
1305,367,NR-BLA-RUR-0367-C,NR,5G NR,n1,2100,20,3,240,4,1,59,41,478,517,361,49968,Huawei,Active
1306,367,LTE-BLA-RUR-0367-C,LTE,4G LTE,B3,1800,20,3,240,5,0,59,40,187,398,297,80733,Huawei,Active
1307,368,NR-SWA-SMA-0368-A,NR,5G NR,n78,3500,100,1,0,5,4,13,41,1141,769,208,95637,Nokia,Active
1308,368,NR-SWA-SMA-0368-B,NR,5G NR,n1,2100,20,2,180,2,1,13,42,323,610,37,42229,Nokia,Active
1309,369,LTE-SWA-MAC-0369-A,LTE,4G LTE,B7,2600,20,1,0,3,4,29,44,286,198,165,66843,Samsung,Active
1310,369,LTE-SWA-MAC-0369-B,LTE,4G LTE,B1,2100,15,2,120,8,0,29,45,213,425,255,15702,Samsung,Active
1311,369,LTE-SWA-MAC-0369-C,LTE,4G LTE,B7,2600,20,3,240,5,2,29,43,211,156,50,46437,Samsung,Active
1312,370,LTE-SWA-MAC-0370-A,LTE,4G LTE,B3,1800,20,1,0,2,0,38,46,163,427,142,87496,Huawei,Active
1313,370,LTE-SWA-MAC-0370-B,LTE,4G LTE,B20,800,10,2,120,5,2,38,42,143,638,100,60792,Huawei,Active
1314,370,LTE-SWA-MAC-0370-C,LTE,4G LTE,B7,2600,20,3,240,3,4,38,45,221,247,234,67234,Huawei,Active
1315,371,NR-SWA-MAC-0371-A,NR,5G NR,n77,3700,80,1,0,4,3,38,45,881,764,250,49459,Nokia,Active
1316,371,NR-SWA-MAC-0371-B,NR,5G NR,n78,3500,100,2,120,4,4,38,43,1132,430,219,25982,Nokia,Active
1317,371,NR-SWA-MAC-0371-C,NR,5G NR,n1,2100,20,3,240,8,4,38,45,376,697,255,50318,Nokia,Active
1318,372,NR-SWA-DAS-0372-A,NR,5G NR,n78,3500,100,1,0,5,4,3,42,1080,387,451,40653,Huawei,Active
1319,372,LTE-SWA-DAS-0372-A,LTE,4G LTE,B20,800,10,1,0,7,5,3,44,82,355,257,75610,Huawei,Active
1320,372,NR-SWA-DAS-0372-B,NR,5G NR,n258,26000,400,2,180,3,5,3,42,2354,414,351,84967,Huawei,Active
1321,372,LTE-SWA-DAS-0372-B,LTE,4G LTE,B3,1800,20,2,180,3,1,3,45,121,282,112,85529,Huawei,Active
1322,373,NR-SWA-SMA-0373-A,NR,5G NR,n1,2100,20,1,0,2,2,11,44,568,563,402,13120,Nokia,Active
1323,373,LTE-SWA-SMA-0373-A,LTE,4G LTE,B20,800,10,1,0,8,0,11,41,109,657,440,28168,Nokia,Active
1324,374,NR-SWA-MAC-0374-A,NR,5G NR,n78,3500,100,1,0,4,4,38,42,1096,667,472,56020,Ericsson,Active
1325,374,NR-SWA-MAC-0374-B,NR,5G NR,n258,26000,400,2,120,2,2,38,46,2928,447,423,97392,Ericsson,Active
1326,374,NR-SWA-MAC-0374-C,NR,5G NR,n28,700,20,3,240,7,5,38,43,356,875,199,10926,Ericsson,Active
1327,375,NR-SWA-SMA-0375-A,NR,5G NR,n28,700,20,1,0,6,4,10,46,461,827,118,85593,Ericsson,Active
1328,375,LTE-SWA-SMA-0375-A,LTE,4G LTE,B20,800,10,1,0,7,5,10,42,62,505,189,67694,Ericsson,Active
1329,375,NR-SWA-SMA-0375-B,NR,5G NR,n258,26000,400,2,180,8,3,10,42,3006,430,418,72106,Ericsson,Active
1330,375,LTE-SWA-SMA-0375-B,LTE,4G LTE,B7,2600,20,2,180,8,2,10,43,298,252,498,61648,Ericsson,Active
1331,376,NR-SWA-ROO-0376-A,NR,5G NR,n78,3500,100,1,0,3,0,18,44,1375,480,343,54829,Huawei,Active
1332,376,LTE-SWA-ROO-0376-A,LTE,4G LTE,B3,1800,20,1,0,4,2,18,42,250,423,474,34254,Huawei,Active
1333,376,NR-SWA-ROO-0376-B,NR,5G NR,n78,3500,100,2,180,2,2,18,44,1302,486,319,80423,Huawei,Active
1334,376,LTE-SWA-ROO-0376-B,LTE,4G LTE,B7,2600,20,2,180,6,4,18,44,335,184,249,28820,Huawei,Active
1335,377,NR-DUN-ROO-0377-A,NR,5G NR,n258,26000,400,1,0,7,2,18,41,2738,353,85,10648,Huawei,Active
1336,378,NR-DUN-SMA-0378-A,NR,5G NR,n258,26000,400,1,0,4,5,5,40,2157,483,212,89603,Nokia,Active
1337,378,LTE-DUN-SMA-0378-A,LTE,4G LTE,B3,1800,20,1,0,8,5,5,41,237,439,330,78968,Nokia,Active
1338,378,NR-DUN-SMA-0378-B,NR,5G NR,n258,26000,400,2,120,2,0,5,43,3607,341,409,72777,Nokia,Active
1339,378,LTE-DUN-SMA-0378-B,LTE,4G LTE,B3,1800,20,2,120,8,3,5,41,178,412,299,14905,Nokia,Active
1340,378,NR-DUN-SMA-0378-C,NR,5G NR,n77,3700,80,3,240,8,0,5,42,966,709,126,17288,Nokia,Active
1341,378,LTE-DUN-SMA-0378-C,LTE,4G LTE,B3,1800,20,3,240,7,1,5,44,122,478,420,41334,Nokia,Active
1342,379,NR-DUN-ROO-0379-A,NR,5G NR,n77,3700,80,1,0,2,0,23,40,820,759,410,76625,Nokia,Active
1343,380,LTE-DUN-MAC-0380-A,LTE,4G LTE,B1,2100,15,1,0,4,2,28,44,105,405,272,52386,Nokia,Maintenance
1344,380,LTE-DUN-MAC-0380-B,LTE,4G LTE,B1,2100,15,2,120,4,2,28,41,233,455,356,47951,Nokia,Maintenance
1345,380,LTE-DUN-MAC-0380-C,LTE,4G LTE,B1,2100,15,3,240,5,0,28,42,139,491,38,46238,Nokia,Maintenance
1346,381,NR-DUN-MAC-0381-A,NR,5G NR,n77,3700,80,1,0,5,2,41,42,1221,611,232,78587,Ericsson,Active
1347,381,LTE-DUN-MAC-0381-A,LTE,4G LTE,B3,1800,20,1,0,5,4,41,44,181,237,102,95218,Ericsson,Active
1348,381,NR-DUN-MAC-0381-B,NR,5G NR,n1,2100,20,2,60,7,1,41,42,533,491,178,62090,Ericsson,Active
1349,381,LTE-DUN-MAC-0381-B,LTE,4G LTE,B7,2600,20,2,60,3,5,41,41,358,260,413,81120,Ericsson,Active
1350,381,NR-DUN-MAC-0381-C,NR,5G NR,n1,2100,20,3,120,5,5,41,42,481,950,34,70814,Ericsson,Active
1351,381,LTE-DUN-MAC-0381-C,LTE,4G LTE,B3,1800,20,3,120,2,5,41,40,183,398,307,90573,Ericsson,Active
1352,381,NR-DUN-MAC-0381-D,NR,5G NR,n1,2100,20,4,180,3,2,41,46,356,842,217,89004,Ericsson,Active
1353,381,LTE-DUN-MAC-0381-D,LTE,4G LTE,B1,2100,15,4,180,7,1,41,44,220,415,100,61555,Ericsson,Active
1354,381,NR-DUN-MAC-0381-E,NR,5G NR,n1,2100,20,5,240,5,4,41,46,445,540,185,25325,Ericsson,Active
1355,381,LTE-DUN-MAC-0381-E,LTE,4G LTE,B7,2600,20,5,240,3,3,41,43,351,267,289,89456,Ericsson,Active
1356,381,NR-DUN-MAC-0381-F,NR,5G NR,n78,3500,100,6,300,2,1,41,45,892,716,476,74808,Ericsson,Active
1357,381,LTE-DUN-MAC-0381-F,LTE,4G LTE,B20,800,10,6,300,2,5,41,46,127,688,317,51000,Ericsson,Active
1358,382,LTE-DUN-MAC-0382-A,LTE,4G LTE,B3,1800,20,1,0,6,5,38,43,102,296,81,23219,Ericsson,Active
1359,382,LTE-DUN-MAC-0382-B,LTE,4G LTE,B3,1800,20,2,120,7,0,38,44,131,387,21,93088,Ericsson,Active
1360,382,LTE-DUN-MAC-0382-C,LTE,4G LTE,B1,2100,15,3,240,3,2,38,46,190,395,370,45476,Ericsson,Active
1361,383,NR-DUN-SMA-0383-A,NR,5G NR,n258,26000,400,1,0,3,0,7,40,3410,293,200,54116,Nokia,Active
1362,383,LTE-DUN-SMA-0383-A,LTE,4G LTE,B7,2600,20,1,0,7,1,7,44,304,205,108,98881,Nokia,Active
1363,383,NR-DUN-SMA-0383-B,NR,5G NR,n28,700,20,2,180,3,2,7,41,318,934,374,27232,Nokia,Active
1364,383,LTE-DUN-SMA-0383-B,LTE,4G LTE,B7,2600,20,2,180,3,5,7,44,232,232,46,46243,Nokia,Active
1365,384,LTE-DUN-SMA-0384-A,LTE,4G LTE,B20,800,10,1,0,7,3,15,42,80,327,160,88027,Samsung,Maintenance
1366,385,NR-DUN-MAC-0385-A,NR,5G NR,n1,2100,20,1,0,7,2,25,41,445,467,31,28499,Huawei,Active
1367,385,LTE-DUN-MAC-0385-A,LTE,4G LTE,B1,2100,15,1,0,3,2,25,40,235,352,249,46702,Huawei,Active
1368,385,NR-DUN-MAC-0385-B,NR,5G NR,n28,700,20,2,120,7,1,25,41,307,617,263,17092,Huawei,Active
1369,385,LTE-DUN-MAC-0385-B,LTE,4G LTE,B7,2600,20,2,120,4,2,25,40,206,185,154,36504,Huawei,Active
1370,385,NR-DUN-MAC-0385-C,NR,5G NR,n78,3500,100,3,240,6,0,25,43,824,764,247,22608,Huawei,Active
1371,385,LTE-DUN-MAC-0385-C,LTE,4G LTE,B3,1800,20,3,240,7,5,25,41,160,368,480,26936,Huawei,Active
1372,386,NR-BRA-SMA-0386-A,NR,5G NR,n258,26000,400,1,0,5,3,13,42,2972,312,175,43718,Ericsson,Maintenance
1373,386,LTE-BRA-SMA-0386-A,LTE,4G LTE,B7,2600,20,1,0,5,1,13,43,301,166,182,72366,Ericsson,Maintenance
1374,386,NR-BRA-SMA-0386-B,NR,5G NR,n77,3700,80,2,180,4,4,13,40,1145,464,147,71361,Ericsson,Maintenance
1375,386,LTE-BRA-SMA-0386-B,LTE,4G LTE,B20,800,10,2,180,5,3,13,40,73,499,173,99566,Ericsson,Maintenance
1376,387,NR-BRA-MAC-0387-A,NR,5G NR,n77,3700,80,1,0,8,4,29,45,1394,411,445,26716,Huawei,Active
1377,387,NR-BRA-MAC-0387-B,NR,5G NR,n1,2100,20,2,60,5,5,29,40,436,583,426,28197,Huawei,Active
1378,387,NR-BRA-MAC-0387-C,NR,5G NR,n78,3500,100,3,120,7,0,29,41,1154,330,452,43381,Huawei,Active
1379,387,NR-BRA-MAC-0387-D,NR,5G NR,n77,3700,80,4,180,6,0,29,43,1451,427,80,71938,Huawei,Active
1380,387,NR-BRA-MAC-0387-E,NR,5G NR,n1,2100,20,5,240,6,1,29,42,576,738,415,68518,Huawei,Active
1381,387,NR-BRA-MAC-0387-F,NR,5G NR,n258,26000,400,6,300,7,4,29,40,2386,310,425,27248,Huawei,Active
1382,388,LTE-BRA-SMA-0388-A,LTE,4G LTE,B20,800,10,1,0,2,5,9,44,78,530,56,29403,Nokia,Active
1383,388,LTE-BRA-SMA-0388-B,LTE,4G LTE,B7,2600,20,2,120,6,5,9,46,288,212,185,51295,Nokia,Active
1384,388,LTE-BRA-SMA-0388-C,LTE,4G LTE,B7,2600,20,3,240,4,1,9,40,370,172,404,21740,Nokia,Active
1385,389,NR-BRA-MAC-0389-A,NR,5G NR,n258,26000,400,1,0,3,0,45,46,3925,295,474,61327,Huawei,Active
1386,389,NR-BRA-MAC-0389-B,NR,5G NR,n28,700,20,2,120,2,5,45,42,345,446,427,42955,Huawei,Active
1387,389,NR-BRA-MAC-0389-C,NR,5G NR,n77,3700,80,3,240,3,3,45,42,1203,428,148,42896,Huawei,Active
1388,390,LTE-BRA-MAC-0390-A,LTE,4G LTE,B3,1800,20,1,0,8,3,43,44,141,488,47,43145,Ericsson,Degraded
1389,390,LTE-BRA-MAC-0390-B,LTE,4G LTE,B3,1800,20,2,60,7,0,43,43,140,203,322,29693,Ericsson,Degraded
1390,390,LTE-BRA-MAC-0390-C,LTE,4G LTE,B3,1800,20,3,120,7,4,43,41,213,403,163,30605,Ericsson,Degraded
1391,390,LTE-BRA-MAC-0390-D,LTE,4G LTE,B7,2600,20,4,180,8,5,43,44,330,162,462,68463,Ericsson,Degraded
1392,390,LTE-BRA-MAC-0390-E,LTE,4G LTE,B1,2100,15,5,240,2,4,43,41,223,254,96,80832,Ericsson,Degraded
1393,390,LTE-BRA-MAC-0390-F,LTE,4G LTE,B1,2100,15,6,300,2,0,43,44,155,220,22,17863,Ericsson,Degraded
1394,391,NR-BRA-MAC-0391-A,NR,5G NR,n258,26000,400,1,0,4,4,31,45,2433,271,440,65591,Ericsson,Active
1395,391,NR-BRA-MAC-0391-B,NR,5G NR,n258,26000,400,2,120,4,2,31,43,3908,428,189,82289,Ericsson,Active
1396,391,NR-BRA-MAC-0391-C,NR,5G NR,n258,26000,400,3,240,3,4,31,45,2246,445,158,70623,Ericsson,Active
1397,392,NR-BRA-SMA-0392-A,NR,5G NR,n78,3500,100,1,0,4,3,14,45,1047,448,110,38864,Nokia,Active
1398,392,LTE-BRA-SMA-0392-A,LTE,4G LTE,B3,1800,20,1,0,4,5,14,46,173,393,497,97838,Nokia,Active
1399,392,NR-BRA-SMA-0392-B,NR,5G NR,n258,26000,400,2,180,4,0,14,42,3752,470,151,63846,Nokia,Active
1400,392,LTE-BRA-SMA-0392-B,LTE,4G LTE,B3,1800,20,2,180,5,2,14,43,185,261,104,51101,Nokia,Active
1401,393,NR-BRA-MAC-0393-A,NR,5G NR,n78,3500,100,1,0,2,5,45,46,1327,487,255,61889,Nokia,Active
1402,393,LTE-BRA-MAC-0393-A,LTE,4G LTE,B7,2600,20,1,0,4,4,45,43,291,294,167,63980,Nokia,Active
1403,393,NR-BRA-MAC-0393-B,NR,5G NR,n78,3500,100,2,60,7,1,45,45,842,702,112,68681,Nokia,Active
1404,393,LTE-BRA-MAC-0393-B,LTE,4G LTE,B1,2100,15,2,60,6,3,45,45,139,293,139,77611,Nokia,Active
1405,393,NR-BRA-MAC-0393-C,NR,5G NR,n28,700,20,3,120,2,4,45,41,371,490,94,26761,Nokia,Active
1406,393,LTE-BRA-MAC-0393-C,LTE,4G LTE,B1,2100,15,3,120,4,2,45,43,123,335,469,87053,Nokia,Active
1407,393,NR-BRA-MAC-0393-D,NR,5G NR,n28,700,20,4,180,7,1,45,41,401,864,248,61969,Nokia,Active
1408,393,LTE-BRA-MAC-0393-D,LTE,4G LTE,B7,2600,20,4,180,2,2,45,41,211,219,479,66314,Nokia,Active
1409,393,NR-BRA-MAC-0393-E,NR,5G NR,n28,700,20,5,240,3,4,45,46,409,458,241,16060,Nokia,Active
1410,393,LTE-BRA-MAC-0393-E,LTE,4G LTE,B20,800,10,5,240,3,1,45,44,78,549,286,28709,Nokia,Active
1411,393,NR-BRA-MAC-0393-F,NR,5G NR,n78,3500,100,6,300,8,1,45,42,816,617,326,29477,Nokia,Active
1412,393,LTE-BRA-MAC-0393-F,LTE,4G LTE,B1,2100,15,6,300,3,4,45,45,148,278,189,14317,Nokia,Active
1413,394,NR-BRA-MAC-0394-A,NR,5G NR,n78,3500,100,1,0,4,4,38,43,1489,641,459,27443,Huawei,Active
1414,394,LTE-BRA-MAC-0394-A,LTE,4G LTE,B1,2100,15,1,0,8,3,38,45,106,435,330,97505,Huawei,Active
1415,394,NR-BRA-MAC-0394-B,NR,5G NR,n1,2100,20,2,120,6,0,38,44,468,602,239,80581,Huawei,Active
1416,394,LTE-BRA-MAC-0394-B,LTE,4G LTE,B3,1800,20,2,120,5,3,38,45,175,455,319,13151,Huawei,Active
1417,394,NR-BRA-MAC-0394-C,NR,5G NR,n78,3500,100,3,240,3,2,38,42,1248,558,204,66484,Huawei,Active
1418,394,LTE-BRA-MAC-0394-C,LTE,4G LTE,B7,2600,20,3,240,7,4,38,41,296,229,220,99690,Huawei,Active
1419,395,NR-WOL-MAC-0395-A,NR,5G NR,n78,3500,100,1,0,6,5,42,42,1496,795,107,77900,Huawei,Active
1420,395,NR-WOL-MAC-0395-B,NR,5G NR,n258,26000,400,2,120,7,5,42,42,3035,281,463,12149,Huawei,Active
1421,395,NR-WOL-MAC-0395-C,NR,5G NR,n1,2100,20,3,240,6,1,42,42,467,743,403,92996,Huawei,Active
1422,396,NR-WOL-SMA-0396-A,NR,5G NR,n258,26000,400,1,0,5,1,10,43,2338,492,194,84129,Ericsson,Active
1423,396,LTE-WOL-SMA-0396-A,LTE,4G LTE,B3,1800,20,1,0,4,3,10,45,153,273,417,30819,Ericsson,Active
1424,397,LTE-WOL-ROO-0397-A,LTE,4G LTE,B7,2600,20,1,0,7,3,17,44,262,227,419,89395,Samsung,Active
1425,398,NR-WOL-MAC-0398-A,NR,5G NR,n77,3700,80,1,0,2,5,42,45,1284,792,138,71279,Huawei,Active
1426,398,LTE-WOL-MAC-0398-A,LTE,4G LTE,B3,1800,20,1,0,4,5,42,42,149,323,448,66416,Huawei,Active
1427,398,NR-WOL-MAC-0398-B,NR,5G NR,n258,26000,400,2,120,2,2,42,40,2814,253,479,49093,Huawei,Active
1428,398,LTE-WOL-MAC-0398-B,LTE,4G LTE,B7,2600,20,2,120,2,3,42,46,222,289,262,61885,Huawei,Active
1429,398,NR-WOL-MAC-0398-C,NR,5G NR,n77,3700,80,3,240,6,3,42,46,1314,716,378,78151,Huawei,Active
1430,398,LTE-WOL-MAC-0398-C,LTE,4G LTE,B7,2600,20,3,240,4,2,42,44,357,193,457,43399,Huawei,Active
1431,399,NR-WOL-MAC-0399-A,NR,5G NR,n78,3500,100,1,0,8,5,26,45,1051,648,465,91618,Samsung,Active
1432,399,LTE-WOL-MAC-0399-A,LTE,4G LTE,B1,2100,15,1,0,5,4,26,45,121,466,165,64668,Samsung,Active
1433,399,NR-WOL-MAC-0399-B,NR,5G NR,n78,3500,100,2,60,4,2,26,40,1035,641,435,83589,Samsung,Active
1434,399,LTE-WOL-MAC-0399-B,LTE,4G LTE,B3,1800,20,2,60,6,1,26,44,160,251,14,25899,Samsung,Active
1435,399,NR-WOL-MAC-0399-C,NR,5G NR,n258,26000,400,3,120,4,3,26,43,3186,297,299,18928,Samsung,Active
1436,399,LTE-WOL-MAC-0399-C,LTE,4G LTE,B3,1800,20,3,120,5,4,26,46,152,452,126,92790,Samsung,Active
1437,399,NR-WOL-MAC-0399-D,NR,5G NR,n1,2100,20,4,180,2,5,26,41,582,402,81,13644,Samsung,Active
1438,399,LTE-WOL-MAC-0399-D,LTE,4G LTE,B20,800,10,4,180,2,4,26,46,99,410,187,33642,Samsung,Active
1439,399,NR-WOL-MAC-0399-E,NR,5G NR,n78,3500,100,5,240,3,1,26,44,806,621,50,57685,Samsung,Active
1440,399,LTE-WOL-MAC-0399-E,LTE,4G LTE,B3,1800,20,5,240,3,1,26,46,155,237,422,61770,Samsung,Active
1441,399,NR-WOL-MAC-0399-F,NR,5G NR,n77,3700,80,6,300,4,0,26,44,1495,334,283,33256,Samsung,Active
1442,399,LTE-WOL-MAC-0399-F,LTE,4G LTE,B20,800,10,6,300,2,1,26,41,71,548,62,81993,Samsung,Active
1443,400,LTE-WOL-ROO-0400-A,LTE,4G LTE,B7,2600,20,1,0,2,0,20,41,323,197,318,55571,Huawei,Active
1444,400,LTE-WOL-ROO-0400-B,LTE,4G LTE,B20,800,10,2,180,7,3,20,43,81,350,325,51969,Huawei,Active
1445,401,NR-WOL-ROO-0401-A,NR,5G NR,n258,26000,400,1,0,7,5,25,40,3851,494,3,10747,Nokia,Active
1446,401,LTE-WOL-ROO-0401-A,LTE,4G LTE,B20,800,10,1,0,7,5,25,40,133,597,487,70675,Nokia,Active
1447,402,NR-WOL-MAC-0402-A,NR,5G NR,n258,26000,400,1,0,8,1,45,46,3779,375,387,32828,Huawei,Active
1448,402,NR-WOL-MAC-0402-B,NR,5G NR,n28,700,20,2,120,3,2,45,41,458,942,401,76887,Huawei,Active
1449,402,NR-WOL-MAC-0402-C,NR,5G NR,n258,26000,400,3,240,2,2,45,42,2232,390,368,74593,Huawei,Active
