record_id,site_id,measurement_date,energy_kwh,renewable_kwh,grid_kwh,renewable_pct,carbon_emissions_kg,pue_ratio,cooling_kwh,equipment_kwh
13252,427,2025-07-09,845.2,400.73,444.47,47.4,88.89,1.78,196.99,586.61
13253,428,2025-07-09,165.33,81.84,83.49,49.5,16.7,1.76,50.26,104.92
13254,429,2025-07-09,326.05,148.83,177.22,45.6,35.44,1.5,114.65,177.71
13255,430,2025-07-09,237.24,129.08,108.16,54.4,21.63,1.45,85.02,164.82
13256,431,2025-07-09,1405.18,676.44,728.75,48.1,145.75,1.5,379.44,762.89
13257,432,2025-07-09,312.97,152.26,160.71,48.6,32.14,1.69,119.19,173.04
13258,433,2025-07-09,1478.22,795.93,682.3,53.8,136.46,1.43,356.74,1005.2
13259,434,2025-07-09,169.35,81.96,87.39,48.4,17.48,1.57,60.57,94.89
13260,435,2025-07-09,291.14,137.66,153.48,47.3,30.7,1.31,59.91,173.05
13261,436,2025-07-09,286.16,129.66,156.5,45.3,31.3,1.65,81.85,178.13
13262,437,2025-07-09,143.82,70.31,73.51,48.9,14.7,1.66,31.52,95.67
13263,438,2025-07-09,1434.49,744.64,689.85,51.9,137.97,1.61,379.51,770.42
13264,439,2025-07-09,218.77,110.76,108.01,50.6,21.6,1.42,85.57,129.05
13265,440,2025-07-09,162.85,78.77,84.08,48.4,16.82,1.65,42.95,86.65
13266,441,2025-07-09,1298.77,600.13,698.65,46.2,139.73,1.38,273.87,822.04
13267,442,2025-07-09,1511.78,680.39,831.39,45.0,166.28,1.51,382.03,968.61
13268,443,2025-07-09,1027.63,523.31,504.32,50.9,100.86,1.67,389.32,562.98
13269,444,2025-07-09,366.49,186.52,179.96,50.9,35.99,1.41,84.05,247.92
13270,445,2025-07-09,1551.74,718.02,833.73,46.3,166.75,1.7,472.04,799.16
13271,446,2025-07-09,1102.87,557.19,545.67,50.5,109.13,1.77,275.75,636.41
13272,447,2025-07-09,1464.93,758.75,706.18,51.8,141.24,1.38,294.92,906.87
13273,448,2025-07-09,302.83,162.14,140.69,53.5,28.14,1.58,69.19,183.25
13274,449,2025-07-09,307.92,154.08,153.84,50.0,30.77,1.65,102.23,164.52
13275,450,2025-07-09,1626.64,727.09,899.55,44.7,179.91,1.6,583.9,995.12
13276,451,2025-07-09,184.95,83.85,101.1,45.3,20.22,1.34,71.19,96.5
13277,452,2025-07-09,502.05,240.45,261.6,47.9,52.32,1.65,177.6,291.18
13278,453,2025-07-09,160.33,83.24,77.09,51.9,15.42,1.57,46.92,91.56
13279,454,2025-07-09,81.92,39.86,42.05,48.7,8.41,1.49,29.82,45.51
13280,455,2025-07-09,900.55,456.73,443.82,50.7,88.76,1.65,286.92,516.39
13281,456,2025-07-09,854.53,449.15,405.38,52.6,81.08,1.69,215.82,572.51
13282,457,2025-07-09,124.57,62.03,62.54,49.8,12.51,1.69,28.82,78.53
13283,458,2025-07-09,446.96,210.92,236.04,47.2,47.21,1.45,141.39,265.33
13284,459,2025-07-09,399.88,209.66,190.22,52.4,38.04,1.53,130.14,228.79
13285,460,2025-07-09,1104.98,554.43,550.55,50.2,110.11,1.54,356.47,667.84
13286,461,2025-07-09,1086.31,557.53,528.78,51.3,105.76,1.32,399.52,650.67
13287,462,2025-07-09,1159.87,620.94,538.94,53.5,107.79,1.76,368.47,647.78
13288,463,2025-07-09,1654.53,816.89,837.64,49.4,167.53,1.39,480.0,983.51
13289,464,2025-07-09,1090.27,554.69,535.58,50.9,107.12,1.7,311.04,580.65
13290,465,2025-07-09,249.51,123.93,125.58,49.7,25.12,1.54,59.25,165.34
13291,466,2025-07-09,1464.36,762.24,702.12,52.1,140.42,1.4,465.78,973.51
13292,467,2025-07-09,915.71,490.3,425.41,53.5,85.08,1.79,339.42,565.96
13293,468,2025-07-09,120.53,61.89,58.65,51.3,11.73,1.44,29.93,75.88
13294,469,2025-07-09,176.16,85.03,91.13,48.3,18.23,1.74,48.22,95.69
13295,470,2025-07-09,1709.66,888.86,820.79,52.0,164.16,1.35,498.45,936.81
13296,471,2025-07-09,272.57,144.19,128.38,52.9,25.68,1.49,85.15,166.92
13297,472,2025-07-09,503.53,238.49,265.04,47.4,53.01,1.53,113.75,332.52
13298,473,2025-07-09,1567.1,742.6,824.5,47.4,164.9,1.63,337.66,887.62
13299,474,2025-07-09,339.11,162.3,176.81,47.9,35.36,1.59,130.67,232.92
13300,475,2025-07-09,1580.54,787.56,792.97,49.8,158.59,1.52,539.8,967.16
13301,1,2025-07-16,194.21,93.44,100.77,48.1,20.15,1.46,54.44,126.41
13302,2,2025-07-16,313.53,172.39,141.14,55.0,28.23,1.49,111.2,176.21
13303,3,2025-07-16,1265.38,603.19,662.19,47.7,132.44,1.49,260.39,808.09
13304,4,2025-07-16,298.32,159.33,138.99,53.4,27.8,1.52,108.43,160.17
13305,5,2025-07-16,1191.44,547.7,643.73,46.0,128.75,1.34,321.16,770.57
13306,6,2025-07-16,1326.68,646.97,679.71,48.8,135.94,1.61,332.63,856.49
13307,7,2025-07-16,237.11,113.0,124.11,47.7,24.82,1.45,81.81,124.64
13308,8,2025-07-16,241.41,125.39,116.03,51.9,23.21,1.35,58.66,168.75
13309,9,2025-07-16,166.45,85.38,81.07,51.3,16.21,1.47,36.69,111.21
13310,10,2025-07-16,119.28,64.67,54.61,54.2,10.92,1.56,38.46,63.47
13311,11,2025-07-16,1169.23,545.18,624.06,46.6,124.81,1.35,245.22,672.2
13312,12,2025-07-16,321.69,169.56,152.14,52.7,30.43,1.31,83.55,201.15
13313,13,2025-07-16,1535.78,823.27,712.51,53.6,142.5,1.31,564.33,890.49
13314,14,2025-07-16,236.71,125.39,111.32,53.0,22.26,1.66,54.84,143.47
13315,15,2025-07-16,1555.6,853.42,702.17,54.9,140.43,1.39,620.6,949.91
13316,16,2025-07-16,104.82,47.52,57.31,45.3,11.46,1.59,35.27,66.57
13317,17,2025-07-16,415.05,227.51,187.53,54.8,37.51,1.76,152.87,218.17
13318,18,2025-07-16,307.89,141.32,166.56,45.9,33.31,1.6,115.64,186.79
13319,19,2025-07-16,167.86,81.33,86.54,48.4,17.31,1.72,35.98,107.98
13320,20,2025-07-16,1329.25,651.22,678.02,49.0,135.6,1.35,372.18,788.48
13321,21,2025-07-16,136.3,74.81,61.5,54.9,12.3,1.71,36.03,92.08
13322,22,2025-07-16,91.01,48.28,42.73,53.0,8.55,1.64,28.49,48.35
13323,23,2025-07-16,257.4,124.49,132.91,48.4,26.58,1.7,78.7,133.99
13324,24,2025-07-16,1339.1,636.2,702.9,47.5,140.58,1.73,414.53,811.75
13325,25,2025-07-16,272.94,129.24,143.7,47.4,28.74,1.52,58.69,180.07
13326,26,2025-07-16,145.35,74.2,71.15,51.1,14.23,1.55,33.35,88.78
13327,27,2025-07-16,1113.96,530.85,583.12,47.7,116.62,1.63,343.09,770.43
13328,28,2025-07-16,1542.1,818.97,723.13,53.1,144.63,1.72,569.0,909.0
13329,29,2025-07-16,217.63,106.43,111.2,48.9,22.24,1.56,84.62,119.92
13330,30,2025-07-16,1048.08,542.69,505.39,51.8,101.08,1.75,226.49,527.5
13331,31,2025-07-16,119.93,61.84,58.09,51.6,11.62,1.73,35.24,62.25
13332,32,2025-07-16,485.87,239.15,246.72,49.2,49.34,1.63,161.29,278.0
13333,33,2025-07-16,106.81,54.12,52.69,50.7,10.54,1.66,22.95,72.21
13334,34,2025-07-16,1720.08,807.81,912.27,47.0,182.45,1.46,601.25,947.02
13335,35,2025-07-16,496.67,262.41,234.26,52.8,46.85,1.41,139.99,316.36
13336,36,2025-07-16,343.88,170.44,173.44,49.6,34.69,1.36,109.08,200.03
13337,37,2025-07-16,146.6,79.8,66.8,54.4,13.36,1.7,43.44,100.91
13338,38,2025-07-16,136.84,61.99,74.85,45.3,14.97,1.7,42.79,75.63
13339,39,2025-07-16,140.8,69.52,71.28,49.4,14.26,1.32,29.42,98.08
13340,40,2025-07-16,300.4,162.67,137.73,54.2,27.55,1.55,87.87,200.2
13341,41,2025-07-16,167.53,83.11,84.42,49.6,16.88,1.59,66.71,107.32
13342,42,2025-07-16,139.97,76.6,63.37,54.7,12.67,1.43,42.46,72.44
13343,43,2025-07-16,190.11,90.2,99.91,47.4,19.98,1.51,63.06,122.31
13344,44,2025-07-16,1520.98,749.08,771.9,49.3,154.38,1.72,468.12,979.54
13345,45,2025-07-16,199.44,103.4,96.04,51.8,19.21,1.71,60.73,110.38
13346,46,2025-07-16,1463.94,694.38,769.56,47.4,153.91,1.67,450.56,997.69
13347,47,2025-07-16,1125.46,582.16,543.29,51.7,108.66,1.58,233.85,753.65
13348,48,2025-07-16,154.71,80.33,74.38,51.9,14.88,1.64,51.19,101.6
13349,49,2025-07-16,275.87,148.99,126.88,54.0,25.38,1.71,99.8,183.69
13350,50,2025-07-16,114.42,58.82,55.6,51.4,11.12,1.71,26.84,60.95
13351,51,2025-07-16,320.24,166.46,153.78,52.0,30.76,1.66,115.48,162.8
13352,52,2025-07-16,257.06,135.55,121.51,52.7,24.3,1.47,89.82,151.72
13353,53,2025-07-16,102.72,51.5,51.22,50.1,10.24,1.4,38.72,57.41
13354,54,2025-07-16,1487.76,802.96,684.8,54.0,136.96,1.31,324.61,795.74
13355,55,2025-07-16,300.08,153.32,146.76,51.1,29.35,1.44,91.49,206.75
13356,56,2025-07-16,256.85,127.95,128.9,49.8,25.78,1.49,57.92,158.29
13357,57,2025-07-16,285.89,150.43,135.46,52.6,27.09,1.72,87.73,172.84
13358,58,2025-07-16,1423.48,713.98,709.5,50.2,141.9,1.57,486.91,994.02
13359,59,2025-07-16,1289.07,698.95,590.12,54.2,118.02,1.77,284.71,882.67
13360,60,2025-07-16,230.58,115.15,115.43,49.9,23.09,1.44,63.85,150.32
13361,61,2025-07-16,1105.7,592.28,513.42,53.6,102.68,1.69,338.87,714.97
13362,62,2025-07-16,247.01,114.78,132.23,46.5,26.45,1.32,63.08,165.49
13363,63,2025-07-16,73.38,35.22,38.15,48.0,7.63,1.32,28.63,46.67
13364,64,2025-07-16,1419.07,740.2,678.87,52.2,135.77,1.6,448.26,906.96
13365,65,2025-07-16,127.72,60.8,66.93,47.6,13.39,1.58,48.91,81.06
13366,66,2025-07-16,236.9,109.0,127.91,46.0,25.58,1.45,62.71,129.68
13367,67,2025-07-16,145.02,76.12,68.89,52.5,13.78,1.64,36.5,92.95
13368,68,2025-07-16,348.23,188.11,160.13,54.0,32.03,1.63,97.37,189.36
13369,69,2025-07-16,155.97,81.09,74.88,52.0,14.98,1.7,48.61,81.04
13370,70,2025-07-16,1536.86,799.92,736.94,52.0,147.39,1.77,345.36,872.98
13371,71,2025-07-16,204.82,99.21,105.61,48.4,21.12,1.38,73.79,107.75
13372,72,2025-07-16,268.24,124.59,143.65,46.4,28.73,1.37,95.08,150.19
13373,73,2025-07-16,1552.82,827.98,724.84,53.3,144.97,1.67,618.23,958.46
13374,74,2025-07-16,1357.24,687.27,669.97,50.6,133.99,1.5,331.54,751.29
13375,75,2025-07-16,259.48,118.28,141.2,45.6,28.24,1.31,93.67,133.42
13376,76,2025-07-16,146.23,73.26,72.97,50.1,14.59,1.74,51.72,80.88
13377,77,2025-07-16,228.49,108.74,119.75,47.6,23.95,1.56,80.74,155.02
13378,78,2025-07-16,1066.92,585.67,481.25,54.9,96.25,1.73,360.77,655.54
13379,79,2025-07-16,1593.25,773.16,820.09,48.5,164.02,1.57,348.27,991.74
13380,80,2025-07-16,1774.97,928.9,846.07,52.3,169.21,1.77,550.25,1015.03
13381,81,2025-07-16,139.18,76.43,62.75,54.9,12.55,1.46,43.73,75.97
13382,82,2025-07-16,1234.37,666.75,567.62,54.0,113.52,1.38,442.08,684.93
13383,83,2025-07-16,134.9,68.39,66.51,50.7,13.3,1.43,51.61,71.96
13384,84,2025-07-16,349.4,178.58,170.82,51.1,34.16,1.31,113.7,235.58
13385,85,2025-07-16,1378.23,661.06,717.17,48.0,143.43,1.76,320.3,877.6
13386,86,2025-07-16,386.52,184.38,202.14,47.7,40.43,1.79,119.77,248.55
13387,87,2025-07-16,334.9,170.14,164.76,50.8,32.95,1.57,75.68,179.67
13388,88,2025-07-16,1215.71,622.81,592.9,51.2,118.58,1.69,332.54,806.39
13389,89,2025-07-16,523.46,246.54,276.92,47.1,55.38,1.44,116.66,361.88
13390,90,2025-07-16,930.96,475.99,454.97,51.1,90.99,1.5,329.73,589.86
13391,91,2025-07-16,111.16,60.91,50.25,54.8,10.05,1.58,41.16,60.5
13392,92,2025-07-16,381.96,190.07,191.88,49.8,38.38,1.59,79.27,207.66
13393,93,2025-07-16,232.85,108.76,124.09,46.7,24.82,1.34,80.09,139.68
13394,94,2025-07-16,126.15,66.42,59.72,52.7,11.94,1.35,25.46,72.01
13395,95,2025-07-16,122.67,66.98,55.68,54.6,11.14,1.5,32.33,64.48
13396,96,2025-07-16,490.93,243.05,247.88,49.5,49.58,1.61,123.27,320.42
13397,97,2025-07-16,238.99,115.57,123.41,48.4,24.68,1.54,61.63,143.51
13398,98,2025-07-16,115.51,61.7,53.81,53.4,10.76,1.54,44.7,80.08
13399,99,2025-07-16,1292.02,694.61,597.41,53.8,119.48,1.36,482.23,797.1
13400,100,2025-07-16,483.16,259.89,223.27,53.8,44.65,1.42,98.73,313.07
13401,101,2025-07-16,132.25,71.84,60.41,54.3,12.08,1.55,46.86,85.53
13402,102,2025-07-16,116.18,55.17,61.01,47.5,12.2,1.41,32.11,80.95
13403,103,2025-07-16,233.24,121.16,112.08,51.9,22.42,1.6,49.26,143.83
13404,104,2025-07-16,406.63,190.67,215.96,46.9,43.19,1.47,81.92,217.55
13405,105,2025-07-16,1321.52,708.75,612.77,53.6,122.55,1.62,465.5,730.03
13406,106,2025-07-16,78.13,42.31,35.83,54.1,7.17,1.76,17.93,54.32
13407,107,2025-07-16,184.58,98.5,86.08,53.4,17.22,1.8,42.29,108.97
13408,108,2025-07-16,1535.84,804.55,731.29,52.4,146.26,1.6,579.19,1041.38
13409,109,2025-07-16,1148.64,630.5,518.13,54.9,103.63,1.39,378.86,679.4
13410,110,2025-07-16,334.1,161.91,172.19,48.5,34.44,1.68,94.7,194.7
13411,111,2025-07-16,179.34,92.8,86.54,51.7,17.31,1.63,52.51,112.37
13412,112,2025-07-16,334.64,164.57,170.07,49.2,34.01,1.38,116.48,198.69
13413,113,2025-07-16,1261.35,623.65,637.69,49.4,127.54,1.3,484.72,841.19
13414,114,2025-07-16,253.13,124.78,128.35,49.3,25.67,1.58,72.34,154.05
13415,115,2025-07-16,423.15,221.83,201.33,52.4,40.27,1.36,133.36,236.31
13416,116,2025-07-16,242.49,118.71,123.78,49.0,24.76,1.73,89.16,122.16
13417,117,2025-07-16,237.62,127.5,110.12,53.7,22.02,1.46,59.98,157.6
13418,118,2025-07-16,1310.4,633.28,677.12,48.3,135.42,1.36,446.52,832.16
13419,119,2025-07-16,332.32,151.12,181.2,45.5,36.24,1.66,128.58,206.48
13420,120,2025-07-16,1173.23,579.92,593.31,49.4,118.66,1.69,261.59,726.97
13421,121,2025-07-16,193.1,93.49,99.61,48.4,19.92,1.39,76.2,111.44
13422,122,2025-07-16,345.08,169.99,175.09,49.3,35.02,1.66,127.3,201.97
13423,123,2025-07-16,248.74,133.03,115.71,53.5,23.14,1.43,95.07,147.67
13424,124,2025-07-16,340.36,180.72,159.64,53.1,31.93,1.62,120.9,220.93
13425,125,2025-07-16,71.07,32.61,38.45,45.9,7.69,1.62,20.67,47.74
13426,126,2025-07-16,204.43,98.94,105.49,48.4,21.1,1.62,60.54,106.71
13427,127,2025-07-16,1165.95,551.26,614.69,47.3,122.94,1.59,289.32,651.76
13428,128,2025-07-16,362.47,188.99,173.48,52.1,34.7,1.34,133.76,196.74
13429,129,2025-07-16,201.34,106.15,95.19,52.7,19.04,1.45,60.02,140.22
13430,130,2025-07-16,125.78,62.06,63.72,49.3,12.74,1.8,37.95,66.19
13431,131,2025-07-16,1166.17,628.74,537.43,53.9,107.49,1.5,347.71,616.4
13432,132,2025-07-16,295.76,138.22,157.54,46.7,31.51,1.44,80.22,186.58
13433,133,2025-07-16,270.62,138.26,132.36,51.1,26.47,1.58,82.93,160.49
13434,134,2025-07-16,348.84,183.11,165.73,52.5,33.15,1.39,138.03,238.03
13435,135,2025-07-16,61.1,29.44,31.65,48.2,6.33,1.64,14.59,40.43
13436,136,2025-07-16,251.35,128.29,123.06,51.0,24.61,1.46,90.03,173.64
13437,137,2025-07-16,330.04,173.52,156.52,52.6,31.3,1.68,80.31,170.1
13438,138,2025-07-16,1211.14,583.14,628.0,48.1,125.6,1.68,244.7,624.07
13439,139,2025-07-16,207.48,97.82,109.66,47.1,21.93,1.64,43.79,112.66
13440,140,2025-07-16,213.2,101.59,111.62,47.6,22.32,1.78,49.81,127.07
13441,141,2025-07-16,146.71,66.06,80.65,45.0,16.13,1.33,48.83,95.77
13442,142,2025-07-16,1398.8,677.93,720.86,48.5,144.17,1.66,376.08,720.82
13443,143,2025-07-16,567.07,259.7,307.38,45.8,61.48,1.52,195.84,336.19
13444,144,2025-07-16,931.38,489.21,442.17,52.5,88.43,1.73,210.4,576.22
13445,145,2025-07-16,174.52,83.88,90.64,48.1,18.13,1.38,60.28,105.87
13446,146,2025-07-16,252.54,121.26,131.27,48.0,26.25,1.53,63.02,139.89
13447,147,2025-07-16,249.71,124.0,125.7,49.7,25.14,1.76,94.08,137.89
13448,148,2025-07-16,143.23,66.76,76.48,46.6,15.3,1.54,49.1,84.13
13449,149,2025-07-16,102.43,47.15,55.28,46.0,11.06,1.39,26.92,51.99
13450,150,2025-07-16,1819.17,946.22,872.95,52.0,174.59,1.45,560.35,1075.05
13451,151,2025-07-16,140.28,76.53,63.76,54.6,12.75,1.47,43.98,97.36
13452,152,2025-07-16,300.14,135.1,165.03,45.0,33.01,1.52,67.84,163.6
13453,153,2025-07-16,1686.12,922.95,763.16,54.7,152.63,1.33,387.58,1053.29
13454,154,2025-07-16,1499.9,774.94,724.96,51.7,144.99,1.61,521.95,920.77
13455,155,2025-07-16,71.85,34.18,37.67,47.6,7.53,1.36,27.15,47.59
13456,156,2025-07-16,403.66,202.71,200.95,50.2,40.19,1.56,113.82,263.46
13457,157,2025-07-16,250.4,128.31,122.09,51.2,24.42,1.62,68.08,173.14
13458,158,2025-07-16,1617.85,791.97,825.88,49.0,165.18,1.64,525.71,1034.39
13459,159,2025-07-16,224.22,109.22,115.0,48.7,23.0,1.33,86.96,131.92
13460,160,2025-07-16,1045.08,568.82,476.26,54.4,95.25,1.42,318.8,681.97
13461,161,2025-07-16,1024.79,539.32,485.47,52.6,97.09,1.37,293.04,709.81
13462,162,2025-07-16,309.45,150.64,158.81,48.7,31.76,1.35,82.82,201.2
13463,163,2025-07-16,211.22,96.21,115.02,45.5,23.0,1.53,63.4,125.81
13464,164,2025-07-16,337.79,172.58,165.21,51.1,33.04,1.38,68.84,222.1
13465,165,2025-07-16,922.32,476.89,445.43,51.7,89.09,1.47,242.18,608.3
13466,166,2025-07-16,444.98,214.47,230.51,48.2,46.1,1.51,121.16,289.16
13467,167,2025-07-16,1023.22,512.88,510.34,50.1,102.07,1.31,405.79,545.58
13468,168,2025-07-16,1188.9,644.21,544.69,54.2,108.94,1.75,469.96,752.92
13469,169,2025-07-16,135.69,67.73,67.96,49.9,13.59,1.47,51.55,84.3
13470,170,2025-07-16,1124.66,573.55,551.12,51.0,110.22,1.64,249.84,619.69
13471,171,2025-07-16,215.67,114.86,100.8,53.3,20.16,1.6,85.68,113.86
13472,172,2025-07-16,1632.19,836.32,795.88,51.2,159.18,1.56,365.68,901.52
13473,173,2025-07-16,132.76,63.27,69.48,47.7,13.9,1.37,45.88,87.29
13474,174,2025-07-16,84.15,39.67,44.48,47.1,8.9,1.75,23.64,45.32
13475,175,2025-07-16,1453.27,787.28,665.98,54.2,133.2,1.46,471.49,761.34
13476,176,2025-07-16,141.53,65.45,76.08,46.2,15.22,1.34,46.72,84.8
13477,177,2025-07-16,1331.81,700.66,631.15,52.6,126.23,1.76,307.7,912.23
13478,178,2025-07-16,469.37,252.36,217.0,53.8,43.4,1.64,147.32,237.64
13479,179,2025-07-16,983.91,485.71,498.21,49.4,99.64,1.3,380.29,678.38
13480,180,2025-07-16,1297.28,677.44,619.84,52.2,123.97,1.37,260.19,886.71
13481,181,2025-07-16,83.4,39.07,44.33,46.8,8.87,1.73,30.55,52.17
13482,182,2025-07-16,131.8,66.23,65.57,50.3,13.11,1.52,32.16,79.22
13483,183,2025-07-16,1320.72,705.99,614.74,53.5,122.95,1.76,302.45,820.42
13484,184,2025-07-16,1671.65,752.96,918.69,45.0,183.74,1.47,550.81,1134.7
13485,185,2025-07-16,1190.65,654.83,535.81,55.0,107.16,1.68,429.52,619.97
13486,186,2025-07-16,237.31,128.75,108.56,54.3,21.71,1.6,89.8,136.75
13487,187,2025-07-16,278.21,151.1,127.11,54.3,25.42,1.46,72.15,156.67
13488,188,2025-07-16,420.54,204.32,216.22,48.6,43.24,1.44,97.54,243.92
13489,189,2025-07-16,1163.41,564.53,598.88,48.5,119.78,1.51,355.49,646.08
13490,190,2025-07-16,1071.63,563.32,508.31,52.6,101.66,1.32,312.53,684.12
13491,191,2025-07-16,1420.66,739.34,681.31,52.0,136.26,1.39,530.71,804.05
13492,192,2025-07-16,108.91,50.53,58.38,46.4,11.68,1.73,28.86,56.45
13493,193,2025-07-16,1328.66,671.52,657.14,50.5,131.43,1.69,389.82,758.47
13494,194,2025-07-16,241.95,125.79,116.16,52.0,23.23,1.38,87.51,154.23
13495,195,2025-07-16,138.48,74.51,63.96,53.8,12.79,1.57,43.33,84.63
13496,196,2025-07-16,289.31,142.41,146.9,49.2,29.38,1.69,106.03,154.68
13497,197,2025-07-16,1195.04,568.31,626.73,47.6,125.35,1.6,331.63,729.19
13498,198,2025-07-16,120.53,54.25,66.28,45.0,13.26,1.44,34.55,60.29
13499,199,2025-07-16,318.35,145.36,172.99,45.7,34.6,1.41,104.56,182.2
13500,200,2025-07-16,102.26,50.75,51.51,49.6,10.3,1.67,34.08,59.7
13501,201,2025-07-16,342.4,174.74,167.66,51.0,33.53,1.62,119.07,219.9
13502,202,2025-07-16,246.29,111.92,134.37,45.4,26.87,1.3,83.96,133.7
13503,203,2025-07-16,134.83,69.16,65.67,51.3,13.13,1.72,47.59,80.45
13504,204,2025-07-16,245.32,124.11,121.21,50.6,24.24,1.75,49.76,164.7
13505,205,2025-07-16,115.62,63.26,52.37,54.7,10.47,1.34,44.38,66.08
13506,206,2025-07-16,467.36,216.74,250.63,46.4,50.13,1.3,102.3,244.62
13507,207,2025-07-16,215.76,108.62,107.14,50.3,21.43,1.69,67.14,127.43
13508,208,2025-07-16,305.18,151.28,153.9,49.6,30.78,1.75,80.5,165.88
13509,209,2025-07-16,79.11,36.22,42.89,45.8,8.58,1.7,23.32,52.46
13510,210,2025-07-16,283.67,154.73,128.95,54.5,25.79,1.5,57.04,167.04
13511,211,2025-07-16,273.11,145.48,127.62,53.3,25.52,1.39,76.64,171.97
13512,212,2025-07-16,78.44,41.1,37.34,52.4,7.47,1.35,24.63,40.21
13513,213,2025-07-16,201.01,99.12,101.89,49.3,20.38,1.74,41.29,134.4
13514,214,2025-07-16,53.8,25.8,28.0,48.0,5.6,1.57,20.37,28.46
13515,215,2025-07-16,1324.89,660.07,664.82,49.8,132.96,1.48,379.43,837.97
13516,216,2025-07-16,304.85,158.26,146.59,51.9,29.32,1.35,61.58,159.56
13517,217,2025-07-16,138.11,64.29,73.82,46.6,14.76,1.69,49.54,69.53
13518,218,2025-07-16,243.68,114.63,129.05,47.0,25.81,1.78,67.85,168.28
13519,219,2025-07-16,179.62,98.07,81.55,54.6,16.31,1.61,48.31,95.07
13520,220,2025-07-16,179.57,91.89,87.67,51.2,17.53,1.6,67.29,123.32
13521,221,2025-07-16,165.06,85.36,79.7,51.7,15.94,1.46,36.83,106.37
13522,222,2025-07-16,1239.62,606.29,633.33,48.9,126.67,1.61,466.1,846.26
13523,223,2025-07-16,253.43,119.15,134.28,47.0,26.86,1.3,58.67,127.71
13524,224,2025-07-16,141.6,65.83,75.77,46.5,15.15,1.53,39.52,98.47
13525,225,2025-07-16,300.01,144.92,155.09,48.3,31.02,1.53,105.78,204.5
13526,226,2025-07-16,261.95,125.51,136.44,47.9,27.29,1.47,70.39,140.45
13527,227,2025-07-16,116.11,53.3,62.81,45.9,12.56,1.58,41.45,71.71
13528,228,2025-07-16,218.85,103.39,115.46,47.2,23.09,1.65,73.25,109.52
13529,229,2025-07-16,59.98,31.18,28.81,52.0,5.76,1.32,18.72,37.77
13530,230,2025-07-16,1202.06,568.0,634.06,47.3,126.81,1.72,266.14,662.24
13531,231,2025-07-16,1462.77,672.81,789.96,46.0,157.99,1.63,573.95,844.74
13532,232,2025-07-16,230.4,120.77,109.63,52.4,21.93,1.38,84.36,142.84
13533,233,2025-07-16,105.36,54.97,50.39,52.2,10.08,1.54,28.79,64.2
13534,234,2025-07-16,1255.61,580.38,675.23,46.2,135.05,1.59,352.86,866.59
13535,235,2025-07-16,152.93,77.89,75.04,50.9,15.01,1.7,36.75,82.21
13536,236,2025-07-16,1719.91,826.18,893.73,48.0,178.75,1.54,499.78,1181.63
13537,237,2025-07-16,265.23,136.98,128.24,51.6,25.65,1.77,88.1,141.19
13538,238,2025-07-16,321.83,164.17,157.66,51.0,31.53,1.44,69.49,194.63
13539,239,2025-07-16,250.26,114.44,135.81,45.7,27.16,1.37,81.69,131.19
13540,240,2025-07-16,1654.07,852.48,801.6,51.5,160.32,1.41,485.72,1029.07
13541,241,2025-07-16,180.39,96.93,83.46,53.7,16.69,1.69,52.59,124.49
13542,242,2025-07-16,62.62,30.16,32.47,48.2,6.49,1.38,17.69,41.58
13543,243,2025-07-16,1887.4,954.67,932.73,50.6,186.55,1.61,717.13,1240.75
13544,244,2025-07-16,1012.17,549.34,462.83,54.3,92.57,1.5,362.44,521.09
13545,245,2025-07-16,204.76,111.34,93.42,54.4,18.68,1.42,46.5,110.43
13546,246,2025-07-16,276.51,127.2,149.31,46.0,29.86,1.4,95.55,184.77
13547,247,2025-07-16,1084.04,580.4,503.64,53.5,100.73,1.34,423.7,703.1
13548,248,2025-07-16,211.78,96.3,115.48,45.5,23.1,1.54,78.83,140.35
13549,249,2025-07-16,329.79,154.95,174.84,47.0,34.97,1.52,120.32,212.94
13550,250,2025-07-16,327.62,167.56,160.05,51.1,32.01,1.71,103.11,166.93
13551,251,2025-07-16,902.79,455.92,446.87,50.5,89.37,1.64,241.56,479.42
13552,252,2025-07-16,140.83,66.2,74.63,47.0,14.93,1.76,34.24,91.28
13553,253,2025-07-16,1657.73,840.56,817.17,50.7,163.43,1.46,627.53,970.88
13554,254,2025-07-16,1298.93,632.15,666.78,48.7,133.36,1.4,491.75,784.46
13555,255,2025-07-16,1772.53,804.38,968.15,45.4,193.63,1.49,463.99,914.44
13556,256,2025-07-16,254.91,124.16,130.74,48.7,26.15,1.68,65.18,137.6
13557,257,2025-07-16,300.87,148.01,152.86,49.2,30.57,1.48,110.14,201.58
13558,258,2025-07-16,282.69,131.12,151.57,46.4,30.31,1.53,104.41,169.95
13559,259,2025-07-16,89.63,46.12,43.51,51.5,8.7,1.45,29.02,47.7
13560,260,2025-07-16,156.91,76.15,80.76,48.5,16.15,1.33,42.68,90.41
13561,261,2025-07-16,1289.39,624.17,665.22,48.4,133.04,1.62,500.83,696.69
13562,262,2025-07-16,1205.07,567.47,637.6,47.1,127.52,1.71,430.49,682.43
13563,263,2025-07-16,1197.27,567.66,629.62,47.4,125.92,1.54,335.91,780.8
13564,264,2025-07-16,229.68,115.1,114.58,50.1,22.92,1.67,56.08,144.26
13565,265,2025-07-16,1752.22,959.03,793.18,54.7,158.64,1.7,354.76,967.71
