contract_id,customer_key,account_name,industry,region,contract_type,contract_start_date,contract_end_date,contract_term_months,annual_contract_value,total_contract_value,renewal_status,renewal_probability,days_to_renewal,competitor_threat,competitor_name,proposed_change,proposed_value_change,account_manager,nps_score,support_tickets_ytd,last_engagement_date
CON003261,1922,Enterprise Customer 3261,Retail,South East,IoT Connectivity,2023-03-01,2025-02-18,24,12720.76,25441.52,Renewed,0.8,0,None,,,,AM011,9,41,2026-01-11
CON003262,3401,Enterprise Customer 3262,Professional Services,London,SIP Trunking,2023-04-28,2026-04-12,36,37066.61,111199.83,In Negotiation,0.81,73,None,,Same,0.0,AM026,3,9,2026-01-05
CON003263,3249,Enterprise Customer 3263,Hospitality,Yorkshire,Managed Security,2024-12-08,2027-11-23,36,124530.88,373592.64,Active,0.98,663,None,,,,AM030,8,15,2025-11-30
CON003264,2511,Enterprise Customer 3264,Financial Services,East,CCaaS,2024-10-01,2025-09-26,12,218859.85,218859.85,Renewed,0.79,0,Low,Virgin Media O2,,,AM009,9,4,2026-01-27
CON003265,2743,Enterprise Customer 3265,Retail,North West,UCaaS,2024-11-26,2026-11-16,24,399049.88,798099.76,Active,0.78,291,Low,Vodafone,,,AM043,3,50,2025-11-10
CON003266,2320,Enterprise Customer 3266,Hospitality,South East,Managed Security,2023-11-08,2024-11-02,12,277174.1,277174.1,Renewed,0.95,0,None,,,,AM035,8,0,2025-12-17
CON003267,4277,Enterprise Customer 3267,Healthcare,South West,Business Mobile,2023-11-07,2028-10-11,60,24822.09,124110.45,Active,0.97,986,None,,,,AM044,8,5,2025-12-16
CON003268,2048,Enterprise Customer 3268,Technology,Wales,SIP Trunking,2023-03-09,2024-03-03,12,19556.74,19556.74,Renewed,0.73,0,None,,,,AM001,7,30,2025-12-07
CON003269,485,Enterprise Customer 3269,Manufacturing,London,SIP Trunking,2023-12-22,2025-12-11,24,21691.81,43383.62,In Negotiation,0.93,0,Low,Vodafone,Same,0.0,AM047,9,47,2025-11-26
CON003270,2516,Enterprise Customer 3270,Professional Services,Wales,SD-WAN,2023-07-04,2026-06-18,36,138886.4,416659.2,Active,0.67,140,High,BT,,,AM043,2,29,2026-01-06
CON003271,4943,Enterprise Customer 3271,Government,London,UCaaS,2023-01-26,2025-01-15,24,252399.25,504798.5,Renewed,0.77,0,Medium,Virgin Media O2,,,AM046,6,15,2026-01-25
CON003272,4350,Enterprise Customer 3272,Government,Yorkshire,IoT Connectivity,2023-08-28,2024-08-22,12,16776.83,16776.83,Churned,0.93,0,None,,,,AM023,10,17,2025-11-11
CON003273,3818,Enterprise Customer 3273,Professional Services,Wales,SD-WAN,2023-03-30,2024-03-24,12,264328.39,264328.39,Renewed,0.85,0,None,,,,AM016,6,36,2025-11-12
CON003274,1181,Enterprise Customer 3274,Technology,South East,Business Mobile,2023-07-02,2024-06-26,12,54689.16,54689.16,Renewed,0.77,0,Low,Three,,,AM046,1,8,2025-11-03
CON003275,1422,Enterprise Customer 3275,Hospitality,South East,SIP Trunking,2023-08-21,2025-08-10,24,95783.77,191567.54,Renewed,0.72,0,Low,BT,,,AM012,8,25,2026-01-22
CON003276,2386,Enterprise Customer 3276,Financial Services,West Midlands,SD-WAN,2024-04-24,2026-04-14,24,294555.97,589111.94,Renewed,0.79,75,Medium,Three,,,AM018,7,2,2026-01-17
CON003277,1930,Enterprise Customer 3277,Manufacturing,West Midlands,Business Mobile,2023-06-18,2028-05-22,60,56050.64,280253.2,Active,0.77,844,Medium,Vodafone,,,AM022,9,3,2026-01-11
CON003278,3860,Enterprise Customer 3278,Transport,London,UCaaS,2023-04-14,2028-03-18,60,264544.09,1322720.45,Active,0.64,779,High,Vodafone,,,AM032,5,4,2025-12-05
CON003279,960,Enterprise Customer 3279,Financial Services,South East,Business Mobile,2024-06-18,2029-05-23,60,28300.46,141502.3,Active,0.74,1210,Medium,Three,,,AM001,3,33,2025-12-13
CON003280,3278,Enterprise Customer 3280,Hospitality,Northern Ireland,CCaaS,2024-05-09,2026-04-29,24,473160.28,946320.56,Active,0.83,90,Low,BT,,,AM019,8,4,2025-11-29
CON003281,3855,Enterprise Customer 3281,Transport,Northern Ireland,UCaaS,2023-07-18,2026-07-02,36,282081.05,846243.15,Active,0.85,154,None,,,,AM032,4,33,2026-01-10
CON003282,3963,Enterprise Customer 3282,Hospitality,Scotland,Business Mobile,2023-10-02,2028-09-05,60,44268.21,221341.05,Active,0.57,950,High,TalkTalk,,,AM015,2,3,2026-01-18
CON003283,625,Enterprise Customer 3283,Hospitality,South West,UCaaS,2024-03-16,2029-02-18,60,413243.05,2066215.25,Active,0.77,1116,Low,Three,,,AM035,6,36,2026-01-27
CON003284,3751,Enterprise Customer 3284,Transport,Yorkshire,UCaaS,2024-03-31,2025-03-26,12,437268.85,437268.85,Renewed,0.86,0,Low,Virgin Media O2,,,AM043,8,0,2025-11-12
CON003285,4672,Enterprise Customer 3285,Technology,Northern Ireland,UCaaS,2023-08-12,2026-07-27,36,150170.87,450512.61,Active,0.94,179,Low,BT,,,AM038,7,41,2025-12-17
CON003286,4075,Enterprise Customer 3286,Hospitality,East,Managed Security,2023-12-05,2025-11-24,24,172267.77,344535.54,Churned,0.72,0,None,,,,AM046,8,30,2026-01-27
CON003287,325,Enterprise Customer 3287,Government,Wales,SIP Trunking,2023-01-05,2025-12-20,36,7972.71,23918.13,Renewed,0.67,0,Medium,TalkTalk,,,AM005,6,42,2025-12-09
CON003288,3914,Enterprise Customer 3288,Transport,East,UCaaS,2024-05-25,2029-04-29,60,409052.3,2045261.5,Active,0.69,1186,Medium,BT,,,AM015,5,19,2025-12-15
CON003289,4934,Enterprise Customer 3289,Manufacturing,South East,Business Mobile,2023-10-07,2028-09-10,60,82417.65,412088.25,Active,0.97,955,None,,,,AM035,4,5,2025-11-14
CON003290,772,Enterprise Customer 3290,Retail,West Midlands,Managed Security,2024-05-12,2025-05-07,12,266333.02,266333.02,Churned,0.92,0,Low,Three,,,AM021,2,35,2025-11-12
CON003291,1573,Enterprise Customer 3291,Education,Northern Ireland,Business Broadband,2024-08-07,2027-07-23,36,48128.86,144386.58,Active,0.84,540,Medium,Virgin Media O2,,,AM023,5,44,2025-11-25
CON003292,4895,Enterprise Customer 3292,Education,South East,CCaaS,2024-10-30,2027-10-15,36,261210.41,783631.23,Active,0.98,624,Low,Three,,,AM023,4,44,2026-01-17
CON003293,1788,Enterprise Customer 3293,Healthcare,Northern Ireland,CCaaS,2023-05-26,2026-05-10,36,78757.36,236272.08,Active,0.79,101,Low,Three,,,AM007,5,40,2025-12-23
CON003294,1078,Enterprise Customer 3294,Financial Services,Northern Ireland,Business Mobile,2024-03-24,2025-03-19,12,30115.35,30115.35,Renewed,0.82,0,None,,,,AM044,5,39,2026-01-04
CON003295,3522,Enterprise Customer 3295,Education,South West,SIP Trunking,2024-12-23,2025-12-18,12,63462.0,63462.0,Renewed,0.87,0,Low,Virgin Media O2,,,AM005,8,50,2026-01-19
CON003296,2505,Enterprise Customer 3296,Manufacturing,London,Business Mobile,2024-08-06,2026-07-27,24,72817.05,145634.1,Active,0.62,179,Medium,Vodafone,,,AM040,1,32,2025-12-27
CON003297,3907,Enterprise Customer 3297,Professional Services,London,UCaaS,2024-08-20,2025-08-15,12,75484.59,75484.59,Renewed,0.81,0,Low,BT,,,AM026,7,8,2025-11-04
CON003298,3447,Enterprise Customer 3298,Hospitality,South East,CCaaS,2023-12-07,2028-11-10,60,388617.72,1943088.6,Active,0.79,1016,None,,,,AM039,7,15,2025-12-28
CON003299,1762,Enterprise Customer 3299,Technology,London,Managed Security,2023-05-26,2028-04-29,60,231777.61,1158888.05,Active,0.8,821,Low,BT,,,AM003,6,44,2026-01-18
CON003300,3957,Enterprise Customer 3300,Government,Scotland,Managed Security,2024-09-16,2026-09-06,24,61676.09,123352.18,Active,0.78,220,Medium,Virgin Media O2,,,AM027,8,15,2025-10-30
CON003301,1540,Enterprise Customer 3301,Transport,North West,UCaaS,2024-04-12,2025-04-07,12,161305.39,161305.39,Renewed,0.85,0,Low,Three,,,AM046,2,4,2025-12-03
CON003302,4012,Enterprise Customer 3302,Government,Wales,Managed Security,2024-05-18,2029-04-22,60,78737.46,393687.3,Active,0.8,1179,None,,,,AM044,4,22,2025-12-11
CON003303,213,Enterprise Customer 3303,Healthcare,Yorkshire,SIP Trunking,2024-07-11,2026-07-01,24,72634.39,145268.78,Active,0.66,153,Medium,BT,,,AM033,3,8,2025-11-22
CON003304,1359,Enterprise Customer 3304,Hospitality,South East,Managed Security,2023-08-23,2028-07-27,60,198611.0,993055.0,Active,0.84,910,None,,,,AM010,6,34,2025-11-08
CON003305,2281,Enterprise Customer 3305,Government,South West,Managed Security,2023-06-02,2026-05-17,36,249706.73,749120.19,Active,0.87,108,Low,BT,,,AM012,5,13,2025-12-29
CON003306,741,Enterprise Customer 3306,Education,South West,UCaaS,2024-08-06,2027-07-22,36,158457.62,475372.86,Active,0.84,539,Medium,Virgin Media O2,,,AM033,5,11,2025-11-01
CON003307,3587,Enterprise Customer 3307,Transport,South West,SIP Trunking,2023-10-17,2028-09-20,60,71548.11,357740.55,Active,0.91,965,Low,BT,,,AM038,5,5,2025-11-08
CON003308,3034,Enterprise Customer 3308,Hospitality,Wales,SD-WAN,2024-04-28,2027-04-13,36,81945.93,245837.79,Active,0.99,439,None,,,,AM008,7,47,2025-11-19
CON003309,2783,Enterprise Customer 3309,Healthcare,Scotland,IoT Connectivity,2024-04-12,2026-04-02,24,99894.8,199789.6,Pending Renewal,0.71,63,None,,Same,0.0,AM030,1,45,2026-01-17
CON003310,814,Enterprise Customer 3310,Education,North West,UCaaS,2024-10-29,2027-10-14,36,110513.12,331539.36,Active,0.81,623,Medium,BT,,,AM016,4,10,2025-12-15
CON003311,966,Enterprise Customer 3311,Technology,Scotland,SIP Trunking,2024-07-06,2026-06-26,24,59495.58,118991.16,Active,0.78,148,Medium,BT,,,AM013,10,23,2025-11-27
CON003312,2203,Enterprise Customer 3312,Education,North West,CCaaS,2023-12-03,2025-11-22,24,158980.59,317961.18,Renewed,0.61,0,High,BT,,,AM036,5,5,2026-01-07
CON003313,2562,Enterprise Customer 3313,Technology,South West,SD-WAN,2023-04-30,2025-04-19,24,196530.02,393060.04,Renewed,0.8,0,Medium,Three,,,AM012,8,26,2026-01-02
CON003314,3898,Enterprise Customer 3314,Education,North West,SD-WAN,2024-02-13,2026-02-02,24,129185.02,258370.04,Renewed,0.93,4,Low,TalkTalk,,,AM014,4,23,2026-01-23
CON003315,4911,Enterprise Customer 3315,Manufacturing,Yorkshire,CCaaS,2023-04-01,2024-03-26,12,320098.02,320098.02,Renewed,0.57,0,High,BT,,,AM004,8,10,2026-01-02
CON003316,747,Enterprise Customer 3316,Professional Services,South East,CCaaS,2024-11-08,2029-10-13,60,472958.4,2364792.0,Active,0.63,1353,High,Vodafone,,,AM024,1,13,2025-11-08
CON003317,3871,Enterprise Customer 3317,Hospitality,London,CCaaS,2023-05-24,2024-05-18,12,288781.13,288781.13,Renewed,0.86,0,Low,TalkTalk,,,AM012,9,3,2025-12-26
CON003318,4200,Enterprise Customer 3318,Government,Wales,UCaaS,2024-04-20,2027-04-05,36,432550.69,1297652.07,Active,0.95,431,None,,,,AM017,10,0,2025-11-07
CON003319,1787,Enterprise Customer 3319,Technology,West Midlands,CCaaS,2023-09-18,2028-08-22,60,29513.95,147569.75,Active,0.82,936,None,,,,AM026,10,42,2026-01-09
CON003320,4165,Enterprise Customer 3320,Transport,South East,CCaaS,2024-12-27,2029-12-01,60,323707.17,1618535.85,Active,0.67,1402,High,Three,,,AM024,3,25,2026-01-20
CON003321,2822,Enterprise Customer 3321,Professional Services,London,UCaaS,2023-04-22,2026-04-06,36,232954.19,698862.57,In Negotiation,0.7,67,Medium,BT,Upgrade,59645.59,AM006,2,48,2025-12-13
CON003322,3586,Enterprise Customer 3322,Government,Northern Ireland,CCaaS,2024-05-02,2027-04-17,36,209905.54,629716.62,Active,0.85,443,None,,,,AM050,2,44,2025-12-11
CON003323,3856,Enterprise Customer 3323,Retail,West Midlands,SIP Trunking,2024-09-19,2027-09-04,36,5266.99,15800.97,Active,0.89,583,None,,,,AM011,9,28,2025-12-20
CON003324,2599,Enterprise Customer 3324,Government,Yorkshire,SD-WAN,2024-03-11,2026-03-01,24,111826.06,223652.12,In Negotiation,0.71,31,None,,Downgrade,-17350.63,AM029,1,23,2025-12-23
CON003325,4116,Enterprise Customer 3325,Transport,Northern Ireland,SD-WAN,2024-07-28,2029-07-02,60,38362.09,191810.45,Active,0.95,1250,Low,BT,,,AM042,9,47,2026-01-18
CON003326,2298,Enterprise Customer 3326,Hospitality,Yorkshire,SIP Trunking,2023-01-04,2027-12-09,60,55126.88,275634.4,Active,0.93,679,None,,,,AM016,9,21,2025-11-09
CON003327,2123,Enterprise Customer 3327,Hospitality,Yorkshire,UCaaS,2024-12-25,2029-11-29,60,449379.37,2246896.85,Active,0.77,1400,Low,Vodafone,,,AM006,9,6,2025-12-01
CON003328,3064,Enterprise Customer 3328,Education,South East,SIP Trunking,2024-07-30,2027-07-15,36,58947.47,176842.41,Active,0.81,532,Low,Vodafone,,,AM003,1,6,2025-12-16
CON003329,331,Enterprise Customer 3329,Financial Services,Wales,Managed Security,2024-01-20,2028-12-24,60,149149.35,745746.75,Active,0.97,1060,None,,,,AM007,7,47,2025-12-07
CON003330,4230,Enterprise Customer 3330,Manufacturing,Scotland,Business Mobile,2023-12-30,2026-12-14,36,53391.47,160174.41,Active,0.83,319,None,,,,AM048,5,47,2025-11-12
CON003331,1272,Enterprise Customer 3331,Manufacturing,South West,SIP Trunking,2024-03-28,2026-03-18,24,43165.5,86331.0,Renewed,0.68,48,Medium,Virgin Media O2,,,AM027,6,20,2025-11-22
CON003332,1868,Enterprise Customer 3332,Government,North West,UCaaS,2023-04-05,2024-03-30,12,195537.31,195537.31,Renewed,0.64,0,Medium,Three,,,AM015,3,29,2026-01-16
CON003333,1419,Enterprise Customer 3333,Retail,Wales,SIP Trunking,2024-04-25,2029-03-30,60,67237.26,336186.3,Active,0.64,1156,Medium,Virgin Media O2,,,AM005,4,33,2025-12-05
CON003334,3658,Enterprise Customer 3334,Financial Services,South West,SD-WAN,2023-06-02,2026-05-17,36,39836.99,119510.97,Active,0.87,108,None,,,,AM007,1,35,2026-01-27
CON003335,4199,Enterprise Customer 3335,Healthcare,West Midlands,CCaaS,2023-03-12,2026-02-24,36,105179.76,315539.28,In Negotiation,0.74,26,Medium,TalkTalk,Same,0.0,AM003,5,0,2026-01-15
CON003336,4536,Enterprise Customer 3336,Healthcare,South West,Managed Security,2024-01-07,2025-01-01,12,270519.41,270519.41,Renewed,0.73,0,Low,Vodafone,,,AM030,5,35,2026-01-04
CON003337,3875,Enterprise Customer 3337,Technology,West Midlands,Managed Security,2024-10-30,2025-10-25,12,133943.43,133943.43,Renewed,0.79,0,Low,Three,,,AM043,2,44,2025-11-07
CON003338,3983,Enterprise Customer 3338,Professional Services,Northern Ireland,Business Mobile,2023-06-11,2024-06-05,12,49145.74,49145.74,Renewed,0.81,0,Medium,Vodafone,,,AM005,8,41,2025-11-28
CON003339,4763,Enterprise Customer 3339,Government,East,SD-WAN,2024-12-08,2027-11-23,36,165869.98,497609.94,Active,0.8,663,Low,Virgin Media O2,,,AM034,6,37,2025-12-26
CON003340,1167,Enterprise Customer 3340,Government,South East,UCaaS,2023-02-13,2025-02-02,24,177742.09,355484.18,Renewed,0.88,0,None,,,,AM036,7,17,2026-01-27
CON003341,2438,Enterprise Customer 3341,Manufacturing,South West,UCaaS,2023-02-08,2026-01-23,36,356126.08,1068378.24,In Negotiation,0.88,0,Low,Vodafone,Same,0.0,AM043,7,18,2025-12-23
CON003342,1064,Enterprise Customer 3342,Manufacturing,London,IoT Connectivity,2024-01-21,2025-01-15,12,93533.67,93533.67,Renewed,0.76,0,None,,,,AM027,2,45,2026-01-07
CON003343,1440,Enterprise Customer 3343,Technology,Scotland,CCaaS,2023-05-29,2026-05-13,36,39404.19,118212.57,Active,0.92,104,Low,Virgin Media O2,,,AM028,7,21,2026-01-03
CON003344,1977,Enterprise Customer 3344,Hospitality,West Midlands,Managed Security,2024-05-21,2027-05-06,36,84967.79,254903.37,Active,0.96,462,None,,,,AM028,4,14,2025-12-16
CON003345,4201,Enterprise Customer 3345,Healthcare,Yorkshire,Managed Security,2023-02-27,2026-02-11,36,39286.56,117859.68,Renewed,0.81,13,None,,,,AM016,7,28,2026-01-08
CON003346,2517,Enterprise Customer 3346,Technology,South East,IoT Connectivity,2024-05-15,2027-04-30,36,81003.06,243009.18,Active,0.9,456,None,,,,AM040,7,31,2025-11-18
CON003347,4896,Enterprise Customer 3347,Healthcare,Northern Ireland,Business Mobile,2023-12-14,2028-11-17,60,99177.32,495886.6,Active,0.82,1023,None,,,,AM012,5,38,2026-01-20
CON003348,1620,Enterprise Customer 3348,Manufacturing,West Midlands,UCaaS,2024-02-12,2026-02-01,24,352678.93,705357.86,Pending Renewal,0.61,3,High,BT,Same,0.0,AM028,7,27,2026-01-20
CON003349,586,Enterprise Customer 3349,Education,London,Business Mobile,2024-12-23,2029-11-27,60,57118.81,285594.05,Active,0.91,1398,None,,,,AM043,2,31,2025-12-08
CON003350,1248,Enterprise Customer 3350,Transport,North West,SIP Trunking,2024-03-19,2029-02-21,60,50820.05,254100.25,Active,0.86,1119,None,,,,AM036,8,37,2026-01-22
CON003351,3963,Enterprise Customer 3351,Government,North West,Business Mobile,2023-07-12,2025-07-01,24,94519.54,189039.08,Renewed,0.75,0,Low,TalkTalk,,,AM040,8,44,2025-12-21
CON003352,2834,Enterprise Customer 3352,Technology,Yorkshire,Business Mobile,2023-01-17,2026-01-01,36,87261.84,261785.52,Renewed,0.81,0,Medium,Three,,,AM031,4,47,2026-01-02
CON003353,3761,Enterprise Customer 3353,Hospitality,London,SD-WAN,2023-01-31,2024-01-26,12,157606.43,157606.43,Renewed,0.78,0,None,,,,AM001,3,44,2025-11-02
CON003354,2558,Enterprise Customer 3354,Financial Services,Scotland,SIP Trunking,2024-05-07,2029-04-11,60,97410.68,487053.4,Active,0.8,1168,Medium,Vodafone,,,AM036,7,36,2025-12-16
CON003355,1168,Enterprise Customer 3355,Government,Northern Ireland,Business Broadband,2023-01-16,2024-01-11,12,78593.5,78593.5,Churned,0.77,0,Low,TalkTalk,,,AM025,10,46,2026-01-14
CON003356,1343,Enterprise Customer 3356,Manufacturing,North West,UCaaS,2024-04-11,2026-04-01,24,187823.14,375646.28,Pending Renewal,0.71,62,None,,Upgrade,41809.38,AM015,2,36,2026-01-27
CON003357,4085,Enterprise Customer 3357,Healthcare,South West,Business Mobile,2024-07-18,2029-06-22,60,56782.52,283912.6,Active,0.78,1240,Low,TalkTalk,,,AM008,1,31,2025-12-19
CON003358,3842,Enterprise Customer 3358,Transport,East,SIP Trunking,2023-03-28,2025-03-17,24,37182.74,74365.48,Renewed,0.73,0,None,,,,AM021,6,8,2025-11-12
CON003359,3411,Enterprise Customer 3359,Transport,South West,UCaaS,2024-11-11,2027-10-27,36,99935.1,299805.3,Active,0.9,636,None,,,,AM032,6,18,2025-12-16
CON003360,1627,Enterprise Customer 3360,Hospitality,South West,UCaaS,2024-11-30,2029-11-04,60,281801.25,1409006.25,Active,0.78,1375,Low,TalkTalk,,,AM033,1,20,2025-12-29
CON003361,2376,Enterprise Customer 3361,Retail,South West,CCaaS,2023-11-05,2025-10-25,24,488030.4,976060.8,Renewed,0.82,0,None,,,,AM024,5,44,2026-01-27
CON003362,2343,Enterprise Customer 3362,Government,South West,IoT Connectivity,2023-06-08,2026-05-23,36,74041.13,222123.39,Active,0.59,114,High,Three,,,AM001,9,47,2025-11-22
CON003363,3485,Enterprise Customer 3363,Healthcare,South East,UCaaS,2024-09-10,2026-08-31,24,330516.52,661033.04,Active,0.83,214,Low,Three,,,AM044,1,33,2026-01-12
CON003364,706,Enterprise Customer 3364,Healthcare,Yorkshire,Managed Security,2023-01-19,2025-01-08,24,200338.85,400677.7,Renewed,0.75,0,None,,,,AM022,5,22,2026-01-21
CON003365,2492,Enterprise Customer 3365,Manufacturing,West Midlands,SD-WAN,2023-10-10,2026-09-24,36,273575.97,820727.91,Active,0.64,238,High,Three,,,AM013,10,28,2026-01-09
CON003366,2578,Enterprise Customer 3366,Manufacturing,West Midlands,IoT Connectivity,2024-03-20,2027-03-05,36,90418.35,271255.05,Active,0.85,400,None,,,,AM022,1,34,2026-01-16
CON003367,4177,Enterprise Customer 3367,Technology,Scotland,Business Mobile,2023-10-15,2026-09-29,36,51089.43,153268.29,Active,0.85,243,Low,BT,,,AM027,6,12,2025-12-12
CON003368,3821,Enterprise Customer 3368,Hospitality,Wales,Business Mobile,2024-05-30,2029-05-04,60,90213.01,451065.05,Active,0.82,1191,Medium,BT,,,AM011,5,49,2025-11-06
CON003369,3442,Enterprise Customer 3369,Technology,South East,SD-WAN,2023-04-20,2025-04-09,24,43431.73,86863.46,Renewed,0.85,0,None,,,,AM046,8,37,2025-11-13
CON003370,1237,Enterprise Customer 3370,Education,Scotland,IoT Connectivity,2023-10-04,2026-09-18,36,95689.73,287069.19,Active,0.99,232,None,,,,AM044,3,38,2025-10-31
CON003371,582,Enterprise Customer 3371,Professional Services,Yorkshire,UCaaS,2024-03-15,2025-03-10,12,219003.27,219003.27,Renewed,0.91,0,None,,,,AM002,1,33,2026-01-21
CON003372,3203,Enterprise Customer 3372,Transport,East,UCaaS,2023-05-25,2025-05-14,24,174675.28,349350.56,Renewed,0.89,0,None,,,,AM014,1,17,2025-12-10
CON003373,1135,Enterprise Customer 3373,Healthcare,London,SIP Trunking,2023-03-15,2028-02-17,60,43495.84,217479.2,Active,0.99,749,None,,,,AM016,6,45,2025-10-30
CON003374,811,Enterprise Customer 3374,Transport,South East,Managed Security,2024-04-16,2027-04-01,36,74069.16,222207.48,Active,0.97,427,None,,,,AM038,2,20,2025-12-05
CON003375,2296,Enterprise Customer 3375,Technology,Yorkshire,CCaaS,2023-09-11,2028-08-15,60,215225.43,1076127.15,Active,0.79,929,None,,,,AM013,10,27,2025-12-13
CON003376,2493,Enterprise Customer 3376,Professional Services,Northern Ireland,Business Mobile,2023-10-31,2028-10-04,60,29008.28,145041.4,Active,0.78,979,None,,,,AM015,5,44,2026-01-06
CON003377,3442,Enterprise Customer 3377,Professional Services,London,Business Broadband,2023-10-02,2025-09-21,24,12728.68,25457.36,Renewed,0.83,0,None,,,,AM029,9,7,2025-11-23
CON003378,4422,Enterprise Customer 3378,Technology,South East,SD-WAN,2023-03-20,2024-03-14,12,188264.22,188264.22,Renewed,0.65,0,Medium,Three,,,AM029,10,0,2025-11-25
CON003379,1056,Enterprise Customer 3379,Government,South West,SD-WAN,2023-12-11,2026-11-25,36,84157.17,252471.51,Active,0.71,300,Medium,Three,,,AM006,5,19,2026-01-21
CON003380,3010,Enterprise Customer 3380,Financial Services,Scotland,UCaaS,2023-01-05,2027-12-10,60,438573.78,2192868.9,Active,0.99,680,Low,TalkTalk,,,AM005,4,15,2025-12-27
CON003381,4201,Enterprise Customer 3381,Healthcare,Wales,IoT Connectivity,2024-01-18,2027-01-02,36,74793.41,224380.23,Active,0.79,338,None,,,,AM010,3,20,2026-01-16
CON003382,3038,Enterprise Customer 3382,Professional Services,Scotland,UCaaS,2023-12-30,2026-12-14,36,314435.82,943307.46,Active,0.9,319,None,,,,AM031,7,10,2025-12-01
CON003383,2036,Enterprise Customer 3383,Education,Wales,CCaaS,2023-03-10,2028-02-12,60,127805.15,639025.75,Active,0.87,744,Low,TalkTalk,,,AM017,2,49,2025-11-21
