survey_id,employee_id,department,work_location,survey_date,survey_month,survey_type,engagement_score,satisfaction_score,manager_rating,career_growth_score,work_life_balance,compensation_satisfaction,would_recommend,enps_score,comments_provided
1997,EMP0602,Network Engineering,London HQ,2026-02-23,2026-02,Annual Engagement,4,1,1,3,5,3,True,-16,False
1998,EMP1402,Network Engineering,Birmingham Office,2025-05-17,2025-05,Annual Engagement,4,1,3,3,5,2,True,-75,False
1999,EMP0676,Supply Chain,Birmingham Office,2025-05-01,2025-05,Annual Engagement,5,2,2,4,3,3,True,-36,False
2000,EMP1469,Network Engineering,Manchester Office,2026-02-24,2026-02,Annual Engagement,2,2,2,2,3,4,True,-7,False
2001,EMP1211,Network Engineering,Edinburgh Office,2025-08-26,2025-08,Annual Engagement,4,4,3,5,5,1,True,34,False
2002,EMP1427,Retail Operations,SnowTelco Sheffield High 2,2025-12-02,2025-12,Annual Engagement,4,3,2,2,1,2,True,-12,False
2003,EMP0329,Retail Operations,SnowTelco Cardiff Shopping 5,2026-01-16,2026-01,Pulse Survey,4,4,2,2,2,3,True,53,True
2004,EMP0089,Retail Operations,SnowTelco Manchester Train 9,2025-02-11,2025-02,Pulse Survey,4,3,5,1,5,2,True,-54,True
2005,EMP0359,IT,Manchester Office,2025-07-12,2025-07,Annual Engagement,5,3,2,1,3,1,False,29,True
2006,EMP0572,Retail Operations,SnowTelco Leeds Flagship,2025-01-27,2025-01,Annual Engagement,2,3,3,5,3,4,True,-48,False
2007,EMP1205,Product Management,Cardiff Office,2025-06-08,2025-06,Onboarding Survey,5,5,4,5,5,1,False,27,True
2008,EMP1056,Security,Edinburgh Office,2026-02-09,2026-02,Pulse Survey,3,5,2,5,3,4,False,78,True
2009,EMP1293,Sales - B2B,Cardiff Office,2025-02-03,2025-02,Exit Survey,5,1,2,4,5,4,True,-36,True
2010,EMP0122,Sales - B2B,London HQ,2025-07-23,2025-07,Annual Engagement,4,1,3,3,4,1,False,-100,False
2011,EMP0059,Sales - Consumer,London HQ,2025-08-22,2025-08,Annual Engagement,4,3,4,4,1,2,True,79,False
2012,EMP0849,Retail Operations,SnowTelco Bristol Airport 2,2025-03-22,2025-03,Annual Engagement,4,1,4,2,1,4,True,59,False
2013,EMP1356,HR,Cardiff Office,2026-02-21,2026-02,Annual Engagement,5,2,3,4,4,1,False,-9,True
2014,EMP0434,Retail Operations,SnowTelco London Retail 33,2025-06-18,2025-06,Pulse Survey,4,1,5,3,1,3,True,97,False
2015,EMP1028,Network Engineering,Cardiff Office,2025-11-29,2025-11,Annual Engagement,3,4,4,1,1,1,True,-88,True
2016,EMP1963,Finance,Edinburgh Office,2026-01-08,2026-01,Pulse Survey,3,2,5,1,3,2,False,-34,False
2017,EMP0867,Product Management,Birmingham Office,2025-09-02,2025-09,Annual Engagement,5,2,4,5,3,3,True,41,False
2018,EMP0795,Network Engineering,Cardiff Office,2025-12-22,2025-12,Annual Engagement,4,5,4,3,2,2,True,-99,False
2019,EMP0869,Sales - Consumer,Cardiff Office,2025-01-26,2025-01,Annual Engagement,5,4,4,5,1,2,True,-25,False
2020,EMP1052,Legal,Edinburgh Office,2025-04-07,2025-04,Pulse Survey,5,5,3,3,3,2,True,58,True
2021,EMP1100,IT,London HQ,2025-07-11,2025-07,Pulse Survey,2,3,5,3,3,2,False,-61,False
2022,EMP0278,Finance,Birmingham Office,2025-05-17,2025-05,Annual Engagement,2,2,5,1,1,3,False,15,False
2023,EMP0855,Marketing,Edinburgh Office,2025-11-20,2025-11,Pulse Survey,5,3,4,4,4,4,False,75,False
2024,EMP0913,Network Engineering,Birmingham Office,2025-07-13,2025-07,Annual Engagement,5,3,4,3,3,2,True,-32,False
2025,EMP1964,Network Engineering,London HQ,2025-01-28,2025-01,Pulse Survey,3,5,4,3,2,2,True,53,True
2026,EMP1439,Retail Operations,SnowTelco Nottingham Flagship,2026-02-26,2026-02,Pulse Survey,2,4,4,1,5,1,True,-13,True
2027,EMP1770,Marketing,Cardiff Office,2025-11-04,2025-11,Annual Engagement,4,1,2,2,2,3,True,-1,False
2028,EMP1513,Retail Operations,SnowTelco Birmingham Train 10,2025-12-03,2025-12,Exit Survey,3,4,2,1,5,4,True,-20,False
2029,EMP1018,Customer Service,London Contact Centre,2025-02-22,2025-02,Pulse Survey,4,2,4,1,4,1,True,-14,False
2030,EMP0223,Customer Service,Manchester Contact Centre,2025-05-11,2025-05,Pulse Survey,3,5,4,2,2,2,True,79,False
2031,EMP0468,Network Engineering,Manchester Office,2025-10-03,2025-10,Exit Survey,5,3,1,3,5,5,False,-28,False
2032,EMP0363,Retail Operations,SnowTelco Cardiff Shopping 4,2025-10-04,2025-10,Annual Engagement,2,2,3,5,1,1,True,18,False
2033,EMP1407,Marketing,Cardiff Office,2025-09-05,2025-09,Pulse Survey,4,5,1,4,1,1,True,19,False
2034,EMP0756,Legal,Cardiff Office,2025-05-21,2025-05,Annual Engagement,3,1,5,2,3,4,True,39,False
2035,EMP0251,HR,London HQ,2025-09-30,2025-09,Annual Engagement,4,4,4,3,5,3,True,-49,False
2036,EMP1281,Retail Operations,SnowTelco Birmingham Retail 4,2025-06-19,2025-06,Pulse Survey,4,1,5,2,4,2,True,75,False
2037,EMP1700,Customer Service,Glasgow Contact Centre,2025-05-05,2025-05,Exit Survey,5,3,3,4,3,4,False,-46,False
2038,EMP1779,Customer Service,Glasgow Contact Centre,2025-04-25,2025-04,Annual Engagement,4,4,2,3,3,2,True,-37,True
2039,EMP0144,Customer Service,London Contact Centre,2025-09-02,2025-09,Exit Survey,3,1,3,2,1,2,True,-86,False
2040,EMP1514,Retail Operations,SnowTelco Edinburgh High 6,2025-07-16,2025-07,Annual Engagement,4,5,4,3,4,5,True,78,False
2041,EMP1033,Retail Operations,SnowTelco Glasgow Airport 6,2025-12-13,2025-12,Annual Engagement,2,4,2,2,4,3,True,52,False
2042,EMP1784,Retail Operations,SnowTelco London Airport 4,2025-02-06,2025-02,Annual Engagement,3,2,4,4,3,1,True,-64,True
2043,EMP1834,Network Engineering,Cardiff Office,2025-10-06,2025-10,Annual Engagement,5,3,5,4,5,1,True,-84,False
2044,EMP0028,Retail Operations,SnowTelco London Retail 19,2025-04-30,2025-04,Onboarding Survey,5,4,1,1,1,5,False,38,False
2045,EMP1184,Customer Service,Glasgow Contact Centre,2025-09-25,2025-09,Pulse Survey,2,1,5,3,1,3,False,85,True
2046,EMP0979,Product Management,Manchester Office,2025-05-04,2025-05,Pulse Survey,3,2,1,2,3,4,True,-99,False
2047,EMP1517,Customer Service,Manchester Contact Centre,2025-01-24,2025-01,Annual Engagement,5,2,2,2,2,3,True,51,False
2048,EMP0933,Retail Operations,SnowTelco London Retail 5,2026-01-04,2026-01,Pulse Survey,4,2,3,1,4,2,True,87,True
2049,EMP0947,Network Engineering,Cardiff Office,2025-07-04,2025-07,Pulse Survey,2,1,2,4,2,5,True,3,False
2050,EMP1432,Retail Operations,SnowTelco London Train 38,2025-01-06,2025-01,Annual Engagement,5,1,3,5,2,2,True,58,True
2051,EMP1490,Security,Manchester Office,2025-08-01,2025-08,Annual Engagement,5,1,2,2,5,2,True,-58,False
2052,EMP0380,Finance,London HQ,2025-04-17,2025-04,Pulse Survey,4,5,1,2,5,3,True,83,True
2053,EMP1876,Finance,Edinburgh Office,2025-11-28,2025-11,Pulse Survey,3,5,1,5,5,5,True,-53,False
2054,EMP0992,Network Engineering,Manchester Office,2025-02-06,2025-02,Pulse Survey,4,1,5,1,2,5,False,-36,True
2055,EMP1667,Sales - B2B,London HQ,2025-09-15,2025-09,Annual Engagement,5,3,4,3,1,4,True,-25,False
2056,EMP0450,Finance,Manchester Office,2025-03-03,2025-03,Pulse Survey,5,2,5,3,4,3,True,-17,False
2057,EMP1347,Network Engineering,London HQ,2025-05-17,2025-05,Annual Engagement,5,5,1,1,1,3,False,-36,True
2058,EMP0820,Retail Operations,SnowTelco Sheffield Train 4,2025-12-13,2025-12,Pulse Survey,5,5,3,3,4,3,True,-51,False
2059,EMP0635,Customer Service,London Contact Centre,2025-01-12,2025-01,Pulse Survey,5,4,5,5,1,5,False,-87,True
2060,EMP0458,Marketing,Cardiff Office,2025-06-10,2025-06,Annual Engagement,5,1,2,1,4,4,True,61,False
2061,EMP0099,Network Engineering,Birmingham Office,2026-01-26,2026-01,Pulse Survey,4,2,2,5,1,4,True,-91,True
2062,EMP0322,Finance,London HQ,2025-04-26,2025-04,Annual Engagement,4,2,3,4,4,1,True,-96,False
2063,EMP0035,Customer Service,Glasgow Contact Centre,2025-02-02,2025-02,Annual Engagement,2,5,3,1,2,1,False,-77,True
2064,EMP1060,Customer Service,Glasgow Contact Centre,2026-01-28,2026-01,Pulse Survey,3,3,3,1,4,4,True,-16,True
2065,EMP0106,Customer Service,London Contact Centre,2025-11-11,2025-11,Pulse Survey,5,4,1,3,5,1,True,99,True
2066,EMP1935,Retail Operations,SnowTelco Southampton High 2,2025-02-13,2025-02,Pulse Survey,4,4,1,3,5,1,False,84,False
2067,EMP1834,Network Engineering,Cardiff Office,2026-02-07,2026-02,Pulse Survey,3,1,4,1,5,4,True,-20,False
2068,EMP0391,Retail Operations,SnowTelco Birmingham Retail 4,2025-03-12,2025-03,Pulse Survey,4,1,3,5,3,3,True,14,False
2069,EMP1779,Customer Service,Glasgow Contact Centre,2025-04-19,2025-04,Annual Engagement,4,4,3,5,2,2,True,-82,True
2070,EMP0824,Marketing,Edinburgh Office,2026-01-23,2026-01,Pulse Survey,2,3,1,1,2,2,True,54,True
2071,EMP1876,Finance,Edinburgh Office,2025-05-25,2025-05,Pulse Survey,5,1,3,3,2,4,True,62,False
2072,EMP0940,HR,London HQ,2025-03-13,2025-03,Pulse Survey,2,4,4,5,5,4,False,91,False
2073,EMP0316,Network Engineering,Edinburgh Office,2025-01-13,2025-01,Onboarding Survey,2,1,4,2,1,1,False,-28,False
2074,EMP1165,Retail Operations,SnowTelco Liverpool Flagship,2026-01-29,2026-01,Pulse Survey,4,1,4,3,3,1,True,-78,False
2075,EMP1132,Customer Service,Manchester Contact Centre,2025-09-20,2025-09,Onboarding Survey,5,5,3,5,3,2,True,-29,True
2076,EMP1472,Finance,Birmingham Office,2025-10-21,2025-10,Annual Engagement,4,3,4,2,3,1,True,-86,False
2077,EMP0786,Legal,Edinburgh Office,2025-09-15,2025-09,Annual Engagement,5,1,1,4,4,4,True,97,False
2078,EMP0425,Retail Operations,SnowTelco Leeds Flagship,2026-01-29,2026-01,Onboarding Survey,2,4,3,5,2,4,True,16,False
2079,EMP1067,Marketing,Birmingham Office,2025-07-02,2025-07,Annual Engagement,5,1,3,2,4,1,True,-98,False
2080,EMP0675,Network Engineering,London HQ,2025-08-14,2025-08,Pulse Survey,3,3,5,5,3,3,True,-84,True
2081,EMP1222,Retail Operations,SnowTelco London Train 25,2025-07-08,2025-07,Annual Engagement,2,5,4,5,5,4,False,-29,False
2082,EMP1821,Sales - Consumer,Birmingham Office,2025-11-21,2025-11,Pulse Survey,1,5,3,2,3,3,True,95,True
2083,EMP0254,Legal,Birmingham Office,2025-05-12,2025-05,Annual Engagement,4,5,2,1,5,3,False,-65,False
2084,EMP1728,Retail Operations,SnowTelco Brighton Airport 4,2025-08-30,2025-08,Annual Engagement,3,1,5,4,1,3,True,-86,False
2085,EMP1299,Marketing,Cardiff Office,2025-08-18,2025-08,Annual Engagement,5,2,1,3,2,4,True,16,True
2086,EMP1319,Sales - Consumer,London HQ,2025-10-10,2025-10,Pulse Survey,4,3,2,2,1,2,True,12,False
2087,EMP1523,Network Engineering,London HQ,2025-01-16,2025-01,Pulse Survey,3,5,2,2,2,4,False,-89,False
2088,EMP0256,Customer Service,Manchester Contact Centre,2025-01-28,2025-01,Annual Engagement,5,2,5,2,3,2,True,88,False
2089,EMP1006,Sales - Consumer,Manchester Office,2025-08-06,2025-08,Onboarding Survey,5,4,3,1,1,4,True,-86,False
2090,EMP0074,Customer Service,London Contact Centre,2026-01-06,2026-01,Annual Engagement,4,2,2,5,2,2,True,49,False
2091,EMP0558,Retail Operations,SnowTelco Leicester Retail 4,2025-12-10,2025-12,Annual Engagement,5,4,2,5,3,1,True,-72,False
2092,EMP1578,Supply Chain,Cardiff Office,2025-06-15,2025-06,Onboarding Survey,4,3,4,1,3,5,True,83,False
2093,EMP1534,Sales - B2B,Birmingham Office,2025-03-02,2025-03,Annual Engagement,4,3,5,1,1,2,True,-41,False
2094,EMP0863,IT,Manchester Office,2025-02-12,2025-02,Annual Engagement,3,2,1,2,5,5,True,-15,True
2095,EMP0385,Retail Operations,SnowTelco Brighton Shopping 3,2025-12-07,2025-12,Pulse Survey,5,3,4,5,5,2,True,36,False
2096,EMP0551,Retail Operations,SnowTelco Edinburgh Shopping 3,2025-10-20,2025-10,Pulse Survey,4,1,2,5,1,5,True,61,False
2097,EMP1086,Executive,Cardiff Office,2025-04-06,2025-04,Onboarding Survey,4,4,4,5,3,4,True,41,True
2098,EMP0887,Network Engineering,Birmingham Office,2025-12-03,2025-12,Pulse Survey,4,3,5,2,2,5,True,-58,True
2099,EMP1207,Retail Operations,SnowTelco Coventry Train 2,2025-12-08,2025-12,Pulse Survey,4,1,3,2,2,1,True,-84,False
2100,EMP0530,Customer Service,Manchester Contact Centre,2025-07-10,2025-07,Annual Engagement,4,2,1,5,1,1,False,-19,False
2101,EMP0502,Retail Operations,SnowTelco Leeds Airport 2,2026-02-15,2026-02,Annual Engagement,4,3,3,2,5,4,True,33,False
2102,EMP0040,Retail Operations,SnowTelco London Shopping 7,2025-04-20,2025-04,Pulse Survey,4,1,2,2,4,2,True,-19,False
2103,EMP0073,Sales - B2B,Cardiff Office,2025-12-05,2025-12,Annual Engagement,4,3,1,1,5,3,True,27,True
2104,EMP0195,Network Engineering,Edinburgh Office,2025-02-03,2025-02,Pulse Survey,3,4,2,5,2,4,True,-27,False
2105,EMP1691,Customer Service,Manchester Contact Centre,2025-12-15,2025-12,Onboarding Survey,3,1,5,3,3,3,False,-28,False
2106,EMP0475,Network Engineering,Edinburgh Office,2025-08-31,2025-08,Pulse Survey,4,3,3,2,3,1,True,-65,False
2107,EMP1894,Customer Service,Glasgow Contact Centre,2025-02-11,2025-02,Annual Engagement,5,3,3,1,4,3,True,-14,False
2108,EMP0685,Customer Service,Manchester Contact Centre,2025-12-23,2025-12,Pulse Survey,5,5,3,1,1,4,True,-36,False
2109,EMP1133,IT,Edinburgh Office,2026-01-30,2026-01,Annual Engagement,4,1,2,5,5,1,False,51,True
2110,EMP0813,Sales - Consumer,Birmingham Office,2026-02-21,2026-02,Pulse Survey,4,5,1,4,1,3,True,59,True
2111,EMP0734,Finance,Birmingham Office,2025-04-25,2025-04,Annual Engagement,3,3,2,1,2,2,False,35,False
2112,EMP1101,Retail Operations,SnowTelco Bristol Flagship,2025-01-07,2025-01,Pulse Survey,3,3,3,2,3,2,True,-55,True
2113,EMP0874,Retail Operations,SnowTelco Leicester Standard,2025-12-16,2025-12,Annual Engagement,4,4,3,2,1,2,True,-47,False
2114,EMP1180,Network Engineering,Manchester Office,2025-08-28,2025-08,Pulse Survey,2,3,3,3,3,5,True,-37,True
2115,EMP1273,Customer Service,Manchester Contact Centre,2025-04-16,2025-04,Pulse Survey,5,2,4,4,1,4,True,14,True
2116,EMP0089,Retail Operations,SnowTelco Manchester Train 9,2025-04-16,2025-04,Pulse Survey,4,3,3,2,2,4,True,-43,False
2117,EMP0406,Customer Service,London Contact Centre,2025-01-16,2025-01,Annual Engagement,3,3,5,5,3,5,True,-10,False
2118,EMP1615,Customer Service,London Contact Centre,2025-11-27,2025-11,Annual Engagement,4,1,1,1,3,1,True,92,False
2119,EMP1717,Customer Service,Glasgow Contact Centre,2025-11-18,2025-11,Annual Engagement,3,1,2,5,2,1,True,-30,True
2120,EMP0946,Retail Operations,SnowTelco Manchester Shopping 3,2025-05-26,2025-05,Annual Engagement,5,1,5,2,1,4,False,73,False
2121,EMP1245,IT,London HQ,2025-06-20,2025-06,Pulse Survey,4,1,5,5,2,2,True,-30,False
2122,EMP0414,Customer Service,London Contact Centre,2025-09-02,2025-09,Pulse Survey,2,4,3,5,5,4,False,-90,False
2123,EMP1711,Sales - B2B,Cardiff Office,2025-11-15,2025-11,Pulse Survey,4,3,4,1,1,4,True,0,True
2124,EMP0003,Customer Service,London Contact Centre,2025-09-28,2025-09,Annual Engagement,4,5,4,1,3,1,True,-6,False
2125,EMP0212,Network Engineering,London HQ,2025-01-28,2025-01,Pulse Survey,4,4,3,2,5,5,True,-9,False
2126,EMP1505,Security,Manchester Office,2026-01-10,2026-01,Annual Engagement,5,4,5,3,3,5,True,23,False
2127,EMP0328,Retail Operations,SnowTelco Sheffield Flagship,2026-02-16,2026-02,Pulse Survey,5,2,1,5,5,3,True,-90,False
2128,EMP1744,Sales - B2B,Cardiff Office,2025-09-20,2025-09,Pulse Survey,3,2,5,4,4,4,True,-75,True
2129,EMP1595,Customer Service,Glasgow Contact Centre,2025-09-04,2025-09,Pulse Survey,4,1,1,4,5,2,True,-31,False
2130,EMP0167,Network Engineering,London HQ,2025-10-16,2025-10,Annual Engagement,4,4,4,5,5,2,False,-29,True
2131,EMP1892,Sales - B2B,London HQ,2025-01-25,2025-01,Onboarding Survey,5,1,1,2,3,3,True,-13,False
2132,EMP0573,Sales - Consumer,Manchester Office,2025-10-30,2025-10,Annual Engagement,4,2,2,2,4,5,True,34,False
2133,EMP1081,Customer Service,Manchester Contact Centre,2025-01-15,2025-01,Annual Engagement,4,1,3,1,3,1,True,4,False
2134,EMP1660,Retail Operations,SnowTelco Cardiff Airport 2,2025-08-23,2025-08,Onboarding Survey,4,3,5,5,5,4,True,85,False
2135,EMP1305,Customer Service,London Contact Centre,2025-03-15,2025-03,Annual Engagement,4,5,1,2,3,2,True,-74,True
2136,EMP0994,Network Engineering,Edinburgh Office,2025-11-01,2025-11,Annual Engagement,1,2,5,5,1,2,False,-4,False
2137,EMP0882,HR,Birmingham Office,2026-01-08,2026-01,Annual Engagement,5,2,1,4,5,1,False,33,True
2138,EMP1437,Customer Service,Glasgow Contact Centre,2026-02-03,2026-02,Pulse Survey,4,4,3,3,4,3,True,-84,False
2139,EMP0402,Sales - B2B,Edinburgh Office,2025-01-04,2025-01,Pulse Survey,4,4,4,1,1,4,True,8,True
2140,EMP1242,Marketing,Manchester Office,2025-10-02,2025-10,Pulse Survey,2,3,2,1,4,1,True,-78,False
2141,EMP0075,Sales - B2B,Birmingham Office,2025-01-31,2025-01,Pulse Survey,2,4,5,4,5,2,True,50,True
2142,EMP1611,Retail Operations,SnowTelco Leeds Airport 7,2025-07-27,2025-07,Onboarding Survey,5,2,2,4,2,3,True,55,False
2143,EMP0566,Network Engineering,Manchester Office,2025-04-19,2025-04,Pulse Survey,5,1,4,1,5,4,False,83,False
2144,EMP1418,Customer Service,London Contact Centre,2026-01-14,2026-01,Pulse Survey,4,2,2,3,5,2,True,82,True
2145,EMP0504,Sales - Consumer,Birmingham Office,2025-05-14,2025-05,Exit Survey,4,4,2,2,2,2,True,-20,False
2146,EMP1456,Customer Service,Glasgow Contact Centre,2025-08-08,2025-08,Annual Engagement,3,3,1,1,4,2,True,21,False
2147,EMP0923,Finance,Edinburgh Office,2025-10-17,2025-10,Pulse Survey,4,1,1,3,2,5,True,-42,True
2148,EMP0459,Sales - B2B,Manchester Office,2025-11-11,2025-11,Onboarding Survey,3,5,1,3,2,1,False,13,False
2149,EMP0649,Retail Operations,SnowTelco Leeds High 3,2025-07-12,2025-07,Pulse Survey,3,5,5,3,5,2,True,-3,True
2150,EMP0475,Network Engineering,Edinburgh Office,2025-12-22,2025-12,Annual Engagement,5,3,4,3,2,3,False,-96,False
2151,EMP0399,Sales - Consumer,Manchester Office,2025-01-29,2025-01,Pulse Survey,4,3,1,3,4,3,False,25,False
2152,EMP0720,Retail Operations,SnowTelco Bristol Flagship,2025-11-02,2025-11,Onboarding Survey,4,1,5,1,2,1,False,33,True
2153,EMP1474,IT,Birmingham Office,2025-02-16,2025-02,Annual Engagement,2,3,1,2,3,1,False,49,True
2154,EMP1447,Retail Operations,SnowTelco London Retail 14,2025-07-31,2025-07,Pulse Survey,5,3,3,4,2,1,True,-4,False
2155,EMP0931,Finance,London HQ,2025-07-25,2025-07,Annual Engagement,3,1,1,4,1,4,True,-42,True
2156,EMP1369,Marketing,Birmingham Office,2026-02-26,2026-02,Annual Engagement,3,5,3,5,4,2,False,-69,True
2157,EMP1795,IT,Manchester Office,2025-10-27,2025-10,Pulse Survey,4,2,4,4,1,5,True,43,True
2158,EMP0247,Retail Operations,SnowTelco Oxford Airport 2,2025-01-14,2025-01,Pulse Survey,4,5,2,2,3,5,True,64,False
2159,EMP1514,Retail Operations,SnowTelco Edinburgh High 6,2025-08-08,2025-08,Annual Engagement,3,4,1,1,4,5,True,-46,False
2160,EMP1754,Retail Operations,SnowTelco Leicester Retail 3,2025-07-26,2025-07,Annual Engagement,5,2,4,5,1,3,False,34,False
2161,EMP1400,Network Engineering,Edinburgh Office,2025-03-08,2025-03,Pulse Survey,3,2,1,1,2,1,True,52,False
2162,EMP1748,Product Management,Cardiff Office,2025-11-08,2025-11,Pulse Survey,3,3,2,5,3,5,True,32,False
2163,EMP0021,Retail Operations,SnowTelco Reading Retail 2,2025-06-26,2025-06,Pulse Survey,3,5,2,5,2,4,True,99,True
2164,EMP1837,Retail Operations,SnowTelco Liverpool Train 4,2025-08-20,2025-08,Pulse Survey,5,5,3,4,1,4,False,-44,False
2165,EMP1955,Retail Operations,SnowTelco Glasgow Airport 8,2025-08-08,2025-08,Annual Engagement,4,2,3,5,1,3,True,-25,True
2166,EMP1396,Customer Service,Glasgow Contact Centre,2025-05-07,2025-05,Pulse Survey,5,5,2,4,2,1,True,-58,False
2167,EMP0751,Network Engineering,Edinburgh Office,2025-05-16,2025-05,Annual Engagement,4,4,1,5,1,3,False,88,True
2168,EMP1256,Retail Operations,SnowTelco Liverpool Flagship,2025-07-23,2025-07,Pulse Survey,4,1,3,5,3,4,True,1,False
2169,EMP0480,Retail Operations,SnowTelco Birmingham Airport 8,2025-02-03,2025-02,Pulse Survey,4,2,5,3,1,4,False,25,False
2170,EMP0164,Retail Operations,SnowTelco Manchester Shopping 3,2025-03-21,2025-03,Annual Engagement,2,3,5,3,2,4,True,9,False
2171,EMP0573,Sales - Consumer,Manchester Office,2025-11-08,2025-11,Annual Engagement,5,3,3,1,5,1,False,68,True
2172,EMP1051,Customer Service,London Contact Centre,2025-04-15,2025-04,Exit Survey,5,5,5,2,3,3,False,81,False
2173,EMP0744,Customer Service,London Contact Centre,2025-11-02,2025-11,Exit Survey,4,2,5,3,5,5,True,-41,True
2174,EMP1079,Marketing,Edinburgh Office,2025-06-28,2025-06,Annual Engagement,3,2,4,4,3,2,True,-48,False
2175,EMP0447,Customer Service,Glasgow Contact Centre,2025-12-09,2025-12,Pulse Survey,2,5,3,5,3,1,True,55,True
2176,EMP0103,Network Engineering,Manchester Office,2026-01-07,2026-01,Annual Engagement,4,5,1,5,3,2,True,-80,False
2177,EMP0788,Marketing,Manchester Office,2025-03-20,2025-03,Annual Engagement,4,2,4,5,3,5,True,-94,False
2178,EMP1377,Retail Operations,SnowTelco Edinburgh Retail 2,2025-09-29,2025-09,Annual Engagement,3,2,5,1,3,5,True,-39,False
2179,EMP1512,Sales - Consumer,Birmingham Office,2026-02-21,2026-02,Pulse Survey,4,5,3,3,5,5,True,50,True
2180,EMP1607,Finance,Manchester Office,2025-01-24,2025-01,Annual Engagement,4,2,4,3,4,5,True,-15,True
2181,EMP1811,Customer Service,London Contact Centre,2025-05-15,2025-05,Pulse Survey,3,3,1,4,1,3,True,-85,False
2182,EMP0171,Network Engineering,Cardiff Office,2025-12-21,2025-12,Annual Engagement,3,3,2,4,5,5,True,-93,True
2183,EMP0960,Customer Service,Glasgow Contact Centre,2025-08-30,2025-08,Annual Engagement,4,5,4,3,3,2,True,-29,False
2184,EMP0107,Retail Operations,SnowTelco Southampton High 2,2025-12-25,2025-12,Annual Engagement,5,3,2,5,4,4,True,17,False
2185,EMP1095,IT,Manchester Office,2025-09-20,2025-09,Annual Engagement,5,4,1,4,4,4,False,-90,True
2186,EMP1212,Product Management,Edinburgh Office,2025-02-13,2025-02,Pulse Survey,4,3,3,3,4,2,False,0,True
2187,EMP0201,Customer Service,Manchester Contact Centre,2025-10-02,2025-10,Exit Survey,3,5,2,3,3,4,True,-93,True
2188,EMP1916,Retail Operations,SnowTelco Liverpool Train 4,2025-12-24,2025-12,Pulse Survey,2,2,5,1,1,5,False,-47,False
