complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
20027073,472,2024-06-27,Network,Closed,13.0,0.0,False
20027074,714,2024-06-30,Other,Open,,0.0,False
20027075,447,2024-06-08,Service,Resolved,,0.0,False
20027076,325,2024-06-11,Customer Service,Resolved,30.0,52.73,False
20027077,985,2024-06-10,Customer Service,Closed,23.0,0.0,False
20027078,680,2024-06-19,Customer Service,Closed,23.0,0.0,False
20027079,941,2024-06-30,Service,Open,28.0,0.0,False
20027080,233,2024-06-13,Service,Closed,,58.77,False
20027081,139,2024-06-24,Customer Service,Open,,49.98,True
20027082,634,2024-06-08,Customer Service,Resolved,,0.0,False
20027083,615,2024-06-18,Other,Closed,10.0,0.0,False
20027084,571,2024-06-04,Billing,Open,16.0,0.0,False
20027085,939,2024-06-15,Network,Under Investigation,,0.0,False
20027086,468,2024-06-07,Contract,Resolved,5.0,63.93,False
20027087,1000,2024-06-22,Other,Closed,25.0,0.0,False
20027088,825,2024-06-28,Customer Service,Resolved,24.0,0.0,False
20027089,193,2024-06-07,Billing,Under Investigation,26.0,0.0,False
20027090,494,2024-06-15,Contract,Open,,0.0,False
20027091,157,2024-06-08,Billing,Open,,0.0,False
20027092,480,2024-06-07,Customer Service,Closed,12.0,0.0,False
20027093,901,2024-06-13,Contract,Resolved,15.0,0.0,False
20027094,425,2024-06-29,Customer Service,Under Investigation,16.0,19.91,False
20027095,677,2024-06-06,Billing,Closed,1.0,89.54,False
20027096,341,2024-06-20,Other,Resolved,22.0,71.84,False
20027097,223,2024-06-09,Customer Service,Resolved,29.0,47.37,False
20027098,860,2024-06-21,Other,Under Investigation,18.0,0.0,False
20027099,77,2024-06-07,Other,Closed,3.0,0.0,False
20027100,578,2024-06-29,Service,Open,8.0,0.0,False
20027101,89,2024-06-26,Customer Service,Open,,0.0,False
20027102,201,2024-06-04,Other,Under Investigation,,0.0,False
20027103,962,2024-06-22,Network,Under Investigation,8.0,0.0,False
20027104,19,2024-06-28,Billing,Closed,,0.0,False
20027105,778,2024-06-18,Service,Open,4.0,0.0,False
20027106,606,2024-06-20,Service,Under Investigation,25.0,0.0,False
20027107,121,2024-06-25,Billing,Under Investigation,,0.0,False
20027108,911,2024-06-10,Other,Open,,0.0,False
20027109,585,2024-06-05,Network,Under Investigation,,52.33,False
20027110,463,2024-06-08,Service,Under Investigation,25.0,0.0,True
20027111,528,2024-06-10,Network,Resolved,,0.0,False
20027112,269,2024-06-20,Network,Closed,16.0,0.0,False
20027113,689,2024-06-09,Other,Closed,15.0,0.0,False
20027114,911,2024-06-19,Billing,Resolved,2.0,57.23,False
20027115,906,2024-06-02,Customer Service,Open,6.0,0.0,False
20027116,542,2024-06-18,Network,Resolved,6.0,0.0,False
20027117,506,2024-06-30,Service,Under Investigation,1.0,0.0,False
20027118,913,2024-06-01,Customer Service,Under Investigation,16.0,0.0,False
20027119,966,2024-06-05,Service,Open,6.0,0.0,False
20027120,703,2024-06-09,Other,Open,15.0,0.0,False
20027121,46,2024-06-21,Contract,Under Investigation,,0.0,False
20027122,913,2024-06-17,Customer Service,Closed,,0.0,False
20027123,3,2024-06-22,Customer Service,Under Investigation,,0.0,False
20027124,431,2024-06-17,Service,Under Investigation,,0.0,False
20027125,963,2024-06-08,Service,Closed,18.0,0.0,False
20027126,530,2024-06-06,Service,Closed,19.0,82.0,False
20027127,228,2024-06-16,Contract,Under Investigation,17.0,0.0,False
20027128,461,2024-06-27,Other,Open,,0.0,False
20027129,656,2024-06-13,Customer Service,Resolved,22.0,0.0,False
20027130,52,2024-06-08,Contract,Under Investigation,9.0,0.0,False
20027131,884,2024-06-22,Other,Open,27.0,0.0,False
20027132,499,2024-06-27,Other,Resolved,9.0,0.0,False
20027133,443,2024-06-13,Other,Open,,0.0,False
20027134,113,2024-06-10,Other,Closed,24.0,0.0,False
20027135,565,2024-06-18,Customer Service,Under Investigation,17.0,0.0,False
20027136,80,2024-06-29,Contract,Closed,,0.0,False
20027137,849,2024-06-06,Other,Resolved,,97.13,False
20027138,357,2024-06-03,Network,Closed,1.0,0.0,False
20027139,161,2024-06-22,Billing,Closed,18.0,0.0,True
20027140,770,2024-06-28,Network,Closed,2.0,0.0,False
20027141,893,2024-06-10,Other,Under Investigation,,0.0,False
20027142,973,2024-06-28,Billing,Open,9.0,0.0,False
20027143,962,2024-06-14,Customer Service,Open,22.0,0.0,False
20027144,617,2024-06-30,Other,Resolved,,0.0,False
20027145,112,2024-06-14,Other,Closed,13.0,0.0,False
20027146,931,2024-06-20,Network,Closed,,0.0,False
20027147,390,2024-06-06,Contract,Under Investigation,25.0,45.8,False
20027148,207,2024-06-18,Contract,Under Investigation,,0.0,False
20027149,525,2024-06-17,Network,Resolved,,0.0,False
20027150,507,2024-06-10,Billing,Closed,22.0,0.0,False
20027151,382,2024-06-30,Customer Service,Resolved,,23.42,False
20027152,504,2024-06-26,Network,Under Investigation,8.0,68.47,False
20027153,98,2024-06-01,Billing,Resolved,10.0,0.0,False
20027154,362,2024-06-20,Contract,Closed,12.0,67.88,False
20027155,733,2024-06-06,Billing,Resolved,3.0,0.0,False
20027156,137,2024-06-26,Billing,Under Investigation,,0.0,False
20027157,383,2024-06-13,Service,Under Investigation,,0.0,False
20027158,25,2024-06-15,Contract,Under Investigation,9.0,0.0,False
20027159,994,2024-06-11,Network,Open,,0.0,False
20027160,145,2024-06-07,Service,Under Investigation,10.0,10.84,False
20027161,271,2024-06-14,Network,Resolved,,0.0,False
20027162,161,2024-06-03,Billing,Open,,0.0,False
20027163,241,2024-06-02,Other,Open,14.0,12.63,False
20027164,551,2024-06-03,Service,Open,27.0,0.0,False
20027165,985,2024-06-06,Service,Under Investigation,,0.0,False
20027166,56,2024-06-27,Billing,Resolved,22.0,47.98,False
20027167,172,2024-06-28,Billing,Resolved,19.0,0.0,False
20027168,67,2024-06-15,Billing,Under Investigation,3.0,0.0,False
20027169,385,2024-06-04,Billing,Under Investigation,1.0,0.0,False
20027170,527,2024-06-19,Customer Service,Under Investigation,,92.83,False
20027171,76,2024-06-24,Billing,Open,,0.0,False
20027172,90,2024-06-09,Other,Open,8.0,0.0,False
20027173,310,2024-06-27,Customer Service,Under Investigation,22.0,0.0,False
20027174,429,2024-06-22,Contract,Open,,0.0,False
20027175,854,2024-06-01,Customer Service,Closed,19.0,0.0,False
20027176,634,2024-06-08,Contract,Open,1.0,0.0,False
20027177,4,2024-06-12,Contract,Resolved,,0.0,False
20027178,458,2024-06-22,Other,Open,29.0,0.0,False
20027179,105,2024-06-16,Contract,Closed,14.0,42.26,False
20027180,963,2024-06-13,Customer Service,Under Investigation,23.0,71.25,False
20027181,612,2024-06-12,Service,Open,4.0,63.66,False
20027182,345,2024-06-01,Service,Resolved,27.0,0.0,False
20027183,303,2024-06-17,Billing,Closed,3.0,0.0,False
20027184,678,2024-06-26,Network,Resolved,,86.22,False
20027185,776,2024-06-09,Billing,Resolved,1.0,67.43,False
20027186,874,2024-06-10,Other,Under Investigation,,0.0,False
20027187,350,2024-06-14,Other,Under Investigation,20.0,98.32,False
20027188,188,2024-06-10,Other,Resolved,9.0,0.0,False
20027189,200,2024-06-28,Customer Service,Resolved,25.0,25.4,False
20027190,265,2024-06-07,Contract,Under Investigation,30.0,0.0,False
20027191,59,2024-06-19,Billing,Open,6.0,0.0,False
20027192,194,2024-06-30,Customer Service,Closed,,0.0,False
20027193,812,2024-06-21,Other,Under Investigation,1.0,0.0,False
20027194,268,2024-06-29,Service,Under Investigation,13.0,0.0,False
20027195,79,2024-06-08,Customer Service,Closed,1.0,0.0,False
20027196,180,2024-06-08,Contract,Closed,,0.0,False
20027197,48,2024-06-28,Billing,Under Investigation,,0.0,False
20027198,7,2024-06-06,Billing,Resolved,23.0,0.0,False
20027199,829,2024-06-27,Contract,Open,30.0,0.0,False
20027200,980,2024-06-03,Billing,Closed,25.0,0.0,False
20027201,949,2024-06-10,Network,Closed,20.0,0.0,False
20027202,165,2024-06-23,Other,Open,,0.0,False
20027203,755,2024-06-07,Billing,Resolved,26.0,0.0,False
20027204,924,2024-06-14,Contract,Closed,14.0,55.76,False
20027205,516,2024-06-06,Service,Under Investigation,22.0,0.0,False
20027206,506,2024-06-27,Service,Open,,0.0,False
20027207,653,2024-06-29,Other,Closed,,0.0,False
20027208,409,2024-06-06,Customer Service,Under Investigation,15.0,18.47,False
20027209,329,2024-06-14,Network,Under Investigation,24.0,0.0,False
20027210,121,2024-06-01,Other,Resolved,28.0,0.0,False
20027211,402,2024-06-25,Service,Closed,,0.0,False
20027212,550,2024-06-08,Service,Under Investigation,,0.0,False
20027213,344,2024-06-30,Billing,Open,26.0,0.0,False
20027214,304,2024-06-27,Billing,Closed,21.0,0.0,False
20027215,661,2024-06-10,Other,Closed,22.0,13.57,False
20027216,581,2024-06-29,Billing,Under Investigation,,0.0,False
20027217,608,2024-06-06,Other,Under Investigation,3.0,0.0,False
20027218,377,2024-06-24,Service,Under Investigation,,0.0,False
20027219,412,2024-06-27,Network,Open,,82.18,False
20027220,121,2024-06-19,Billing,Closed,16.0,0.0,False
20027221,559,2024-06-08,Other,Under Investigation,,97.24,False
20027222,533,2024-06-21,Service,Closed,16.0,0.0,False
20027223,958,2024-06-12,Contract,Resolved,,0.0,False
20027224,980,2024-06-10,Network,Open,,0.0,False
20027225,963,2024-06-24,Contract,Resolved,,0.0,False
20027226,237,2024-06-24,Service,Resolved,26.0,0.0,False
20027227,780,2024-06-10,Service,Under Investigation,8.0,0.0,False
20027228,882,2024-06-06,Customer Service,Closed,26.0,0.0,False
20027229,978,2024-06-14,Service,Open,11.0,0.0,False
20027230,412,2024-06-16,Network,Closed,14.0,0.0,False
20027231,436,2024-06-20,Contract,Closed,,0.0,False
20027232,444,2024-06-09,Service,Open,24.0,0.0,False
20027233,589,2024-06-06,Network,Resolved,29.0,40.52,False
20027234,5,2024-06-21,Other,Open,7.0,0.0,False
20027235,881,2024-06-29,Contract,Resolved,,23.78,False
20027236,341,2024-06-21,Other,Under Investigation,,76.6,False
20027237,664,2024-06-26,Contract,Resolved,,0.0,False
20027238,245,2024-06-26,Other,Under Investigation,27.0,58.62,False
20027239,924,2024-06-13,Other,Closed,8.0,0.0,False
20027240,894,2024-06-27,Service,Under Investigation,24.0,0.0,False
20027241,842,2024-06-05,Service,Under Investigation,,0.0,False
20027242,701,2024-06-12,Service,Under Investigation,16.0,0.0,False
20027243,209,2024-06-27,Other,Resolved,,0.0,False
20027244,536,2024-06-24,Contract,Resolved,26.0,0.0,False
20027245,949,2024-06-27,Contract,Open,7.0,0.0,False
20027246,586,2024-06-23,Other,Under Investigation,,0.0,False
20027247,943,2024-06-08,Service,Open,,0.0,False
20027248,570,2024-06-04,Service,Open,3.0,0.0,False
20027249,43,2024-06-08,Billing,Under Investigation,,0.0,False
20027250,11,2024-06-13,Network,Closed,22.0,0.0,False
20027251,165,2024-06-16,Network,Closed,,0.0,False
20027252,414,2024-06-30,Service,Closed,,0.0,False
20027253,105,2024-06-06,Contract,Open,1.0,0.0,False
20027254,392,2024-06-11,Customer Service,Open,,0.0,False
20027255,713,2024-06-30,Billing,Open,,0.0,False
20027256,863,2024-06-21,Other,Open,,0.0,False
20027257,191,2024-06-12,Contract,Open,11.0,98.91,False
20027258,870,2024-06-30,Network,Open,5.0,0.0,False
20027259,474,2024-06-11,Service,Resolved,21.0,0.0,False
20027260,120,2024-06-17,Service,Resolved,,0.0,False
20027261,346,2024-06-20,Contract,Closed,11.0,0.0,False
20027262,677,2024-06-07,Other,Under Investigation,1.0,28.51,False
20027263,489,2024-06-26,Network,Open,28.0,0.0,False
20027264,37,2024-06-13,Network,Under Investigation,30.0,53.9,False
20027265,911,2024-06-29,Billing,Under Investigation,,0.0,False
20027266,183,2024-06-17,Customer Service,Resolved,24.0,0.0,False
20027267,669,2024-06-18,Contract,Closed,16.0,0.0,False
20027268,66,2024-06-19,Service,Open,,0.0,False
20027269,415,2024-06-03,Billing,Open,,0.0,True
20027270,677,2024-06-08,Contract,Open,,0.0,False
20027271,282,2024-06-26,Customer Service,Under Investigation,26.0,0.0,False
20027272,985,2024-06-06,Customer Service,Resolved,,0.0,False
20027273,61,2024-06-13,Service,Under Investigation,,0.0,False
20027274,269,2024-06-08,Other,Closed,2.0,0.0,False
20027275,451,2024-06-14,Other,Under Investigation,8.0,0.0,False
20027276,23,2024-06-06,Contract,Under Investigation,17.0,0.0,False
20027277,853,2024-06-11,Network,Under Investigation,14.0,27.09,False
20027278,106,2024-06-25,Other,Closed,4.0,19.73,False
20027279,450,2024-06-16,Service,Closed,,0.0,False
20027280,76,2024-06-30,Billing,Under Investigation,27.0,0.0,False
20027281,101,2024-06-15,Contract,Resolved,21.0,0.0,False
20027282,49,2024-06-18,Network,Open,2.0,0.0,False
20027283,277,2024-06-30,Service,Resolved,30.0,0.0,False
20027284,868,2024-06-07,Contract,Closed,,0.0,False
20027285,390,2024-06-12,Service,Resolved,15.0,0.0,False
20027286,492,2024-06-13,Other,Closed,24.0,0.0,False
20027287,743,2024-06-27,Contract,Resolved,4.0,0.0,False
20027288,110,2024-06-21,Customer Service,Under Investigation,11.0,0.0,False
20027289,428,2024-06-13,Service,Open,,82.78,False
20027290,947,2024-06-30,Customer Service,Resolved,21.0,0.0,False
20027291,712,2024-06-22,Billing,Under Investigation,23.0,0.0,False
20027292,313,2024-06-28,Other,Open,,29.54,False
20027293,8,2024-06-06,Network,Closed,12.0,0.0,False
20027294,105,2024-06-07,Service,Under Investigation,28.0,65.08,False
20027295,927,2024-06-27,Customer Service,Resolved,30.0,0.0,False
20027296,394,2024-06-05,Service,Resolved,15.0,0.0,False
20027297,345,2024-06-16,Billing,Closed,14.0,0.0,False
20027298,506,2024-06-10,Service,Resolved,26.0,0.0,False
20027299,817,2024-06-14,Network,Resolved,19.0,63.76,False
20027300,772,2024-06-28,Contract,Resolved,22.0,0.0,False
20027301,665,2024-06-07,Network,Resolved,6.0,0.0,False
20027302,720,2024-06-27,Service,Resolved,13.0,49.74,False
20027303,702,2024-06-27,Other,Under Investigation,8.0,0.0,False
20027304,648,2024-06-04,Customer Service,Closed,5.0,0.0,False
20027305,439,2024-06-08,Contract,Under Investigation,17.0,90.46,False
20027306,178,2024-06-26,Contract,Closed,7.0,64.83,False
20027307,729,2024-06-18,Service,Under Investigation,8.0,0.0,False
20027308,757,2024-06-21,Service,Under Investigation,,0.0,False
20027309,306,2024-06-25,Contract,Closed,3.0,0.0,False
20027310,851,2024-06-15,Service,Open,26.0,29.99,False
20027311,721,2024-06-05,Contract,Open,17.0,0.0,False
20027312,29,2024-06-12,Network,Resolved,13.0,0.0,False
20027313,446,2024-06-24,Other,Resolved,19.0,47.08,False
20027314,306,2024-06-07,Network,Open,29.0,0.0,False
20027315,915,2024-06-12,Network,Open,22.0,25.31,False
20027316,319,2024-06-19,Customer Service,Under Investigation,21.0,0.0,False
20027317,377,2024-06-29,Service,Open,10.0,41.46,False
20027318,74,2024-06-19,Other,Open,,0.0,False
20027319,672,2024-06-23,Service,Open,25.0,0.0,False
20027320,240,2024-06-13,Billing,Under Investigation,21.0,0.0,False
20027321,153,2024-06-29,Service,Resolved,25.0,0.0,False
20027322,619,2024-06-26,Billing,Open,,53.1,False
20027323,786,2024-06-07,Billing,Under Investigation,20.0,0.0,False
20027324,286,2024-06-17,Network,Under Investigation,11.0,0.0,False
20027325,149,2024-06-16,Billing,Resolved,,0.0,False
20027326,410,2024-06-13,Other,Resolved,23.0,62.5,False
20027327,793,2024-06-30,Service,Closed,19.0,31.61,False
20027328,525,2024-06-20,Other,Closed,3.0,0.0,False
20027329,341,2024-06-21,Customer Service,Resolved,,0.0,False
20027330,545,2024-06-04,Customer Service,Open,16.0,0.0,False
20027331,33,2024-06-04,Service,Resolved,24.0,0.0,False
20027332,337,2024-06-17,Billing,Open,30.0,54.6,False
20027333,950,2024-06-30,Service,Closed,,0.0,False
20027334,572,2024-06-22,Contract,Closed,,0.0,False
20027335,358,2024-06-01,Other,Resolved,16.0,0.0,False
20027336,471,2024-06-23,Service,Open,,0.0,False
20027337,524,2024-06-07,Contract,Closed,5.0,0.0,False
20027338,900,2024-06-04,Billing,Closed,11.0,0.0,False
20027339,907,2024-06-12,Other,Open,3.0,0.0,False
20027340,710,2024-06-11,Other,Open,10.0,0.0,False
20027341,376,2024-06-17,Contract,Under Investigation,28.0,0.0,False
20027342,903,2024-06-19,Service,Open,,0.0,False
20027343,930,2024-06-18,Network,Resolved,,0.0,False
20027344,866,2024-06-29,Customer Service,Resolved,30.0,0.0,False
20027345,725,2024-06-15,Billing,Open,,0.0,False
20027346,729,2024-06-02,Billing,Under Investigation,11.0,0.0,False
20027347,482,2024-06-21,Network,Open,25.0,0.0,False
20027348,473,2024-06-19,Customer Service,Open,8.0,0.0,False
20027349,155,2024-06-01,Service,Open,,63.26,True
20027350,769,2024-06-11,Other,Open,7.0,0.0,False
20027351,271,2024-06-19,Service,Resolved,10.0,0.0,False
20027352,949,2024-06-28,Network,Resolved,,0.0,False
20027353,902,2024-06-02,Network,Open,30.0,0.0,False
20027354,59,2024-06-13,Service,Closed,26.0,52.65,False
20027355,671,2024-06-04,Network,Resolved,7.0,0.0,False
20027356,64,2024-06-18,Billing,Closed,,0.0,False
20027357,42,2024-06-30,Other,Resolved,30.0,0.0,False
20027358,569,2024-06-20,Service,Under Investigation,11.0,0.0,False
20027359,961,2024-06-13,Network,Open,4.0,0.0,False
20027360,779,2024-06-09,Customer Service,Closed,,0.0,False
20027361,342,2024-06-23,Service,Open,,0.0,False
20027362,290,2024-06-27,Network,Open,,0.0,False
20027363,669,2024-06-30,Contract,Under Investigation,,0.0,False
20027364,839,2024-06-25,Network,Under Investigation,2.0,0.0,False
20027365,831,2024-06-26,Contract,Under Investigation,13.0,34.82,False
20027366,98,2024-06-03,Billing,Closed,3.0,0.0,False
20027367,372,2024-06-23,Customer Service,Under Investigation,14.0,0.0,False
20027368,16,2024-06-22,Customer Service,Under Investigation,,0.0,False
20027369,28,2024-06-09,Service,Under Investigation,24.0,0.0,False
20027370,612,2024-06-01,Other,Open,27.0,0.0,False
20027371,276,2024-06-07,Customer Service,Under Investigation,29.0,0.0,False
20027372,388,2024-06-24,Customer Service,Closed,17.0,0.0,False
20027373,352,2024-06-02,Network,Under Investigation,30.0,0.0,False
20027374,258,2024-06-14,Customer Service,Resolved,11.0,0.0,False
20027375,665,2024-06-28,Contract,Resolved,29.0,62.42,False
20027376,217,2024-06-07,Service,Resolved,8.0,0.0,False
20027377,551,2024-06-16,Contract,Closed,2.0,91.4,False
20027378,356,2024-06-14,Contract,Open,15.0,91.01,False
20027379,219,2024-06-04,Service,Resolved,23.0,87.48,False
20027380,765,2024-06-30,Billing,Open,17.0,0.0,False
20027381,771,2024-06-23,Billing,Resolved,11.0,0.0,False
20027382,359,2024-06-25,Network,Under Investigation,23.0,0.0,False
20027383,627,2024-06-18,Customer Service,Under Investigation,,0.0,False
20027384,440,2024-06-08,Contract,Open,11.0,0.0,False
20027385,567,2024-06-10,Contract,Closed,,0.0,False
20027386,160,2024-06-07,Other,Under Investigation,5.0,0.0,False
20027387,939,2024-06-28,Billing,Open,24.0,72.85,False
20027388,497,2024-06-08,Billing,Under Investigation,8.0,37.77,False
20027389,263,2024-06-08,Customer Service,Under Investigation,,0.0,False
20027390,255,2024-06-21,Customer Service,Resolved,10.0,0.0,False
20027391,369,2024-06-08,Service,Resolved,10.0,0.0,False
20027392,476,2024-06-22,Other,Resolved,,0.0,False
20027393,964,2024-06-16,Contract,Open,29.0,0.0,False
20027394,340,2024-06-12,Network,Closed,26.0,0.0,False
20027395,957,2024-06-13,Customer Service,Open,21.0,0.0,False
20027396,179,2024-06-25,Contract,Under Investigation,19.0,0.0,False
20027397,88,2024-06-14,Customer Service,Under Investigation,12.0,58.32,False
20027398,610,2024-06-21,Network,Closed,27.0,67.92,False
20027399,869,2024-06-16,Network,Closed,,0.0,False
20027400,222,2024-06-18,Network,Closed,,53.89,False
